baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TMEM240|ENSG00000205090.9|chr1	2.72497216884371	3.10609483620933	3.82115502023164	0.812868051613631	0.416293713550869	0.914041683572512
SSU72|ENSG00000160075.12|chr1	907.981723773623	-0.0829341417593705	0.161167281208152	-0.514584232839784	0.606843585373189	0.975236302427196
FNDC10|ENSG00000228594.4|chr1	77.7949233166187	0.162588084803728	0.856115082402908	0.189913819001276	0.849376663543035	0.980449525567362
MIB2|ENSG00000197530.13|chr1	86.4871183423784	-1.30583941108318	0.563248294942677	-2.31840810315471	0.0204271520866316	0.294454409408561
MMP23B|ENSG00000189409.14|chr1	0	NA	NA	NA	NA	NA
CDK11B|ENSG00000248333.9|chr1	1.58125942822542	0.936572227847293	5.12540276901149	0.182731439860662	0.855008745643365	0.980449525567362
SLC35E2B|ENSG00000189339.12|chr1	221.191842538838	0.448327939810945	0.364502539967304	1.22997205959432	0.218707567898256	0.778410927988165
CDK11A|ENSG00000008128.23|chr1	0.0814121685089258	1.26146752032473	6.23040444800759	0.202469603835772	0.839549618921278	NA
NADK|ENSG00000008130.15|chr1	331.40943465165	-0.34130348632175	0.355739227872466	-0.95942043941274	0.337346982360545	0.868775517894356
CALML6|ENSG00000169885.10|chr1	0	NA	NA	NA	NA	NA
TMEM52|ENSG00000178821.13|chr1	10.8742199294242	-0.431639695359195	1.86978843419073	-0.230849484073322	0.817431736586039	0.977065189709342
CFAP74|ENSG00000142609.20|chr1	0.327509205990665	2.2678962749946	6.20564966818666	0.365456704174102	0.714770520070655	0.975236302427196
GABRD|ENSG00000187730.9|chr1	15.6945191644174	0.778813878726519	1.44389899832055	0.53938251888282	0.589622940617263	0.970740917477382
PRKCZ|ENSG00000067606.17|chr1	303.573679281993	-0.155166965732268	0.282106037909718	-0.550030644086838	0.582298355351272	0.969258732115368
FAAP20|ENSG00000162585.17|chr1	189.443058648877	-0.838936378808372	0.546660610244981	-1.53465671951819	0.124868172356815	0.642388214820023
SKI|ENSG00000157933.10|chr1	1081.08364858844	-0.458686868667183	0.233451298070373	-1.9648075314146	0.0494365181862385	0.439538031219348
MORN1|ENSG00000116151.14|chr1	2.27442331584799	1.34017618965906	4.12400282035317	0.324969755851013	0.745203961777479	0.975236302427196
RER1|ENSG00000157916.20|chr1	1806.817343789	-0.21072983805269	0.116912693430746	-1.80245473668363	0.0714738899729979	0.511329503229047
PEX10|ENSG00000157911.11|chr1	573.512888583666	-0.305818496281403	0.269476150747051	-1.13486293845894	0.256432750510532	0.818475874344486
PLCH2|ENSG00000149527.18|chr1	0	NA	NA	NA	NA	NA
PANK4|ENSG00000157881.16|chr1	0.139698270790175	-1.12354170482134	6.21777659076748	-0.180698307251767	0.856604387532922	NA
HES5|ENSG00000197921.6|chr1	0	NA	NA	NA	NA	NA
TNFRSF14|ENSG00000157873.18|chr1	0	NA	NA	NA	NA	NA
PRXL2B|ENSG00000157870.17|chr1	0.259710341180449	-1.4899471353498	6.20959309913476	-0.239942796824708	0.810374602711154	0.977065189709342
MMEL1|ENSG00000142606.16|chr1	0	NA	NA	NA	NA	NA
TTC34|ENSG00000215912.13|chr1	0	NA	NA	NA	NA	NA
ACTRT2|ENSG00000169717.7|chr1	0	NA	NA	NA	NA	NA
PRDM16|ENSG00000142611.17|chr1	107.525029617758	-0.481476866422492	0.569784041981481	-0.845016411390021	0.398101676124059	0.903931124834662
ARHGEF16|ENSG00000130762.15|chr1	25.8252354640138	-1.94463998545417	1.43065298528167	-1.35926741527143	0.174061865527946	0.720090779902994
MEGF6|ENSG00000162591.17|chr1	13.8547423634382	1.94076042147858	1.86196681063336	1.04231740887928	0.297264543724429	0.840451101665849
TPRG1L|ENSG00000158109.15|chr1	315.250648105413	-0.0425092254523891	0.298428989487717	-0.142443351516756	0.886729821912954	0.985219017500406
WRAP73|ENSG00000116213.16|chr1	664.285940572336	-0.0316716791975181	0.202240695786925	-0.156603887631431	0.875557038466727	0.983910907767806
TP73|ENSG00000078900.15|chr1	193.91649950078	-0.00351838089804201	0.393523415511703	-0.00894071549330049	0.992866436184052	0.999477188727199
CCDC27|ENSG00000162592.10|chr1	0	NA	NA	NA	NA	NA
SMIM1|ENSG00000235169.11|chr1	14.2548815550923	-3.3288726780818	1.45022011198869	-2.29542581195962	0.0217087335121495	0.303273309923346
LRRC47|ENSG00000130764.10|chr1	1958.62190746408	0.0952262405992823	0.124312806404213	0.766021163496597	0.443663709697856	0.9281156655487
CEP104|ENSG00000116198.14|chr1	177.595497996914	-0.145110731420685	0.36790738412556	-0.394421905299845	0.69326957379515	0.975236302427196
DFFB|ENSG00000169598.17|chr1	256.664698266774	1.02617563637557	0.317549482508373	3.23154561068609	0.00123122672485603	0.0559146757460481
C1orf174|ENSG00000198912.12|chr1	395.910547699067	0.0194490242976109	0.336456400602036	0.0578054816695711	0.953903571741711	0.99355849117843
NPHP4|ENSG00000131697.18|chr1	117.229992948395	0.595192667733083	0.46716177041379	1.27406116131012	0.202641741454141	0.760910927554415
KCNAB2|ENSG00000069424.16|chr1	26.5689505540267	-1.95542480849426	1.14446845536378	-1.70858777219221	0.0875273352564674	0.559333262399842
RPL22|ENSG00000116251.11|chr1	2945.22154076874	0.400341243205715	0.142949910720833	2.80057008211459	0.00510124294567991	0.138912982244483
RNF207|ENSG00000158286.13|chr1	9.05224306387048	-4.12397236727819	2.09414688825494	-1.9692851491973	0.0489203555868848	0.437898417524539
ICMT|ENSG00000116237.16|chr1	1500.6771818589	0.343610927894199	0.173512921484922	1.9803189581132	0.0476676998605595	0.435609199831333
HES3|ENSG00000173673.8|chr1	0	NA	NA	NA	NA	NA
GPR153|ENSG00000158292.7|chr1	122.636794003344	-1.35017909355529	0.532155697525613	-2.53718808204681	0.0111746899856906	0.216688122474264
ACOT7|ENSG00000097021.20|chr1	1461.07154086807	0.201353776078499	0.147553511662811	1.36461527624386	0.172374000869767	0.718820423316153
HES2|ENSG00000069812.11|chr1	4.25877513066803	-0.0156234935258923	3.51183440206091	-0.00444881271073708	0.996450372733202	0.999477188727199
ESPN|ENSG00000187017.18|chr1	2.92834237928374	3.78855435508692	4.37137235435767	0.866673906493059	0.386120706343364	0.897936890890927
TNFRSF25|ENSG00000215788.11|chr1	11.5154012044353	-4.25288421736047	2.11901997655425	-2.00700524979293	0.0447491039975862	0.425884546940814
PLEKHG5|ENSG00000171680.23|chr1	17.494275344727	-1.05942124181011	1.32616441424567	-0.798861159619272	0.424370922565938	0.919324679888636
NOL9|ENSG00000162408.11|chr1	1613.50472419088	-0.192197517381282	0.165363922610348	-1.16226994587062	0.245125830525333	0.809283935009228
TAS1R1|ENSG00000173662.21|chr1	2.55300965816897	3.77544523803459	4.39987242658443	0.858080615070339	0.390847950587579	0.900614186588829
ZBTB48|ENSG00000204859.13|chr1	84.9928708731021	0.931493464840826	0.548721570614367	1.69757034300273	0.0895888841939008	0.563812370658936
KLHL21|ENSG00000162413.17|chr1	673.945343096171	-0.00483236890125643	0.214747395244002	-0.0225025728287217	0.982047059700187	0.997907330660255
PHF13|ENSG00000116273.6|chr1	316.097160586111	-0.189454947679397	0.293501093286871	-0.645499972615849	0.518603236028784	0.956384962450087
THAP3|ENSG00000041988.16|chr1	320.475955287398	0.430170402135186	0.345115317801769	1.24645409793799	0.212597731048157	0.770470478183878
DNAJC11|ENSG00000007923.17|chr1	605.823120621575	0.274242402150915	0.253344663508019	1.08248738439377	0.279036018091326	0.82966523202205
CAMTA1|ENSG00000171735.20|chr1	136.991692280701	0.526002201584909	0.493797249907062	1.06521897739185	0.286776847730023	0.832613902883839
VAMP3|ENSG00000049245.13|chr1	822.313089748213	-0.492825586044194	0.183818680633621	-2.68104190686948	0.0073393324187836	0.172886030489298
PER3|ENSG00000049246.15|chr1	18.4891540076261	1.28244066685871	1.35360369149588	0.947426986876398	0.343421244920505	0.874015220763492
UTS2|ENSG00000049247.14|chr1	0.350624933522718	-1.77587043360139	6.20078253884415	-0.2863945675367	0.77457593501083	0.975236302427196
TNFRSF9|ENSG00000049249.10|chr1	1.29044720249718	-3.08407247281428	6.10070677989649	-0.505527078104646	0.6131886847075	0.975236302427196
PARK7|ENSG00000116288.13|chr1	7133.92160070993	0.098960827620781	0.0831816986679671	1.18969471897657	0.234166401799905	0.797775363845809
ERRFI1|ENSG00000116285.13|chr1	216.8301565696	-0.212864970561308	0.337232496175639	-0.631211324458015	0.527902358398809	0.957401285193233
SLC45A1|ENSG00000162426.16|chr1	1.70490635591049	30	5.51419456628606	5.4405044362092	5.31299167707471e-08	2.13803640071615e-05
RERE|ENSG00000142599.19|chr1	747.389078006032	0.1282698267897	0.213921088041018	0.599612819681921	0.548764301483439	0.960859214741898
ENO1|ENSG00000074800.16|chr1	43792.0244877161	0.0299947862133832	0.0619526264126346	0.484156813846815	0.628274583272304	0.975236302427196
CA6|ENSG00000131686.15|chr1	0.139698270790175	-1.12354170482134	6.21777659076748	-0.180698307251767	0.856604387532922	NA
SLC2A7|ENSG00000197241.4|chr1	0.360213245531026	-1.97743842014998	6.18803498836039	-0.319558377395977	0.749303131094726	0.975236302427196
SLC2A5|ENSG00000142583.18|chr1	0.244236505526777	2.0259228083863	6.21040715345451	0.32621416894694	0.744262321985005	0.975236302427196
GPR157|ENSG00000180758.12|chr1	106.783812028704	-0.901061782697766	0.541948802603126	-1.662632666351	0.096385988045264	0.582538092954418
H6PD|ENSG00000049239.13|chr1	122.738055956646	0.380612930840742	0.538286835573135	0.707081997343459	0.479515522831499	0.941037846011912
SPSB1|ENSG00000171621.14|chr1	55.9300539112854	0.137845557505678	0.747711851220819	0.184356523546621	0.853733774356919	0.980449525567362
SLC25A33|ENSG00000171612.7|chr1	599.171266959032	-0.45550837661157	0.217786843002227	-2.09153303446762	0.0364803083506991	0.390317745255966
TMEM201|ENSG00000188807.13|chr1	160.820715241942	0.155126283551775	0.492952435121315	0.314688137230926	0.752998452111662	0.975236302427196
PIK3CD|ENSG00000171608.18|chr1	23.976184472735	0.255586547552979	1.23402475859372	0.20711622337646	0.835919092376374	0.979306777820847
CLSTN1|ENSG00000171603.18|chr1	688.483804680154	0.0249306429612809	0.210885543059927	0.118218833778456	0.905894267402193	0.988511710690983
CTNNBIP1|ENSG00000178585.15|chr1	271.630271278879	0.0510478718523316	0.397522620638318	0.128415011378125	0.89782055214873	0.987533073857794
LZIC|ENSG00000162441.12|chr1	463.577434710957	-0.127815771177115	0.213406870285615	-0.598929973557326	0.549219582602507	0.960859214741898
NMNAT1|ENSG00000173614.14|chr1	113.677499196975	0.962903396388719	0.494309264375444	1.9479776443303	0.0514176381758524	0.448727303767213
RBP7|ENSG00000162444.12|chr1	62.1888867678318	-0.213396275988211	0.661834722531189	-0.322431369529958	0.747125922649391	0.975236302427196
UBE4B|ENSG00000130939.20|chr1	370.681216192647	0.172842011127184	0.297965411597289	0.580074077056923	0.561864664274518	0.963503321985915
KIF1B|ENSG00000054523.20|chr1	187.41928692581	-0.00675479725485286	0.351068142679843	-0.0192407012589944	0.98464908869523	0.998831440621862
PGD|ENSG00000142657.21|chr1	1390.84206293356	0.208932845956161	0.148368670487676	1.40820056733956	0.159071688328861	0.69938438507442
CENPS-CORT|ENSG00000251503.8|chr1	41.5635077795092	0.13148541926301	0.899866891331428	0.146116520709487	0.883829404748132	0.985219017500406
CENPS|ENSG00000175279.22|chr1	711.573833978685	-0.177637042115451	0.202221696442647	-0.878427217456518	0.379711919345649	0.894441962636006
CORT|ENSG00000241563.4|chr1	41.5635077795092	0.13148541926301	0.899866891331428	0.146116520709487	0.883829404748132	0.985219017500406
DFFA|ENSG00000160049.12|chr1	2041.70046984341	0.108929588174001	0.109549742980003	0.99433905740778	0.320057826841873	0.859678852763126
PEX14|ENSG00000142655.13|chr1	254.654321366425	0.160194541562147	0.360569990650171	0.444281403655606	0.656839144485999	0.975236302427196
CASZ1|ENSG00000130940.15|chr1	46.6938507313993	1.25704493960911	0.778591940267984	1.61451059867951	0.106416719793265	0.602599696160234
TARDBP|ENSG00000120948.19|chr1	1144.99827117612	0.391534514608403	0.191888807878961	2.04042392537753	0.0413081209435617	0.412570909706135
MASP2|ENSG00000009724.18|chr1	0	NA	NA	NA	NA	NA
SRM|ENSG00000116649.10|chr1	4786.35287274653	-0.492869504011197	0.112083388145504	-4.39734658423569	1.09582288531112e-05	0.00142028625064497
EXOSC10|ENSG00000171824.14|chr1	802.048479136404	-0.0532776830608165	0.207244770636686	-0.257076127407894	0.797120005940154	0.975967781079811
MTOR|ENSG00000198793.14|chr1	345.554093645335	0.340553678774512	0.287286614847179	1.18541436034417	0.235853656663053	0.798693764394029
ANGPTL7|ENSG00000171819.5|chr1	0	NA	NA	NA	NA	NA
UBIAD1|ENSG00000120942.14|chr1	695.345780532638	-0.357127334862728	0.238147871154787	-1.49960330584106	0.133717190860995	0.659327758765979
DISP3|ENSG00000204624.8|chr1	5.11230531930379	3.69373670996259	3.19611512965839	1.1556957619225	0.24780562229512	0.811483944349972
FBXO2|ENSG00000116661.11|chr1	3.61042998522024	-4.08486780139578	3.0822786527435	-1.32527531141933	0.185079854431457	0.738368003442842
FBXO44|ENSG00000132879.14|chr1	108.877892514395	-0.931453597065532	0.578984484192689	-1.6087712581181	0.10766636780079	0.605815392598245
MAD2L2|ENSG00000116670.16|chr1	1112.52740011415	-0.346937250540201	0.180139399137601	-1.92593764718395	0.0541121599408334	0.459778804142436
FBXO6|ENSG00000116663.11|chr1	37.9840002098712	-1.08738209444326	0.879748797888359	-1.23601429982431	0.216453248315311	0.775359100235091
DRAXIN|ENSG00000162490.7|chr1	15.6776848821134	-1.19765532375244	1.25895938394082	-0.951305768104703	0.341449179729407	0.873158158722915
AGTRAP|ENSG00000177674.16|chr1	378.69924725671	0.0428721868496274	0.280562082141009	0.152808200318673	0.878549530768472	0.984848850562617
C1orf167|ENSG00000215910.8|chr1	0	NA	NA	NA	NA	NA
MTHFR|ENSG00000177000.13|chr1	258.124118924674	-0.170727580159032	0.328238952828412	-0.520131991306591	0.602971582287028	0.975236302427196
CLCN6|ENSG00000011021.23|chr1	33.3673353415526	2.34305024055096	1.00560238631244	2.32999669893682	0.0198063255899962	0.289248224619228
NPPA|ENSG00000175206.11|chr1	0	NA	NA	NA	NA	NA
NPPB|ENSG00000120937.9|chr1	4.6127990048187	0.348961182023784	3.15551830795462	0.110587595433721	0.911943384556195	0.989089300191995
KIAA2013|ENSG00000116685.16|chr1	594.065101150214	-0.118122704512132	0.249855584803289	-0.472763915223786	0.636381621087181	0.975236302427196
PLOD1|ENSG00000083444.17|chr1	448.281216233363	-0.256990817668591	0.304619802342891	-0.843644489596619	0.398868095474474	0.904439932415198
MFN2|ENSG00000116688.18|chr1	1085.78663811299	-0.265908228361438	0.209843263438906	-1.2671754337201	0.205092567762562	0.763405968441992
MIIP|ENSG00000116691.11|chr1	173.359623383563	0.342359258349762	0.523004546046835	0.65460092256847	0.512724729953413	0.954245010641712
TNFRSF8|ENSG00000120949.15|chr1	0	NA	NA	NA	NA	NA
TNFRSF1B|ENSG00000028137.19|chr1	0.844249389385708	1.9112517103542	6.11999921529412	0.312296071146203	0.754815525622358	0.975236302427196
VPS13D|ENSG00000048707.15|chr1	132.794864395958	0.633717584328993	0.537254940581337	1.17954724370385	0.238180336073797	0.800906057185301
DHRS3|ENSG00000162496.9|chr1	266.400401114754	0.270424665467405	0.299105073674435	0.904112598777755	0.365935698488292	0.886257393047769
AADACL4|ENSG00000204518.3|chr1	0	NA	NA	NA	NA	NA
AADACL3|ENSG00000188984.12|chr1	0	NA	NA	NA	NA	NA
CFAP107|ENSG00000157330.10|chr1	0.27939654158035	-1.66474929188142	6.20419593418636	-0.268326356798037	0.788448120060008	0.975236302427196
PRAMEF12|ENSG00000116726.5|chr1	0	NA	NA	NA	NA	NA
PRAMEF1|ENSG00000116721.9|chr1	0	NA	NA	NA	NA	NA
PRAMEF11|ENSG00000239810.3|chr1	0	NA	NA	NA	NA	NA
HNRNPCL1|ENSG00000179172.10|chr1	0	NA	NA	NA	NA	NA
PRAMEF2|ENSG00000120952.4|chr1	0	NA	NA	NA	NA	NA
PRAMEF4|ENSG00000243073.4|chr1	0	NA	NA	NA	NA	NA
PRAMEF10|ENSG00000187545.5|chr1	0	NA	NA	NA	NA	NA
PRAMEF7|ENSG00000204510.6|chr1	0	NA	NA	NA	NA	NA
PRAMEF6|ENSG00000232423.6|chr1	0	NA	NA	NA	NA	NA
PRAMEF27|ENSG00000274764.6|chr1	0	NA	NA	NA	NA	NA
HNRNPCL3|ENSG00000277058.3|chr1	0	NA	NA	NA	NA	NA
PRAMEF25|ENSG00000229571.7|chr1	0	NA	NA	NA	NA	NA
HNRNPCL2|ENSG00000275774.3|chr1	0	NA	NA	NA	NA	NA
PRAMEF26|ENSG00000280267.6|chr1	0	NA	NA	NA	NA	NA
HNRNPCL4|ENSG00000179412.11|chr1	0	NA	NA	NA	NA	NA
PRAMEF9|ENSG00000204505.5|chr1	0	NA	NA	NA	NA	NA
PRAMEF13|ENSG00000279169.3|chr1	0	NA	NA	NA	NA	NA
PRAMEF18|ENSG00000279804.3|chr1	0	NA	NA	NA	NA	NA
PRAMEF5|ENSG00000270601.5|chr1	0	NA	NA	NA	NA	NA
PRAMEF8|ENSG00000182330.11|chr1	0	NA	NA	NA	NA	NA
PRAMEF33|ENSG00000237700.2|chr1	0	NA	NA	NA	NA	NA
PRAMEF15|ENSG00000204501.7|chr1	0	NA	NA	NA	NA	NA
PRAMEF14|ENSG00000204481.8|chr1	0.216127947318616	-1.42758012967744	6.21152441659453	-0.229827661284491	0.818225689404119	0.977065189709342
PRAMEF19|ENSG00000204480.9|chr1	0	NA	NA	NA	NA	NA
PRAMEF17|ENSG00000204479.4|chr1	0	NA	NA	NA	NA	NA
PRAMEF20|ENSG00000204478.11|chr1	0	NA	NA	NA	NA	NA
LRRC38|ENSG00000162494.6|chr1	0	NA	NA	NA	NA	NA
PDPN|ENSG00000162493.17|chr1	363.305970497605	-0.29675948175125	0.294347872843754	-1.00819305702534	0.313361790363837	0.85348228182006
KAZN|ENSG00000189337.17|chr1	1.24619495777617	0.554784913275034	5.6121925917535	0.0988535058633285	0.921254584962334	0.989176781573976
TMEM51|ENSG00000171729.14|chr1	248.851795460731	0.324731168019604	0.347463189896627	0.93457717957466	0.350006244125193	0.878663213651013
FHAD1|ENSG00000142621.21|chr1	0	NA	NA	NA	NA	NA
EFHD2|ENSG00000142634.13|chr1	148.256493631105	-0.280786550405562	0.431450704739	-0.65079636519639	0.515177946888217	0.95571165284692
CTRC|ENSG00000162438.12|chr1	0	NA	NA	NA	NA	NA
CELA2A|ENSG00000142615.8|chr1	0.419094812370526	-2.18753363681689	6.17948157234831	-0.35399954044779	0.723339227635625	0.975236302427196
CELA2B|ENSG00000215704.10|chr1	0.0769622513735918	-0.626748723710397	6.23191076099174	-0.100570875891467	0.919891117128145	NA
CASP9|ENSG00000132906.18|chr1	222.151641162174	0.350922592188911	0.353612562889214	0.992392887067346	0.321005907385624	0.859687100456078
DNAJC16|ENSG00000116138.13|chr1	215.428424666841	-0.458996321656097	0.39737605341402	-1.1550678952913	0.248062624031479	0.811483944349972
AGMAT|ENSG00000116771.6|chr1	1.02794616346775	2.8654815275292	6.01324987099501	0.476527932316747	0.633698312511061	0.975236302427196
RSC1A1|ENSG00000215695.2|chr1	54.7283506239604	0.650712050626755	0.819912109739038	0.793636345771089	0.427407166984463	0.92139493000398
PLEKHM2|ENSG00000116786.13|chr1	242.497544357292	0.0712508689508376	0.340518220854344	0.20924245631283	0.834258970552	0.979234775063826
SLC25A34|ENSG00000162461.8|chr1	0.944200129204324	-3.93665124716116	6.13699257142973	-0.641462605884179	0.521222168667496	0.956911208189047
TMEM82|ENSG00000162460.7|chr1	0	NA	NA	NA	NA	NA
FBLIM1|ENSG00000162458.13|chr1	148.29763731893	0.018656946328758	0.432842790832798	0.0431032853587827	0.96561920039752	0.994792003552763
SPEN|ENSG00000065526.12|chr1	1622.96811169631	0.377101115460024	0.132007145825655	2.85667198621255	0.0042810800111659	0.122086626223938
ZBTB17|ENSG00000116809.12|chr1	114.094495182242	-0.809045002619571	0.463670867697376	-1.7448691711803	0.0810076447971118	0.540403016479901
SRARP|ENSG00000183888.4|chr1	0.780963165758288	-2.86993898449167	6.13456610310193	-0.467830802742593	0.63990559102904	0.975236302427196
HSPB7|ENSG00000173641.18|chr1	0	NA	NA	NA	NA	NA
CLCNKA|ENSG00000186510.12|chr1	0	NA	NA	NA	NA	NA
CLCNKB|ENSG00000184908.20|chr1	0.799653198727323	-1.60251543426414	6.14917592228803	-0.260606535658824	0.794395949081066	0.975907615374538
FAM131C|ENSG00000185519.9|chr1	24.9193133938056	-0.516787595626235	1.2872689029213	-0.401460483084339	0.688081126689341	0.975236302427196
EPHA2|ENSG00000142627.13|chr1	431.716863955703	-0.128739755799883	0.32505671271977	-0.396053213984445	0.692065771946037	0.975236302427196
ARHGEF19|ENSG00000142632.17|chr1	34.1343401572874	-0.55026421483931	0.899265924811508	-0.611903775798743	0.540601423328704	0.959557593137908
CPLANE2|ENSG00000132881.12|chr1	16.0781940910936	-3.04482656612409	1.58402991416468	-1.92220269257336	0.0545802581645529	0.461052011679229
FBXO42|ENSG00000037637.11|chr1	143.229425176664	0.0688040436082174	0.50421169347025	0.136458643262856	0.891458716559676	0.986133574021172
SZRD1|ENSG00000055070.17|chr1	969.463643474294	0.119477184812624	0.191517448710746	0.62384490612693	0.532729445096709	0.957530538035663
SPATA21|ENSG00000187144.11|chr1	0	NA	NA	NA	NA	NA
NECAP2|ENSG00000157191.20|chr1	470.816343915558	0.0702798795146637	0.245161118406371	0.286668130621635	0.77436644191347	0.975236302427196
NBPF1|ENSG00000219481.11|chr1	0.0814121685089258	1.26146752032473	6.23040444800759	0.202469603835772	0.839549618921278	NA
CROCC|ENSG00000058453.17|chr1	107.494357241608	-0.361418116727452	1.61953419928136	-0.223161768913448	0.823409605619307	0.977065189709342
MFAP2|ENSG00000117122.14|chr1	0	NA	NA	NA	NA	NA
ATP13A2|ENSG00000159363.19|chr1	126.371866739339	-0.96377160354486	0.45512574451606	-2.11759412680477	0.0342094560145078	0.379473498684666
SDHB|ENSG00000117118.10|chr1	2175.66327208226	0.0989559638131469	0.188073373213096	0.526156159814421	0.598779711385987	0.974276969468503
PADI2|ENSG00000117115.13|chr1	15.3321498629013	-2.03718378951337	1.35854022722886	-1.49953880546387	0.133733909480584	0.659327758765979
PADI1|ENSG00000142623.11|chr1	0	NA	NA	NA	NA	NA
PADI3|ENSG00000142619.4|chr1	0	NA	NA	NA	NA	NA
PADI4|ENSG00000159339.13|chr1	0	NA	NA	NA	NA	NA
PADI6|ENSG00000276747.1|chr1	0	NA	NA	NA	NA	NA
RCC2|ENSG00000179051.14|chr1	18.8598833437238	-1.75970847679181	1.3603124749794	-1.29360607151563	0.195801524207081	0.754007623920249
ARHGEF10L|ENSG00000074964.17|chr1	31.3658421263461	-1.71251136668465	0.94831094821546	-1.80585426110209	0.0709411071768706	0.50965440573562
