baseMean	log2FoldChange	lfcSE	pvalue	padj
MEGF6|ENSG00000162591.17|chr1	11.5694851800908	-0.063746464261186	0.213986905536407	0.00277531217808253	NA
TPRG1L|ENSG00000158109.15|chr1	336.302785898374	-0.490869596950729	0.200157252111364	0.00146495034038441	0.0165789186885594
WRAP73|ENSG00000116213.16|chr1	683.994918917651	0.111408177938159	0.118558295837788	0.249322563239991	0.529692693635869
TP73|ENSG00000078900.15|chr1	230.26680932465	0.0909700701868142	0.177766386645206	0.364981115765808	0.646581497590561
CCDC27|ENSG00000162592.10|chr1	0	NA	NA	NA	NA
SMIM1|ENSG00000235169.11|chr1	17.7233400016446	0.0307617202726039	0.199786811478841	0.363855200398658	NA
LRRC47|ENSG00000130764.10|chr1	2030.98367747854	0.0943145091529393	0.0863362887113879	0.225084441708276	0.502515299427829
CEP104|ENSG00000116198.14|chr1	174.945984967487	0.0425469337790333	0.164475929961747	0.662247555532944	0.848043183462552
DFFB|ENSG00000169598.17|chr1	275.718182397094	-0.149015778929321	0.167743396961041	0.183924982899801	0.447417126519763
C1orf174|ENSG00000198912.12|chr1	341.501925195925	0.0323196567867263	0.14171136356915	0.74726430081776	0.893430074524362
NPHP4|ENSG00000131697.18|chr1	158.375268203467	-0.00570363910939085	0.159698934540876	0.951582116934607	0.983211209380273
KCNAB2|ENSG00000069424.16|chr1	24.5868816193444	0.064128395054909	0.206139221314225	0.24782855115449	NA
RPL22|ENSG00000116251.11|chr1	2285.47666377038	-0.151057605921047	0.0870634792427868	0.0518559703506206	0.206425446255981
RNF207|ENSG00000158286.13|chr1	16.4557596020656	0.0319771578221604	0.197858541018046	0.492830226579819	NA
ICMT|ENSG00000116237.16|chr1	1726.03372366559	-0.457394323847768	0.0978299780564155	3.80298522088691e-07	1.62498068276392e-05
HES3|ENSG00000173673.8|chr1	0	NA	NA	NA	NA
GPR153|ENSG00000158292.7|chr1	179.61085219903	-0.17347084000548	0.20305721650517	0.137765796679458	0.374653892195418
ACOT7|ENSG00000097021.20|chr1	1127.03659611319	-0.0992185955659975	0.10159160543555	0.256138008956825	0.536886040377988
HES2|ENSG00000069812.11|chr1	5.02903952824533	0.00821052136627994	0.199275262795056	0.724636825196889	NA
ESPN|ENSG00000187017.18|chr1	0	NA	NA	NA	NA
TNFRSF25|ENSG00000215788.11|chr1	15.9166729226439	-0.0354363783307284	0.203023932979395	0.0555165511039834	NA
PLEKHG5|ENSG00000171680.23|chr1	15.5038668114066	0.0528856483109727	0.204760274410008	0.248048500297476	NA
NOL9|ENSG00000162408.11|chr1	2188.79098026664	0.0138071351452249	0.0859531599902702	0.859604268962489	0.947534885162107
TAS1R1|ENSG00000173662.21|chr1	1.9198858932377	0.00462140939635976	0.19981314514577	0.685059761199287	NA
ZBTB48|ENSG00000204859.13|chr1	78.7030793812685	0.205435297757546	0.292823179558468	0.0652849177621203	0.240792086177401
KLHL21|ENSG00000162413.17|chr1	951.66591274147	-0.0542949953411942	0.102370048049193	0.535600782569966	0.774293855310961
PHF13|ENSG00000116273.6|chr1	400.615027121625	-0.1371364833139	0.1523544482059	0.205821523010393	0.478227065624709
THAP3|ENSG00000041988.16|chr1	266.181797038202	0.405697304509653	0.261766249147704	0.0120350086015447	0.0761610025430522
DNAJC11|ENSG00000007923.17|chr1	586.172544137155	-0.0566729690209239	0.11779830331706	0.555057519386947	0.786163725776116
CAMTA1|ENSG00000171735.20|chr1	204.372797330734	0.0212152316238672	0.152132918224073	0.832145226722087	0.934466316201016
VAMP3|ENSG00000049245.13|chr1	889.237436786369	-0.171658357190537	0.120991718699004	0.0816553931762456	0.276518072695
PER3|ENSG00000049246.15|chr1	25.3772792840827	-0.030433111360143	0.196727729772589	0.510345472233511	NA
UTS2|ENSG00000049247.14|chr1	0	NA	NA	NA	NA
TNFRSF9|ENSG00000049249.10|chr1	0.176714799248963	-0.00276747158806582	0.199999120236138	0.810649926374315	NA
PARK7|ENSG00000116288.13|chr1	5297.98713258418	-0.32106535607449	0.0680977460082585	6.53362775175769e-07	2.6689459305611e-05
ERRFI1|ENSG00000116285.13|chr1	259.318273124112	0.194806201990776	0.196430409629445	0.105484419606008	0.321424590703326
SLC45A1|ENSG00000162426.16|chr1	0.515714820980075	-0.00507964195012296	0.200061790054752	0.594226913458438	NA
RERE|ENSG00000142599.19|chr1	924.613175522675	-0.103806785067731	0.107349902672734	0.251087424195247	0.531865159995269
ENO1|ENSG00000074800.16|chr1	40042.3753928038	-0.104451647336081	0.0457317006493769	0.0188616550792886	0.105909634955262
CA6|ENSG00000131686.15|chr1	0.309023373413671	0.00293933723120696	0.20000105687627	0.765893962947458	NA
SLC2A7|ENSG00000197241.4|chr1	0.790793867050157	0.00268238632747066	0.200011223585041	0.709498558035506	NA
SLC2A5|ENSG00000142583.18|chr1	0	NA	NA	NA	NA
GPR157|ENSG00000180758.12|chr1	155.848157646841	-0.51400230178015	0.334879963696885	0.00770603536988529	0.0554385685429481
H6PD|ENSG00000049239.13|chr1	149.00652840921	-0.0326022755234354	0.164632659212571	0.731241239608231	0.885196307786133
SPSB1|ENSG00000171621.14|chr1	74.4076971242059	-0.0827952009627737	0.196270026929325	0.336639637456847	0.619647960122775
SLC25A33|ENSG00000171612.7|chr1	743.631332803703	-0.060796692486561	0.118558435244266	0.515707695153407	0.762394643819308
TMEM201|ENSG00000188807.13|chr1	174.831131894049	-0.0482289647493916	0.167538426807465	0.612623943495132	0.822581068106078
PIK3CD|ENSG00000171608.18|chr1	25.9278747090454	-0.0136968529572572	0.192241755868521	0.795881622535331	NA
CLSTN1|ENSG00000171603.18|chr1	723.586988482911	-0.106625656069002	0.118978193482668	0.270181881507827	0.552800192979654
CTNNBIP1|ENSG00000178585.15|chr1	290.607755330821	-0.0962753900000295	0.153038254213607	0.360694019964561	0.642718692628948
LZIC|ENSG00000162441.12|chr1	543.049783568014	-0.124378977238387	0.129772409025639	0.220136385951005	0.496849248936207
NMNAT1|ENSG00000173614.14|chr1	117.480975900038	0.01565038837849	0.167590320592366	0.866531295687692	0.950731905414523
RBP7|ENSG00000162444.12|chr1	52.5432733471367	-0.182764174717189	0.299440698813139	0.0428607756557067	0.182569700142524
UBE4B|ENSG00000130939.20|chr1	475.191050728748	-0.401815461436122	0.164577950674418	0.00217971224222296	0.0225907968373915
KIF1B|ENSG00000054523.20|chr1	264.347623423056	0.0215230635653994	0.143996236992725	0.831445494858707	0.934000962640151
PGD|ENSG00000142657.21|chr1	1195.10949607995	-0.068145819452632	0.0998189719805163	0.437188290463429	0.705168966866179
CENPS-CORT|ENSG00000251503.8|chr1	49.3134671242024	-0.0179885863964855	0.185090223556433	0.800224064738864	NA
CENPS|ENSG00000175279.22|chr1	687.922113059186	-0.0831620731650564	0.123078065660741	0.393078178201586	0.66797315531026
CORT|ENSG00000241563.4|chr1	49.3134671242024	-0.0179885863964855	0.185090223556433	0.800224064738864	NA
DFFA|ENSG00000160049.12|chr1	2346.35571118845	-0.126713385671235	0.0741480888122993	0.0643694877736831	0.238496891512132
PEX14|ENSG00000142655.13|chr1	251.650718801093	0.131513912124991	0.167279092385469	0.232896644223057	0.511572735656917
CASZ1|ENSG00000130940.15|chr1	73.2893003046232	-0.00338239025849635	0.179364579409459	0.962926607290062	0.987609251704262
TARDBP|ENSG00000120948.19|chr1	1204.15116772433	-0.262466975536905	0.108470070476977	0.00520624586845665	0.0426751906244485
MASP2|ENSG00000009724.18|chr1	0	NA	NA	NA	NA
SRM|ENSG00000116649.10|chr1	3621.24037170737	-0.176138375329777	0.0763032798339463	0.0122212055140496	0.0769778254410753
EXOSC10|ENSG00000171824.14|chr1	899.726719676633	0.235437522712935	0.116497928039454	0.0165354727041593	0.0960355859671072
MTOR|ENSG00000198793.14|chr1	523.75225573665	-0.167297315000641	0.143731069748923	0.121626667145142	0.349452958015898
ANGPTL7|ENSG00000171819.5|chr1	0	NA	NA	NA	NA
UBIAD1|ENSG00000120942.14|chr1	760.072671081513	0.132620589414459	0.11619349166449	0.164518764768918	0.41956044479913
DISP3|ENSG00000204624.8|chr1	6.51985846351264	-0.00705648551222263	0.199451876576416	0.568807725467144	NA
FBXO2|ENSG00000116661.11|chr1	1.96951295990853	-0.000620919939260356	0.199673247069944	0.937961872489281	NA
FBXO44|ENSG00000132879.14|chr1	111.923261016423	0.0622001502886457	0.177581188067639	0.50668792222856	0.755758854902083
MAD2L2|ENSG00000116670.16|chr1	837.176769227429	0.00378677318915881	0.109382606504515	0.968390740584372	0.989180851800319
FBXO6|ENSG00000116663.11|chr1	31.2362410020852	0.152479415114013	0.275686094255007	0.0358275216473005	NA
DRAXIN|ENSG00000162490.7|chr1	16.5239224977903	-0.0173727804564202	0.195018796611795	0.704533098920982	NA
AGTRAP|ENSG00000177674.16|chr1	302.633590450545	-0.0506381473833578	0.148752069290083	0.617497661717384	0.825161466102768
C1orf167|ENSG00000215910.8|chr1	0	NA	NA	NA	NA
MTHFR|ENSG00000177000.13|chr1	290.020749881397	-0.213854983974166	0.183340845677409	0.079118183722006	0.27121868949366
CLCN6|ENSG00000011021.23|chr1	48.5629376075776	-0.0292696028272101	0.186874597814882	0.683537027326145	NA
NPPA|ENSG00000175206.11|chr1	0	NA	NA	NA	NA
NPPB|ENSG00000120937.9|chr1	5.34111330075496	0.000570009175438178	0.199364308669047	0.967755354651022	NA
KIAA2013|ENSG00000116685.16|chr1	575.972837283794	-0.402035244354388	0.164297322679269	0.00204517841517381	0.0213780266245631
PLOD1|ENSG00000083444.17|chr1	473.175478926543	0.0630569053676459	0.141908623839044	0.534568312472319	0.773862720351363
MFN2|ENSG00000116688.18|chr1	1430.47163066372	-0.075344579294926	0.0871272390233031	0.336042116743239	0.618781438280694
MIIP|ENSG00000116691.11|chr1	164.480708258664	0.193566783655345	0.22429061047417	0.107699735396539	0.325802507179354
TNFRSF8|ENSG00000120949.15|chr1	0	NA	NA	NA	NA
TNFRSF1B|ENSG00000028137.19|chr1	1.83198354415725	-0.00586288307250519	0.199906346015474	0.566829126640206	NA
VPS13D|ENSG00000048707.15|chr1	190.455954983145	-0.0277919114227123	0.15574333282368	0.778484187227891	0.90924047372962
DHRS3|ENSG00000162496.9|chr1	222.304724552781	0.0642036960915248	0.155365777541597	0.530583017989602	0.772109405966982
AADACL4|ENSG00000204518.3|chr1	0	NA	NA	NA	NA
AADACL3|ENSG00000188984.12|chr1	0	NA	NA	NA	NA
CFAP107|ENSG00000157330.10|chr1	0.618046746827341	0.00338838128341961	0.200016611221668	0.72493964808184	NA
PRAMEF12|ENSG00000116726.5|chr1	0	NA	NA	NA	NA
PRAMEF1|ENSG00000116721.9|chr1	0	NA	NA	NA	NA
PRAMEF11|ENSG00000239810.3|chr1	0	NA	NA	NA	NA
HNRNPCL1|ENSG00000179172.10|chr1	0	NA	NA	NA	NA
PRAMEF2|ENSG00000120952.4|chr1	0	NA	NA	NA	NA
PRAMEF4|ENSG00000243073.4|chr1	0	NA	NA	NA	NA
PRAMEF10|ENSG00000187545.5|chr1	0	NA	NA	NA	NA
PRAMEF7|ENSG00000204510.6|chr1	0	NA	NA	NA	NA
PRAMEF6|ENSG00000232423.6|chr1	0	NA	NA	NA	NA
PRAMEF27|ENSG00000274764.6|chr1	0	NA	NA	NA	NA
HNRNPCL3|ENSG00000277058.3|chr1	0	NA	NA	NA	NA
PRAMEF25|ENSG00000229571.7|chr1	0	NA	NA	NA	NA
HNRNPCL2|ENSG00000275774.3|chr1	0	NA	NA	NA	NA
PRAMEF26|ENSG00000280267.6|chr1	0	NA	NA	NA	NA
HNRNPCL4|ENSG00000179412.11|chr1	0	NA	NA	NA	NA
PRAMEF9|ENSG00000204505.5|chr1	0	NA	NA	NA	NA
PRAMEF13|ENSG00000279169.3|chr1	0	NA	NA	NA	NA
PRAMEF18|ENSG00000279804.3|chr1	0	NA	NA	NA	NA
PRAMEF5|ENSG00000270601.5|chr1	0	NA	NA	NA	NA
PRAMEF8|ENSG00000182330.11|chr1	0	NA	NA	NA	NA
PRAMEF33|ENSG00000237700.2|chr1	0	NA	NA	NA	NA
PRAMEF15|ENSG00000204501.7|chr1	0	NA	NA	NA	NA
PRAMEF14|ENSG00000204481.8|chr1	0.474476320230094	0.00257007668002732	0.200005139392173	0.727524253250672	NA
PRAMEF19|ENSG00000204480.9|chr1	0	NA	NA	NA	NA
PRAMEF17|ENSG00000204479.4|chr1	0	NA	NA	NA	NA
PRAMEF20|ENSG00000204478.11|chr1	0	NA	NA	NA	NA
LRRC38|ENSG00000162494.6|chr1	0	NA	NA	NA	NA
PDPN|ENSG00000162493.17|chr1	360.824827956447	-0.242963026302737	0.175526971138507	0.0481209636624792	0.196900657266045
KAZN|ENSG00000189337.17|chr1	2.548031227638	0.00831459106922162	0.199886584256543	0.585538680733061	NA
TMEM51|ENSG00000171729.14|chr1	233.025216240293	0.0762065010915872	0.158326908571083	0.462279136658818	0.724195493549636
FHAD1|ENSG00000142621.21|chr1	0	NA	NA	NA	NA
EFHD2|ENSG00000142634.13|chr1	135.691313191467	-0.0969838660734808	0.19230575821186	0.306926841104805	0.59005680925279
CTRC|ENSG00000162438.12|chr1	0	NA	NA	NA	NA
CELA2A|ENSG00000142615.8|chr1	0.927070120241012	0.0033649273241384	0.200017775528507	0.713353159921156	NA
CELA2B|ENSG00000215704.10|chr1	0.169429232247439	0.00219039619305378	0.199986514956099	0.844863859344971	NA
CASP9|ENSG00000132906.18|chr1	195.307967464231	0.0890877414676037	0.16750298215058	0.390985041124888	0.666175734119072
DNAJC16|ENSG00000116138.13|chr1	304.413324716777	0.0829696388145616	0.148157317597285	0.425365971505729	0.695488286933112
AGMAT|ENSG00000116771.6|chr1	2.2267845601087	-0.0154110560634723	0.20048924463339	0.225559677245385	NA
RSC1A1|ENSG00000215695.2|chr1	65.8000268761277	0.014761081746056	0.182082598940497	0.847794495638066	0.941961723103954
PLEKHM2|ENSG00000116786.13|chr1	270.467584055721	-0.0294837135019207	0.148000724281403	0.769926537814939	0.903969331100746
SLC25A34|ENSG00000162461.8|chr1	2.07495788530203	0.0166640763609693	0.200863499275641	0.143546304710341	NA
TMEM82|ENSG00000162460.7|chr1	0	NA	NA	NA	NA
FBLIM1|ENSG00000162458.13|chr1	141.983779999271	0.0148597018063717	0.165852880411209	0.873938096323571	0.953964404562503
SPEN|ENSG00000065526.12|chr1	2202.74482067466	0.474184571433211	0.0814481590980468	7.16470291615467e-10	5.18140700521615e-08
ZBTB17|ENSG00000116809.12|chr1	116.857714906705	0.434387016857264	0.367780970900866	0.016399217403257	0.0956425086666654
SRARP|ENSG00000183888.4|chr1	0.790793867050157	0.00268238632747066	0.200011223585041	0.709498558035506	NA
HSPB7|ENSG00000173641.18|chr1	0	NA	NA	NA	NA
CLCNKA|ENSG00000186510.12|chr1	0	NA	NA	NA	NA
CLCNKB|ENSG00000184908.20|chr1	0.178502265523233	-0.00279770804979425	0.200000848940074	0.809214368436888	NA
FAM131C|ENSG00000185519.9|chr1	13.0366666762305	0.0282255787925717	0.199593756889834	0.405282291445954	NA
EPHA2|ENSG00000142627.13|chr1	499.081919649616	0.61608223077732	0.162302795407525	1.31555827356015e-05	0.00036179705421881
ARHGEF19|ENSG00000142632.17|chr1	28.3397612410064	0.0893128144694257	0.218105039698294	0.148697997136529	NA
CPLANE2|ENSG00000132881.12|chr1	15.7226545031841	0.0829547788398783	0.221168487083184	0.0564457593408124	NA
FBXO42|ENSG00000037637.11|chr1	198.378420569111	0.14615148299891	0.186959235059283	0.193008209806431	0.460241586285765
SZRD1|ENSG00000055070.17|chr1	1157.52472635661	-0.247517112816977	0.10269015645791	0.00601423667318345	0.0466748749127902
SPATA21|ENSG00000187144.11|chr1	0	NA	NA	NA	NA
NECAP2|ENSG00000157191.20|chr1	472.622445683905	0.00963409619333892	0.123985256537893	0.9224004884764	0.972510391587636
NBPF1|ENSG00000219481.11|chr1	0	NA	NA	NA	NA
CROCC|ENSG00000058453.17|chr1	137.612711908749	-0.147846450816154	0.221385841240411	0.152976877751227	0.401050821021812
MFAP2|ENSG00000117122.14|chr1	0	NA	NA	NA	NA
ATP13A2|ENSG00000159363.19|chr1	109.704631429247	-1.19266047545587	0.355768586591066	3.44104718364147e-05	0.000809516714551607
SDHB|ENSG00000117118.10|chr1	1774.14770610787	-0.165971138320328	0.0822974164142561	0.0269204139190525	0.134919918424902
PADI2|ENSG00000117115.13|chr1	15.7407543715122	0.0102022521724678	0.195558710968021	0.806424256463447	NA
PADI1|ENSG00000142623.11|chr1	0	NA	NA	NA	NA
PADI3|ENSG00000142619.4|chr1	0	NA	NA	NA	NA
PADI4|ENSG00000159339.13|chr1	0	NA	NA	NA	NA
PADI6|ENSG00000276747.1|chr1	0	NA	NA	NA	NA
RCC2|ENSG00000179051.14|chr1	14.5599562232528	0.0283079704477229	0.198133847673893	0.496334323264345	NA
ARHGEF10L|ENSG00000074964.17|chr1	36.4997731896268	0.0846679570371301	0.216301608458414	0.134587046680535	NA
ACTL8|ENSG00000117148.8|chr1	66.1239143445627	-0.0292720960601895	0.182152104666167	0.707596291736282	0.87579393968323
IGSF21|ENSG00000117154.12|chr1	2.9980348556097	0.0147795588163418	0.200013033623549	0.369394229181547	NA
KLHDC7A|ENSG00000179023.9|chr1	2.88248623460478	-0.000105673060603489	0.199496230356164	0.98755645937742	NA
PAX7|ENSG00000009709.12|chr1	5.343018623004	0.0293720061904274	0.20203618398977	0.145069720677387	NA
ALDH4A1|ENSG00000159423.17|chr1	131.37461139579	0.0250962789579055	0.171843701163138	0.775754530830103	0.90748261483609
IFFO2|ENSG00000169991.11|chr1	71.8390843080039	-0.00899739092268956	0.178100870828882	0.909853266474499	0.969460318474324
UBR4|ENSG00000127481.15|chr1	595.12336007325	0.265474056510036	0.148376112129613	0.0208555459912713	0.113750109225018
EMC1|ENSG00000127463.16|chr1	469.454593730035	0.0633696010778182	0.12761619125005	0.523756397391836	0.768711053802836
MRTO4|ENSG00000053372.5|chr1	3062.04480852925	-0.0212141103873898	0.0674137542245452	0.737679231101587	0.888582644447229
AKR7L|ENSG00000211454.16|chr1	9.10060819410944	0.0606093070733917	0.212114112503541	0.02288813187552	NA
AKR7A3|ENSG00000162482.5|chr1	14.4566785056898	0.0418617003486003	0.203532228059432	0.158183918715012	NA
AKR7A2|ENSG00000053371.13|chr1	1198.55815262259	-0.0504110826219302	0.0981359161004298	0.557555880188125	0.787706166805801
SLC66A1|ENSG00000040487.13|chr1	163.846620666322	0.107941795021917	0.18122486265005	0.302734635743283	0.585419976837991
CAPZB|ENSG00000077549.19|chr1	2866.75406648266	-0.198664843238943	0.0786108594042219	0.00590983854727039	0.0461582029896007
MICOS10|ENSG00000173436.15|chr1	1418.40620640582	-0.293092315209515	0.0983395988130717	0.000801779460404952	0.0105780714485588
NBL1|ENSG00000158747.15|chr1	239.863471728847	-0.00372896524148498	0.14763954835081	0.969319707468331	0.989570733288092
HTR6|ENSG00000158748.4|chr1	1.70803493149789	0.00200209667450634	0.199771481176143	0.767505737257577	NA
TMCO4|ENSG00000162542.14|chr1	15.8621853016902	0.0518376955183367	0.206463577942281	0.126187599661284	NA
RNF186|ENSG00000178828.7|chr1	0	NA	NA	NA	NA
OTUD3|ENSG00000169914.6|chr1	153.237481671315	-0.052642564669643	0.165161740266178	0.602389238346607	0.816727627472432
PLA2G2E|ENSG00000188784.4|chr1	0	NA	NA	NA	NA
PLA2G2A|ENSG00000188257.12|chr1	0	NA	NA	NA	NA
PLA2G5|ENSG00000127472.11|chr1	0	NA	NA	NA	NA
PLA2G2D|ENSG00000117215.15|chr1	0.357004531046467	-0.00305816137164043	0.200014798623215	0.731158911333409	NA
PLA2G2F|ENSG00000158786.5|chr1	0	NA	NA	NA	NA
PLA2G2C|ENSG00000187980.7|chr1	0	NA	NA	NA	NA
UBXN10|ENSG00000162543.6|chr1	0	NA	NA	NA	NA
VWA5B1|ENSG00000158816.16|chr1	0	NA	NA	NA	NA
CAMK2N1|ENSG00000162545.6|chr1	451.276896188738	-0.0315346715220068	0.125571095899529	0.743633449317011	0.890918317055097
MUL1|ENSG00000090432.7|chr1	367.545424018479	0.191099567516492	0.174136857935234	0.103771866350216	0.317992696540225
FAM43B|ENSG00000183114.8|chr1	7.80896355894381	-0.0285537333354162	0.201525724460369	0.167111313742733	NA
CDA|ENSG00000158825.6|chr1	13.0798802635227	-0.0157552445672181	0.19694404124738	0.666554315024102	NA
PINK1|ENSG00000158828.8|chr1	809.548935993002	-0.235196795176568	0.131345082255736	0.0263474427764523	0.132750036011297
DDOST|ENSG00000244038.11|chr1	954.137530019838	-0.0394929667089892	0.0987921538972442	0.645875514368209	0.841534253327137
KIF17|ENSG00000117245.13|chr1	16.2885683611436	-0.00210619069920619	0.19407415499451	0.960765460521443	NA
SH2D5|ENSG00000189410.12|chr1	61.6699330495966	-0.108087713021675	0.215105193993743	0.20216497842801	0.474000164359429
