#slamdunk v0.4.2	3	sample info:	sample_0	0	NA	-1
#annotation:	gencode.v41.customized.canonical.bed	27b6d2bfeb860a3d83e1c37a786d42ca
Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr1	9727047	9729114	PIK3CD|ENSG00000171608.18	2067	+	0	0	516	0	0	0	0	0	-1.0	-1.0
chr1	9728926	9730507	CLSTN1|ENSG00000171603.18	1581	-	0.017638290824776415	39.79732969530626	404	12076	213	414	168	0	-1.0	-1.0
chr1	9848276	9850717	CTNNBIP1|ENSG00000178585.15	2441	-	0.02314918362782375	23.936075106597244	596	8942	207	249	55	0	-1.0	-1.0
chr1	9926293	9930398	LZIC|ENSG00000162441.12	4105	-	0.009500777336327518	26.916068392960756	1287	11578	110	280	85	0	-1.0	-1.0
chr1	9982702	9985498	NMNAT1|ENSG00000173614.14	2796	+	0.0064516129032258064	11.823844329764903	769	3410	22	123	19	0	-1.0	-1.0
chr1	10015833	10016021	RBP7|ENSG00000162444.12	188	+	0.0	1.8264474980937655	44	665	0	19	0	0	-1.0	-1.0
chr1	10179957	10181239	UBE4B|ENSG00000130939.20	1282	+	0.015110305228165609	14.70770880043927	395	6618	100	153	38	0	-1.0	-1.0
chr1	10376588	10381603	KIF1B|ENSG00000054523.20	5015	+	0.0004514672686230248	8.363206964955664	1467	2215	1	87	1	0	-1.0	-1.0
chr1	10419750	10420511	PGD|ENSG00000142657.21	761	+	0.008845385357968704	131.31196223137283	240	44543	394	1366	228	0	-1.0	-1.0
chr1	10451596	10452153	CENPS-CORT|ENSG00000251503.8	557	+	0.0	1.4419322353371833	189	195	0	15	0	0	-1.0	-1.0
chr1	10442406	10442808	CENPS|ENSG00000175279.22	402	+	0.02732051059897187	53.06310626040835	122	17313	473	552	279	0	-1.0	-1.0
chr1	10451596	10451998	CORT|ENSG00000241563.4	402	+	0.0	1.4419322353371833	138	195	0	15	0	0	-1.0	-1.0
chr1	10456522	10461489	DFFA|ENSG00000160049.12	4967	-	0.016161933155499766	128.9087418391442	1236	31865	515	1341	308	0	-1.0	-1.0
chr1	10629988	10630758	PEX14|ENSG00000142655.13	770	+	0.04869052010328292	16.43802748284389	155	5422	264	171	134	0	-1.0	-1.0
chr1	10636604	10638941	CASZ1|ENSG00000130940.15	2337	-	0.045454545454545456	0.86515934120231	556	198	9	9	9	0	-1.0	-1.0
chr1	11022655	11025492	TARDBP|ENSG00000120948.19	2837	+	0.011317721224429355	106.1262125208167	1002	47271	535	1104	224	0	-1.0	-1.0
chr1	11026523	11026884	MASP2|ENSG00000009724.18	361	-	0	0	115	0	0	0	0	0	-1.0	-1.0
chr1	11054589	11054864	SRM|ENSG00000116649.10	275	-	0.00896586751246411	325.01152584500113	58	96477	865	3381	481	0	-1.0	-1.0
chr1	11066618	11066717	EXOSC10|ENSG00000171824.14	99	-	0.007565971581472596	59.5037369115811	28	10838	82	619	70	0	-1.0	-1.0
chr1	11106535	11107484	MTOR|ENSG00000198793.14	949	-	0.011801730920535013	11.054813804251738	244	3813	45	115	15	0	-1.0	-1.0
chr1	11195024	11195981	ANGPTL7|ENSG00000171819.5	957	+	0	0	267	0	0	0	0	0	-1.0	-1.0
chr1	11286132	11288434	UBIAD1|ENSG00000120942.14	2302	+	0.03413001912045889	39.50894324823882	645	10460	357	411	228	0	-1.0	-1.0
chr1	11536687	11537551	DISP3|ENSG00000204624.8	864	+	0	0	173	0	0	0	0	0	-1.0	-1.0
chr1	11648387	11648693	FBXO2|ENSG00000116661.11	306	-	0	0	72	0	0	0	0	0	-1.0	-1.0
chr1	11661274	11663327	FBXO44|ENSG00000132879.14	2053	+	0.006153846153846154	2.403220392228639	511	650	4	25	4	0	-1.0	-1.0
chr1	11674480	11674774	MAD2L2|ENSG00000116670.16	294	-	0.0024204702627939143	91.70689016744487	63	23136	56	954	38	0	-1.0	-1.0
chr1	11673852	11674354	FBXO6|ENSG00000116663.11	502	+	0.0	4.1335390746332585	108	1075	0	43	0	0	-1.0	-1.0
chr1	11719697	11725857	DRAXIN|ENSG00000162490.7	6160	+	0	0	1465	0	0	0	0	0	-1.0	-1.0
chr1	11750193	11750769	AGTRAP|ENSG00000177674.16	576	+	0.012282497441146366	37.58636693445591	120	10747	132	391	103	0	-1.0	-1.0
chr1	11789447	11789585	C1orf167|ENSG00000215910.8	138	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	11785723	11790679	MTHFR|ENSG00000177000.13	4956	-	0.010677466863033874	16.822542745600472	1118	5432	58	175	51	0	-1.0	-1.0
chr1	11840224	11843130	CLCN6|ENSG00000011021.23	2906	+	0.006603384234420141	4.037410258944114	780	2423	16	42	16	0	-1.0	-1.0
chr1	11845709	11846008	NPPA|ENSG00000175206.11	299	-	0	0	79	0	0	0	0	0	-1.0	-1.0
chr1	11857464	11857654	NPPB|ENSG00000120937.9	190	-	0	0	71	0	0	0	0	0	-1.0	-1.0
chr1	11919591	11920314	KIAA2013|ENSG00000116685.16	723	-	0.024853695542229607	33.06831259706607	228	13841	344	344	134	0	-1.0	-1.0
chr1	11974809	11975537	PLOD1|ENSG00000083444.17	728	+	0.00840909090909091	36.144434699118726	161	8800	74	376	64	0	-1.0	-1.0
chr1	12011566	12013508	MFN2|ENSG00000116688.18	1942	+	0.02580687312165164	37.10572285601018	520	15306	395	386	175	0	-1.0	-1.0
chr1	12031809	12032045	MIIP|ENSG00000116691.11	236	+	0.003949814126394052	21.148339451612024	46	4304	17	220	17	0	-1.0	-1.0
chr1	12142532	12144207	TNFRSF8|ENSG00000120949.15	1675	+	0	0	353	0	0	0	0	0	-1.0	-1.0
chr1	12207021	12209220	TNFRSF1B|ENSG00000028137.19	2199	+	0	0	483	0	0	0	0	0	-1.0	-1.0
chr1	12509025	12512047	VPS13D|ENSG00000048707.15	3022	+	0.022879464285714284	13.746420643547815	853	5376	123	143	83	0	-1.0	-1.0
chr1	12567910	12568339	DHRS3|ENSG00000162496.9	429	-	0.00905136946044434	29.41541760087854	91	8507	77	306	43	0	-1.0	-1.0
chr1	12666736	12667076	AADACL4|ENSG00000204518.3	340	+	0	0	87	0	0	0	0	0	-1.0	-1.0
chr1	12725997	12728760	AADACL3|ENSG00000188984.12	2763	+	0	0	774	0	0	0	0	0	-1.0	-1.0
chr1	12760952	12763699	CFAP107|ENSG00000157330.10	2747	+	0	0	639	0	0	0	0	0	-1.0	-1.0
chr1	12777600	12777906	PRAMEF12|ENSG00000116726.5	306	+	0	0	64	0	0	0	0	0	-1.0	-1.0
chr1	12795997	12796628	PRAMEF1|ENSG00000116721.9	631	+	0	0	179	0	0	0	0	0	-1.0	-1.0
chr1	12824605	12824941	PRAMEF11|ENSG00000239810.3	336	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	12847377	12847407	HNRNPCL1|ENSG00000179172.10	30	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	12861780	12861909	PRAMEF2|ENSG00000120952.4	129	+	0	0	47	0	0	0	0	0	-1.0	-1.0
chr1	12879212	12879543	PRAMEF4|ENSG00000243073.4	331	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	12892896	12892915	PRAMEF10|ENSG00000187545.5	19	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	12920414	12920751	PRAMEF7|ENSG00000204510.6	337	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr1	12938472	12938674	PRAMEF6|ENSG00000232423.6	202	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr1	13049476	13049807	PRAMEF27|ENSG00000274764.6	331	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	13062207	13062878	HNRNPCL3|ENSG00000277058.3	671	+	0	0	241	0	0	0	0	0	-1.0	-1.0
chr1	13077553	13077884	PRAMEF25|ENSG00000229571.7	331	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13115488	13115518	HNRNPCL2|ENSG00000275774.3	30	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	13148907	13149236	PRAMEF26|ENSG00000280267.6	329	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13163914	13164585	HNRNPCL4|ENSG00000179412.11	671	-	0	0	241	0	0	0	0	0	-1.0	-1.0
chr1	13179133	13179459	PRAMEF9|ENSG00000204505.5	326	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	13196188	13196822	PRAMEF13|ENSG00000279169.3	634	-	0	0	180	0	0	0	0	0	-1.0	-1.0
chr1	13222695	13223331	PRAMEF18|ENSG00000279804.3	636	-	0	0	184	0	0	0	0	0	-1.0	-1.0
chr1	13263112	13263435	PRAMEF5|ENSG00000270601.5	323	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13281304	13281370	PRAMEF8|ENSG00000182330.11	66	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr1	13308888	13308907	PRAMEF33|ENSG00000237700.2	19	+	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	13322265	13322598	PRAMEF15|ENSG00000204501.7	333	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13341892	13342527	PRAMEF14|ENSG00000204481.8	635	-	0	0	179	0	0	0	0	0	-1.0	-1.0
chr1	13368431	13369066	PRAMEF19|ENSG00000204480.9	635	-	0	0	183	0	0	0	0	0	-1.0	-1.0
chr1	13392503	13392629	PRAMEF17|ENSG00000204479.4	126	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr1	13421259	13421328	PRAMEF20|ENSG00000204478.11	69	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	13474973	13475845	LRRC38|ENSG00000162494.6	872	-	0	0	206	0	0	0	0	0	-1.0	-1.0
chr1	13615912	13617957	PDPN|ENSG00000162493.17	2045	+	0.004777731616119651	25.570264973312717	589	9628	46	266	22	0	-1.0	-1.0
chr1	15114636	15118043	KAZN|ENSG00000189337.17	3407	+	0	0	759	0	0	0	0	0	-1.0	-1.0
chr1	15219744	15220478	TMEM51|ENSG00000171729.14	734	+	0.0592560553633218	19.03350550645082	202	6936	411	198	184	0	-1.0	-1.0
chr1	15397414	15398328	FHAD1|ENSG00000142621.21	914	+	0	0	229	0	0	0	0	0	-1.0	-1.0
chr1	15428725	15430339	EFHD2|ENSG00000142634.13	1614	+	0.0027137042062415195	8.555464596333955	347	2211	6	89	3	0	-1.0	-1.0
chr1	15446590	15449242	CTRC|ENSG00000162438.12	2652	+	0	0	621	0	0	0	0	0	-1.0	-1.0
chr1	15472008	15472091	CELA2A|ENSG00000142615.8	83	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr1	15491313	15491395	CELA2B|ENSG00000215704.10	82	+	0	0	18	0	0	0	0	0	-1.0	-1.0
chr1	15491401	15492942	CASP9|ENSG00000132906.18	1541	-	0.03764450153146922	24.60897681642126	442	10121	381	256	130	0	-1.0	-1.0
chr1	15568178	15571733	DNAJC16|ENSG00000116138.13	3555	+	0.024495677233429394	5.959986572727025	1162	2776	68	62	21	0	-1.0	-1.0
chr1	15571699	15573650	AGMAT|ENSG00000116771.6	1951	-	0	0	523	0	0	0	0	0	-1.0	-1.0
chr1	15661723	15662033	RSC1A1|ENSG00000215695.2	310	+	0.02216202905688254	9.036108674779681	109	4061	90	94	45	0	-1.0	-1.0
chr1	15733935	15734769	PLEKHM2|ENSG00000116786.13	834	+	0.0	17.207058008357055	163	5643	0	179	0	0	-1.0	-1.0
chr1	15739407	15741392	SLC25A34|ENSG00000162461.8	1985	+	0	0	478	0	0	0	0	0	-1.0	-1.0
chr1	15747633	15747982	TMEM82|ENSG00000162460.7	349	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr1	15784662	15786589	FBLIM1|ENSG00000162458.13	1927	+	0.0311831789023521	15.476739325952435	437	5612	175	161	96	0	-1.0	-1.0
chr1	15939428	15940456	SPEN|ENSG00000065526.12	1028	+	0.04172807276095836	103.53073449720976	308	47498	1982	1077	812	0	-1.0	-1.0
chr1	15941869	15941968	ZBTB17|ENSG00000116809.12	99	-	0.054281345565749234	4.806440784457278	29	1308	71	50	38	0	-1.0	-1.0
chr1	16006347	16008807	SRARP|ENSG00000183888.4	2460	+	0	0	540	0	0	0	0	0	-1.0	-1.0
chr1	16014029	16015579	HSPB7|ENSG00000173641.18	1550	-	0	0	319	0	0	0	0	0	-1.0	-1.0
