#slamdunk v0.4.2	3	sample info:	sample_0	0	NA	-1
#annotation:	gencode.v41.customized.canonical.bed	27b6d2bfeb860a3d83e1c37a786d42ca
Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr1	1439788	1442882	VWA1|ENSG00000179403.12	3094	+	0.004909983633387889	7.99603682146399	546	3055	15	112	15	0	-1.0	-1.0
chr1	1468531	1470163	ATAD3C|ENSG00000215915.10	1632	+	0	0	356	0	0	0	0	0	-1.0	-1.0
chr1	1495818	1497848	ATAD3B|ENSG00000160072.20	2030	+	0.026905829596412557	15.278141783868696	425	4237	114	214	48	0	-1.0	-1.0
chr1	1534073	1534685	ATAD3A|ENSG00000197785.14	612	+	0.006673443231537544	79.03225679786283	115	22627	151	1107	106	0	-1.0	-1.0
chr1	1534778	1535358	TMEM240|ENSG00000205090.9	580	-	0	0	91	0	0	0	0	0	-1.0	-1.0
chr1	1541673	1542065	SSU72|ENSG00000160075.12	392	-	0.012221618685497012	65.89591059117198	116	29456	360	923	166	0	-1.0	-1.0
chr1	1598012	1599334	FNDC10|ENSG00000228594.4	1322	-	0.02096177558569667	2.498761506707497	250	811	17	35	9	0	-1.0	-1.0
chr1	1630531	1630605	MIB2|ENSG00000197530.13	74	+	0.0	3.4268729234845674	15	707	0	48	0	0	-1.0	-1.0
chr1	1634626	1634654	MMP23B|ENSG00000189409.14	28	+	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	1635225	1635763	CDK11B|ENSG00000248333.9	538	-	0	0	139	0	0	0	0	0	-1.0	-1.0
chr1	1661478	1665781	SLC35E2B|ENSG00000189339.12	4303	-	0.012682926829268294	8.138823193275847	1091	4100	52	114	30	0	-1.0	-1.0
chr1	1702379	1702906	CDK11A|ENSG00000008128.23	527	-	0.0	0.07139318590592848	139	48	0	1	0	0	-1.0	-1.0
chr1	1751232	1752903	NADK|ENSG00000008130.15	1671	-	0.011555922410235245	16.277646386551694	446	7269	84	228	53	0	-1.0	-1.0
chr1	1917194	1917296	CALML6|ENSG00000169885.10	102	+	0	0	15	0	0	0	0	0	-1.0	-1.0
chr1	1917591	1917881	TMEM52|ENSG00000178821.13	290	-	0	0	53	0	0	0	0	0	-1.0	-1.0
chr1	1921957	1922286	CFAP74|ENSG00000142609.20	329	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr1	2030283	2030758	GABRD|ENSG00000187730.9	475	+	0.0	1.927616019460069	93	722	0	27	0	0	-1.0	-1.0
chr1	2185010	2185395	PRKCZ|ENSG00000067606.17	385	+	0.02436956982411528	28.62866754827732	71	9438	230	401	139	0	-1.0	-1.0
chr1	2189548	2189708	FAAP20|ENSG00000162585.17	160	-	0.00451559934318555	10.280618770453701	26	2436	11	144	11	0	-1.0	-1.0
chr1	2306766	2310213	SKI|ENSG00000157933.10	3447	+	0.05294163444320452	69.6797494441862	896	38533	2040	976	778	0	-1.0	-1.0
chr1	2321253	2321382	MORN1|ENSG00000116151.14	129	-	0.0	0.7139318590592848	29	230	0	10	0	0	-1.0	-1.0
chr1	2403125	2405436	RER1|ENSG00000157916.20	2311	+	0.011463651050080775	147.42692889574232	587	77375	887	2065	347	0	-1.0	-1.0
chr1	2403974	2405765	PEX10|ENSG00000157911.11	1791	-	0.007673908710384692	25.701546926134252	380	10034	77	360	48	0	-1.0	-1.0
chr1	2505214	2505532	PLCH2|ENSG00000149527.18	318	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr1	2508537	2508846	PANK4|ENSG00000157881.16	309	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	2528745	2529468	HES5|ENSG00000197921.6	723	-	0	0	157	0	0	0	0	0	-1.0	-1.0
chr1	2563274	2563829	TNFRSF14|ENSG00000157873.18	555	+	0	0	120	0	0	0	0	0	-1.0	-1.0
chr1	2589428	2591468	PRXL2B|ENSG00000157870.17	2040	+	0	0	440	0	0	0	0	0	-1.0	-1.0
chr1	2590639	2590989	MMEL1|ENSG00000142606.16	350	-	0	0	60	0	0	0	0	0	-1.0	-1.0
chr1	2636986	2641367	TTC34|ENSG00000215912.13	4381	-	0	0	946	0	0	0	0	0	-1.0	-1.0
chr1	3022821	3022903	ACTRT2|ENSG00000169717.7	82	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr1	3433812	3438621	PRDM16|ENSG00000142611.17	4809	+	0.04234875444839858	4.783343455697208	1204	2810	119	67	57	0	-1.0	-1.0
chr1	3480588	3481113	ARHGEF16|ENSG00000130762.15	525	+	0.011695906432748537	1.499256904024498	94	513	6	21	2	0	-1.0	-1.0
chr1	3487951	3490527	MEGF6|ENSG00000162591.17	2576	-	0.0	0.4997523013414994	497	161	0	7	0	0	-1.0	-1.0
chr1	3628604	3630127	TPRG1L|ENSG00000158109.15	1523	+	0.05011655011655012	14.492816738903482	408	6864	344	203	169	0	-1.0	-1.0
chr1	3630770	3630974	WRAP73|ENSG00000116213.16	204	-	0.02638999570894379	53.75906898716415	70	32626	861	753	402	0	-1.0	-1.0
chr1	3733080	3736201	TP73|ENSG00000078900.15	3121	+	0.026356114005516396	13.493312136220483	647	6526	172	189	90	0	-1.0	-1.0
chr1	3771524	3771645	CCDC27|ENSG00000162592.10	121	+	0	0	16	0	0	0	0	0	-1.0	-1.0
chr1	3775922	3775956	SMIM1|ENSG00000235169.11	34	+	0.0	0.5711454872474279	4	32	0	8	0	0	-1.0	-1.0
chr1	3778559	3781087	LRRC47|ENSG00000130764.10	2528	-	0.019857005527517423	165.20383218631852	657	66576	1322	2314	642	0	-1.0	-1.0
chr1	3812086	3815401	CEP104|ENSG00000116198.14	3315	-	0.0025752773375594296	13.350525764408626	928	5048	13	187	13	0	-1.0	-1.0
chr1	3883742	3885429	DFFB|ENSG00000169598.17	1687	+	0.02563170332666788	18.77640789325919	536	16503	423	263	80	0	-1.0	-1.0
chr1	3889133	3889959	C1orf174|ENSG00000198912.12	826	-	0.03192065674876026	35.054054279810885	258	23997	766	491	262	0	-1.0	-1.0
chr1	5862811	5863264	NPHP4|ENSG00000131697.18	453	-	0.008740140694947772	5.497275314756493	142	4691	41	77	22	0	-1.0	-1.0
chr1	6098575	6101180	KCNAB2|ENSG00000069424.16	2605	+	0.020138089758342925	3.498266109390496	497	1738	35	49	18	0	-1.0	-1.0
chr1	6185020	6186671	RPL22|ENSG00000116251.11	1651	-	0.010285375207410744	289.71354840625776	535	182006	1872	4058	776	0	-1.0	-1.0
chr1	6219408	6221299	RNF207|ENSG00000158286.13	1891	+	0	0	507	0	0	0	0	0	-1.0	-1.0
chr1	6221193	6225079	ICMT|ENSG00000116237.16	3886	-	0.024558576995928675	80.60290688779325	1027	45931	1128	1129	401	0	-1.0	-1.0
chr1	6245508	6245578	HES3|ENSG00000173673.8	70	+	0	0	14	0	0	0	0	0	-1.0	-1.0
chr1	6247353	6249337	GPR153|ENSG00000158292.7	1984	-	0.01037463976945245	3.7124456671082813	411	1735	18	52	9	0	-1.0	-1.0
chr1	6264272	6264596	ACOT7|ENSG00000097021.20	324	-	0.007498434299835813	136.71795100985304	79	59079	443	1915	184	0	-1.0	-1.0
chr1	6415232	6418872	HES2|ENSG00000069812.11	3640	-	0	0	765	0	0	0	0	0	-1.0	-1.0
chr1	6460147	6460944	ESPN|ENSG00000187017.18	797	+	0	0	152	0	0	0	0	0	-1.0	-1.0
chr1	6460786	6461433	TNFRSF25|ENSG00000215788.11	647	-	0	0	126	0	0	0	0	0	-1.0	-1.0
chr1	6467122	6467562	PLEKHG5|ENSG00000171680.23	440	-	0.002304147465437788	3.2126933657667816	97	1736	4	45	3	0	-1.0	-1.0
chr1	6521347	6525853	NOL9|ENSG00000162408.11	4506	-	0.018070942168919607	95.23850999850859	1326	49195	889	1334	393	0	-1.0	-1.0
chr1	6579585	6579755	TAS1R1|ENSG00000173662.21	170	+	0	0	30	0	0	0	0	0	-1.0	-1.0
chr1	6589213	6589280	ZBTB48|ENSG00000204859.13	67	+	0.03190848886213125	9.209720981864775	15	1661	53	129	64	0	-1.0	-1.0
chr1	6590724	6593364	KLHL21|ENSG00000162413.17	2640	-	0.06734154929577464	26.629658342911323	657	15904	1071	373	350	0	-1.0	-1.0
chr1	6621638	6624030	PHF13|ENSG00000116273.6	2392	+	0.04178052005288673	20.70402391271926	696	11345	474	290	192	0	-1.0	-1.0
chr1	6633078	6633562	THAP3|ENSG00000041988.16	484	+	0.04983095693076584	35.41102020934053	102	13606	678	496	373	0	-1.0	-1.0
chr1	6634170	6635674	DNAJC11|ENSG00000007923.17	1504	-	0.014456725436952615	62.82600359721707	324	26147	378	880	231	0	-1.0	-1.0
chr1	7766492	7769706	CAMTA1|ENSG00000171735.20	3214	+	0.04840649428743235	7.282104962404706	1028	3326	161	102	88	0	-1.0	-1.0
chr1	7779646	7781432	VAMP3|ENSG00000049245.13	1786	+	0.011608125687981587	44.83492074892309	558	19986	232	628	109	0	-1.0	-1.0
chr1	7842756	7845177	PER3|ENSG00000049246.15	2421	+	0.0	2.7843342503312107	880	1949	0	39	0	0	-1.0	-1.0
chr1	7847612	7847765	UTS2|ENSG00000049247.14	153	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr1	7915871	7920834	TNFRSF9|ENSG00000049249.10	4963	-	0	0	1507	0	0	0	0	0	-1.0	-1.0
chr1	7985055	7985505	PARK7|ENSG00000116288.13	450	+	0.00933847231489873	612.2679623292427	143	301227	2813	8576	1515	0	-1.0	-1.0
chr1	8011727	8013209	ERRFI1|ENSG00000116285.13	1482	-	0.04911092294665537	12.922166648973056	509	8267	406	181	119	0	-1.0	-1.0
chr1	8344014	8344165	SLC45A1|ENSG00000162426.16	151	+	0.0	1.2850773463067127	25	324	0	18	0	0	-1.0	-1.0
chr1	8352404	8355086	RERE|ENSG00000142599.19	2682	-	0.03060867351808839	60.75560120594514	816	31429	962	851	420	0	-1.0	-1.0
chr1	8861000	8861359	ENO1|ENSG00000074800.16	359	-	0.0057554658094759155	3568.017252020588	87	1805588	10392	49977	5096	0	-1.0	-1.0
chr1	8974705	8975092	CA6|ENSG00000131686.15	387	+	0	0	101	0	0	0	0	0	-1.0	-1.0
chr1	9002973	9003299	SLC2A7|ENSG00000197241.4	326	-	0	0	92	0	0	0	0	0	-1.0	-1.0
chr1	9035106	9037585	SLC2A5|ENSG00000142583.18	2479	-	0.0	0.21417955771778546	689	87	0	3	0	0	-1.0	-1.0
chr1	9100305	9104418	GPR157|ENSG00000180758.12	4113	-	0.004204204204204204	2.7129410644252823	1065	1665	7	38	7	0	-1.0	-1.0
chr1	9264870	9271337	H6PD|ENSG00000049239.13	6467	+	0.03964984552008239	7.99603682146399	1591	3884	154	112	70	0	-1.0	-1.0
chr1	9367576	9369532	SPSB1|ENSG00000171621.14	1956	+	0.04328274311410905	4.212197968449781	491	1779	77	59	33	0	-1.0	-1.0
chr1	9582502	9585173	SLC25A33|ENSG00000171612.7	2671	+	0.03935948328062975	29.55677896505439	765	14863	585	414	248	0	-1.0	-1.0
chr1	9613084	9614877	TMEM201|ENSG00000188807.13	1793	+	0.02703523693803159	16.706005501987264	418	6584	178	234	88	0	-1.0	-1.0
chr1	9727047	9729114	PIK3CD|ENSG00000171608.18	2067	+	0.0	2.641547878519354	516	1487	0	37	0	0	-1.0	-1.0
chr1	9728926	9730507	CLSTN1|ENSG00000171603.18	1581	-	0.007435273290551007	51.26030748045665	404	22595	168	718	122	0	-1.0	-1.0
chr1	9848276	9850717	CTNNBIP1|ENSG00000178585.15	2441	-	0.028588294822061055	22.70303311808526	596	11858	339	318	128	0	-1.0	-1.0
chr1	9926293	9930398	LZIC|ENSG00000162441.12	4105	-	0.011874949511269085	26.986624272440967	1287	12379	147	378	99	0	-1.0	-1.0
chr1	9982702	9985498	NMNAT1|ENSG00000173614.14	2796	+	0.04353932584269663	6.710959475157277	769	2848	124	94	55	0	-1.0	-1.0
chr1	10015833	10016021	RBP7|ENSG00000162444.12	188	+	0.006045949214026602	3.4268729234845674	44	1654	10	48	5	0	-1.0	-1.0
chr1	10179957	10181239	UBE4B|ENSG00000130939.20	1282	+	0.017601263680469367	16.777398687893193	395	8863	156	235	61	0	-1.0	-1.0
chr1	10376588	10381603	KIF1B|ENSG00000054523.20	5015	+	0.010498687664041995	10.637584699983345	1467	5334	56	149	30	0	-1.0	-1.0
chr1	10419750	10420511	PGD|ENSG00000142657.21	761	+	0.01021137385062491	132.3629666695914	240	62969	643	1854	307	0	-1.0	-1.0
chr1	10451596	10452153	CENPS-CORT|ENSG00000251503.8	557	+	0.0	2.4273683208015684	189	471	0	34	0	0	-1.0	-1.0
chr1	10442406	10442808	CENPS|ENSG00000175279.22	402	+	0.022349837032438306	46.6197503965713	122	19329	432	653	252	0	-1.0	-1.0
chr1	10451596	10451998	CORT|ENSG00000241563.4	402	+	0.0	2.4273683208015684	138	471	0	34	0	0	-1.0	-1.0
chr1	10456522	10461489	DFFA|ENSG00000160049.12	4967	-	0.02054556511163235	136.36098508032342	1236	46044	946	1910	441	0	-1.0	-1.0
chr1	10629988	10630758	PEX14|ENSG00000142655.13	770	+	0.03255030022121563	23.274178605332686	155	9493	309	326	177	0	-1.0	-1.0
chr1	10636604	10638941	CASZ1|ENSG00000130940.15	2337	-	0.03496503496503497	3.855232038920138	556	1430	50	54	37	0	-1.0	-1.0
chr1	11022655	11025492	TARDBP|ENSG00000120948.19	2837	+	0.013554367629687468	81.74519786228811	1002	49947	677	1145	293	0	-1.0	-1.0
chr1	11026523	11026884	MASP2|ENSG00000009724.18	361	-	0	0	115	0	0	0	0	0	-1.0	-1.0
chr1	11054589	11054864	SRM|ENSG00000116649.10	275	-	0.009794424712086965	330.1220916290133	58	130074	1274	4624	787	0	-1.0	-1.0
chr1	11066618	11066717	EXOSC10|ENSG00000171824.14	99	-	0.004672235593940252	61.18396032138071	28	14126	66	857	73	0	-1.0	-1.0
chr1	11106535	11107484	MTOR|ENSG00000198793.14	949	-	0.009841513292433537	17.062971431516907	244	7824	77	239	41	0	-1.0	-1.0
chr1	11195024	11195981	ANGPTL7|ENSG00000171819.5	957	+	0	0	267	0	0	0	0	0	-1.0	-1.0
chr1	11286132	11288434	UBIAD1|ENSG00000120942.14	2302	+	0.04742326105322445	46.69114358247723	645	17755	842	654	416	0	-1.0	-1.0
chr1	11536687	11537551	DISP3|ENSG00000204624.8	864	+	0.0	1.7848296476482122	173	750	0	25	0	0	-1.0	-1.0
chr1	11648387	11648693	FBXO2|ENSG00000116661.11	306	-	0.0	0.7853250449652133	72	233	0	11	0	0	-1.0	-1.0
chr1	11661274	11663327	FBXO44|ENSG00000132879.14	2053	+	0.012081784386617101	5.997027616097992	511	2152	26	84	21	0	-1.0	-1.0
chr1	11674480	11674774	MAD2L2|ENSG00000116670.16	294	-	0.010366541094948717	102.73479451863109	63	36367	377	1439	206	0	-1.0	-1.0
chr1	11673852	11674354	FBXO6|ENSG00000116663.11	502	+	0.048280907095830286	4.140804782543852	108	1367	66	58	17	0	-1.0	-1.0
chr1	11719697	11725857	DRAXIN|ENSG00000162490.7	6160	+	0.0034482758620689655	1.0708977885889273	1465	290	1	15	1	0	-1.0	-1.0
chr1	11750193	11750769	AGTRAP|ENSG00000177674.16	576	+	0.010531354715174725	33.41201100397453	120	12534	132	468	102	0	-1.0	-1.0
chr1	11789447	11789585	C1orf167|ENSG00000215910.8	138	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	11785723	11790679	MTHFR|ENSG00000177000.13	4956	-	0.028727911542833523	18.41944196372955	1118	9677	278	258	91	0	-1.0	-1.0
chr1	11840224	11843130	CLCN6|ENSG00000011021.23	2906	+	0.014253563390847712	1.927616019460069	780	1333	19	27	12	0	-1.0	-1.0
chr1	11845709	11846008	NPPA|ENSG00000175206.11	299	-	0	0	79	0	0	0	0	0	-1.0	-1.0
chr1	11857464	11857654	NPPB|ENSG00000120937.9	190	-	0.0	0.9995046026829988	71	658	0	14	0	0	-1.0	-1.0
chr1	11919591	11920314	KIAA2013|ENSG00000116685.16	723	-	0.03527691464083348	46.83392995428908	228	27355	965	656	397	0	-1.0	-1.0
chr1	11974809	11975537	PLOD1|ENSG00000083444.17	728	+	0.008589314310671132	23.702537720768255	161	6869	59	332	33	0	-1.0	-1.0
chr1	12011566	12013508	MFN2|ENSG00000116688.18	1942	+	0.010425809197053113	61.897892180439996	520	37599	392	867	198	0	-1.0	-1.0
chr1	12031809	12032045	MIIP|ENSG00000116691.11	236	+	0.020423744989501814	18.77640789325919	46	5239	107	263	69	0	-1.0	-1.0
chr1	12142532	12144207	TNFRSF8|ENSG00000120949.15	1675	+	0	0	353	0	0	0	0	0	-1.0	-1.0
chr1	12207021	12209220	TNFRSF1B|ENSG00000028137.19	2199	+	0	0	483	0	0	0	0	0	-1.0	-1.0
chr1	12509025	12512047	VPS13D|ENSG00000048707.15	3022	+	0.0009295840111550081	7.06792540468692	853	4303	4	99	2	0	-1.0	-1.0
chr1	12567910	12568339	DHRS3|ENSG00000162496.9	429	-	0.024442723125914452	30.270710824113678	91	11619	284	424	171	0	-1.0	-1.0
chr1	12666736	12667076	AADACL4|ENSG00000204518.3	340	+	0	0	87	0	0	0	0	0	-1.0	-1.0
chr1	12725997	12728760	AADACL3|ENSG00000188984.12	2763	+	0	0	774	0	0	0	0	0	-1.0	-1.0
chr1	12760952	12763699	CFAP107|ENSG00000157330.10	2747	+	0	0	639	0	0	0	0	0	-1.0	-1.0
chr1	12777600	12777906	PRAMEF12|ENSG00000116726.5	306	+	0	0	64	0	0	0	0	0	-1.0	-1.0
chr1	12795997	12796628	PRAMEF1|ENSG00000116721.9	631	+	0	0	179	0	0	0	0	0	-1.0	-1.0
chr1	12824605	12824941	PRAMEF11|ENSG00000239810.3	336	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	12847377	12847407	HNRNPCL1|ENSG00000179172.10	30	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	12861780	12861909	PRAMEF2|ENSG00000120952.4	129	+	0	0	47	0	0	0	0	0	-1.0	-1.0
chr1	12879212	12879543	PRAMEF4|ENSG00000243073.4	331	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	12892896	12892915	PRAMEF10|ENSG00000187545.5	19	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	12920414	12920751	PRAMEF7|ENSG00000204510.6	337	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr1	12938472	12938674	PRAMEF6|ENSG00000232423.6	202	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr1	13049476	13049807	PRAMEF27|ENSG00000274764.6	331	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	13062207	13062878	HNRNPCL3|ENSG00000277058.3	671	+	0	0	241	0	0	0	0	0	-1.0	-1.0
chr1	13077553	13077884	PRAMEF25|ENSG00000229571.7	331	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13115488	13115518	HNRNPCL2|ENSG00000275774.3	30	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	13148907	13149236	PRAMEF26|ENSG00000280267.6	329	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13163914	13164585	HNRNPCL4|ENSG00000179412.11	671	-	0	0	241	0	0	0	0	0	-1.0	-1.0
chr1	13179133	13179459	PRAMEF9|ENSG00000204505.5	326	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	13196188	13196822	PRAMEF13|ENSG00000279169.3	634	-	0	0	180	0	0	0	0	0	-1.0	-1.0
chr1	13222695	13223331	PRAMEF18|ENSG00000279804.3	636	-	0	0	184	0	0	0	0	0	-1.0	-1.0
chr1	13263112	13263435	PRAMEF5|ENSG00000270601.5	323	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13281304	13281370	PRAMEF8|ENSG00000182330.11	66	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr1	13308888	13308907	PRAMEF33|ENSG00000237700.2	19	+	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	13322265	13322598	PRAMEF15|ENSG00000204501.7	333	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13341892	13342527	PRAMEF14|ENSG00000204481.8	635	-	0	0	179	0	0	0	0	0	-1.0	-1.0
chr1	13368431	13369066	PRAMEF19|ENSG00000204480.9	635	-	0	0	183	0	0	0	0	0	-1.0	-1.0
chr1	13392503	13392629	PRAMEF17|ENSG00000204479.4	126	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr1	13421259	13421328	PRAMEF20|ENSG00000204478.11	69	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	13474973	13475845	LRRC38|ENSG00000162494.6	872	-	0	0	206	0	0	0	0	0	-1.0	-1.0
chr1	13615912	13617957	PDPN|ENSG00000162493.17	2045	+	0.006627461962102119	22.13188763083783	589	10713	71	310	52	0	-1.0	-1.0
chr1	15114636	15118043	KAZN|ENSG00000189337.17	3407	+	0.03225806451612903	0.07139318590592848	759	31	1	1	1	0	-1.0	-1.0
chr1	15219744	15220478	TMEM51|ENSG00000171729.14	734	+	0.05129732028923862	22.63163993217933	202	11755	603	317	277	0	-1.0	-1.0
chr1	15397414	15398328	FHAD1|ENSG00000142621.21	914	+	0	0	229	0	0	0	0	0	-1.0	-1.0
chr1	15428725	15430339	EFHD2|ENSG00000142634.13	1614	+	0.016861733782979567	11.494302930854486	347	5041	85	161	35	0	-1.0	-1.0
chr1	15446590	15449242	CTRC|ENSG00000162438.12	2652	+	0	0	621	0	0	0	0	0	-1.0	-1.0
chr1	15472008	15472091	CELA2A|ENSG00000142615.8	83	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr1	15491313	15491395	CELA2B|ENSG00000215704.10	82	+	0	0	18	0	0	0	0	0	-1.0	-1.0
chr1	15491401	15492942	CASP9|ENSG00000132906.18	1541	-	0.020821556434897307	18.91919426507105	442	10614	221	265	99	0	-1.0	-1.0
chr1	15568178	15571733	DNAJC16|ENSG00000116138.13	3555	+	0.043162199000454336	8.495789122805489	1162	4402	190	119	79	0	-1.0	-1.0
chr1	15571699	15573650	AGMAT|ENSG00000116771.6	1951	-	0	0	523	0	0	0	0	0	-1.0	-1.0
chr1	15661723	15662033	RSC1A1|ENSG00000215695.2	310	+	0.009962640099626401	2.213188763083783	109	803	8	31	8	0	-1.0	-1.0
chr1	15733935	15734769	PLEKHM2|ENSG00000116786.13	834	+	0.01417427701674277	21.846314887214117	163	10512	149	306	81	0	-1.0	-1.0
chr1	15739407	15741392	SLC25A34|ENSG00000162461.8	1985	+	0	0	478	0	0	0	0	0	-1.0	-1.0
chr1	15747633	15747982	TMEM82|ENSG00000162460.7	349	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr1	15784662	15786589	FBLIM1|ENSG00000162458.13	1927	+	0.036499560246262094	11.208730187230772	437	6822	249	157	96	0	-1.0	-1.0
chr1	15939428	15940456	SPEN|ENSG00000065526.12	1028	+	0.05805180591025173	112.801233731367	308	68525	3978	1580	1328	0	-1.0	-1.0
