rownames(readCount),DMSO.Total.1,DMSO.Total.2,DMSO.Total.3,TPG.Total.1,TPG.Total.2,TPG.Total.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
CEP104|ENSG00000116198.14|chr1,157,192,140,170,178,216,0.608716509501688,0.794875949694394,10271.0,0.116812512524302,0.228191148801971,174.945984967487,0.511906413274925,0,7.450765744698506,ns
DFFB|ENSG00000169598.17|chr1,322,288,272,286,244,250,0.0993797241842268,0.272220734783547,4172.0,-0.267122539974967,0.162101886010434,275.718182397094,-1.64786818061928,0,8.107050599629789,ns
C1orf174|ENSG00000198912.12|chr1,328,319,323,402,289,399,0.642969824119658,0.81875409284999,10664.0,0.0788454119572112,0.170090230811713,341.501925195925,0.463550502465317,0,8.41574990141684,ns
NPHP4|ENSG00000131697.18|chr1,148,122,197,167,138,181,0.895178985661276,0.957842570155963,13401.0,-0.0325748862337091,0.247240476778318,158.375268203467,-0.131753856238178,0,7.307203252300931,ns
KCNAB2|ENSG00000069424.16|chr1,18,22,13,29,29,38,0.156169034526606,1.0,4995.0,0.771441513386677,0.544006361694567,24.5868816193444,1.41807443387915,0,4.61981686285943,ns
RPL22|ENSG00000116251.11|chr1,2194,2410,2470,2325,2127,2213,0.0344838982150412,0.131771143205159,2899.0,-0.181962429396829,0.0860599855141624,2285.47666377038,-2.11436741837336,0,11.158279372807874,ns
RNF207|ENSG00000158286.13|chr1,11,12,16,24,21,16,0.403457473768413,1.0,7934.0,0.540449034708485,0.646886214667752,16.4557596020656,0.835462284485481,0,4.040520718058211,ns
ICMT|ENSG00000116237.16|chr1,2001,1866,2018,1679,1352,1449,1.47450253295238e-08,6.50439929848617e-07,240.0,-0.486604142796638,0.0859041013738383,1726.03372366559,-5.66450419729123,0,10.753244937180002,ns
GPR153|ENSG00000158292.7|chr1,237,195,163,168,189,133,0.083953547959097,0.243244721467696,3908.0,-0.369015989444925,0.213527015627103,179.61085219903,-1.72819344831458,0,7.488730711015971,ns
ACOT7|ENSG00000097021.20|chr1,1193,1128,1114,1189,1010,1157,0.198007370226195,0.423239254711231,5574.0,-0.123269606424456,0.0957620220372273,1127.03659611319,-1.28724941059134,0,10.13831864682157,ns
PLEKHG5|ENSG00000171680.23|chr1,12,15,5,26,22,15,0.210196268949909,1.0,5707.0,0.878532061700451,0.701128395131695,15.5038668114066,1.25302593333912,0,3.954556177090162,ns
NOL9|ENSG00000162408.11|chr1,2412,1812,2164,2406,2466,1997,0.855020806283244,0.937847624960703,13032.0,0.0150327471428087,0.0822738097052805,2188.79098026664,0.182716069629676,0,11.0959184748453,ns
ZBTB48|ENSG00000204859.13|chr1,51,60,63,118,87,99,0.0228353864146864,0.0980365920406671,2559.0,0.70631472095507,0.310307395902154,78.7030793812685,2.27617752680889,0,6.2983481794279,ns
KLHL21|ENSG00000162413.17|chr1,1022,933,896,893,1027,969,0.490542285713255,0.712317278437923,8919.0,-0.0686608940153623,0.0995884192027539,951.66591274147,-0.689446569842366,0,9.894311386603052,ns
PHF13|ENSG00000116273.6|chr1,423,455,384,443,355,353,0.122811897716386,0.315278749059985,4491.0,-0.228599756038061,0.148145319955163,400.615027121625,-1.54307781107934,0,8.646072727618408,ns
THAP3|ENSG00000041988.16|chr1,287,135,215,311,329,345,0.009202918027693,0.0507190490157141,1962.0,0.556018572969205,0.213490143094215,266.181797038202,2.6044226909522,0,8.056268105049169,ns
DNAJC11|ENSG00000007923.17|chr1,605,545,611,545,624,602,0.511241412202203,0.728565463855798,9136.0,-0.0809034892311464,0.123158411138799,586.172544137155,-0.656905918833012,0,9.195181584678986,ns
CAMTA1|ENSG00000171735.20|chr1,231,198,160,243,244,165,0.794233559128036,0.903617774102269,12254.0,0.054193431050595,0.207783276726142,204.372797330734,0.260817097046852,0,7.675059371530882,ns
VAMP3|ENSG00000049245.13|chr1,1130,964,730,828,965,757,0.0661698971759764,0.205497419009112,3619.0,-0.233239968486148,0.126949136565232,889.237436786369,-1.83727101102652,0,9.796424876701392,ns
PER3|ENSG00000049246.15|chr1,16,35,33,36,20,12,0.463119630270638,1.0,8591.0,-0.435074344622586,0.592970836590913,25.3772792840827,-0.733719633032713,0,4.6654655000094944,ns
PARK7|ENSG00000116288.13|chr1,6210,5730,5362,5039,4604,4930,1.07653553450749e-08,4.912621424065e-07,232.0,-0.336045247910483,0.0587675841601654,5297.98713258418,-5.71820762607195,0,12.371228624447475,ns
ERRFI1|ENSG00000116285.13|chr1,205,255,203,311,278,315,0.0569246330720046,0.186178897229939,3432.0,0.352831723036234,0.185321576157422,259.318273124112,1.90388906867768,0,8.018580060511573,ns
RERE|ENSG00000142599.19|chr1,987,848,999,1015,892,839,0.169351905937927,0.38668684616911,5159.0,-0.138520839026206,0.100794530845096,924.613175522675,-1.37428923836243,0,9.8527061105638,ns
ENO1|ENSG00000074800.16|chr1,44788,37310,39653,39365,41668,38921,0.0109911293732059,0.0579713585205682,2054.0,-0.108818466291186,0.0427916993014052,40042.3753928038,-2.54298071980546,0,15.289239939781522,ns
GPR157|ENSG00000180758.12|chr1,201,171,198,162,118,87,0.0022351741212836,0.0170857678137402,1396.0,-0.735092992033892,0.240457272407968,155.848157646841,-3.05706283978265,0,7.283997290073415,down
H6PD|ENSG00000049239.13|chr1,168,143,138,137,187,128,0.727554175657505,0.865562062148641,11650.0,-0.0803270044314549,0.230572381888463,149.00652840921,-0.348380858858944,0,7.2192317305109075,ns
SPSB1|ENSG00000171621.14|chr1,63,86,96,62,77,61,0.228725821267688,0.463565707745487,5918.0,-0.396473886681271,0.329393664269069,74.4076971242059,-1.20364757944284,0,6.217379963916124,ns
SLC25A33|ENSG00000171612.7|chr1,692,812,734,836,761,647,0.428191024832255,0.663241899034248,8219.0,-0.0968727114549954,0.12226910672954,743.631332803703,-0.792290988673685,0,9.53844374906948,ns
TMEM201|ENSG00000188807.13|chr1,196,207,134,143,180,192,0.541594499698069,0.750104747186839,9494.0,-0.143902259145076,0.235749370967187,174.831131894049,-0.610403576284007,0,7.4498182958378045,ns
PIK3CD|ENSG00000171608.18|chr1,32,18,31,24,32,20,0.733360730118653,1.0,11714.0,-0.180017858712896,0.52844091974927,25.9278747090454,-0.340658438786893,0,4.6964320491548435,ns
CLSTN1|ENSG00000171603.18|chr1,768,710,741,687,843,617,0.234505128569186,0.471370001169921,5991.0,-0.141356561475386,0.11890356565672,723.586988482911,-1.18883366276406,0,9.499022655473025,ns
CTNNBIP1|ENSG00000178585.15|chr1,309,317,274,242,326,281,0.320484684979642,0.564280011352835,7004.0,-0.173952780009362,0.175097504533874,290.607755330821,-0.993462359571835,0,8.182929393874254,ns
LZIC|ENSG00000162441.12|chr1,550,580,555,541,516,525,0.133602715395324,0.333361288684963,4651.0,-0.184348583012785,0.122895358690568,543.049783568014,-1.50004511949835,0,9.084940651551067,ns
NMNAT1|ENSG00000173614.14|chr1,131,100,108,128,121,123,0.841471433969194,0.931108136590413,12904.0,0.0485783538194969,0.242877565784203,117.480975900038,0.200011695862676,0,6.876283344890418,ns
RBP7|ENSG00000162444.12|chr1,62,75,64,56,27,30,0.019229973745216,0.0870033042908555,2419.0,-0.9363787431401,0.399983644273542,52.5432733471367,-2.34104258148047,0,5.715434175347079,ns
UBE4B|ENSG00000130939.20|chr1,562,529,529,464,391,381,0.0001525078688732,0.0020726582898087,784.0,-0.483662489016942,0.127718218842865,475.191050728748,-3.78694984473597,0,8.892363855899028,ns
KIF1B|ENSG00000054523.20|chr1,282,231,250,279,293,264,0.790946904734884,0.901539117595862,12228.0,0.0433167777496897,0.163409463606784,264.347623423056,0.265081206397714,0,8.046292546222409,ns
PGD|ENSG00000142657.21|chr1,1244,1073,1286,1274,1265,1074,0.336065706554074,0.579655854559788,7197.0,-0.0896740208609531,0.0932193441649639,1195.10949607995,-0.961967944145404,0,10.222927088821859,ns
CENPS-CORT|ENSG00000251503.8|chr1,38,65,47,46,60,40,0.71638064981108,0.860060886708773,11534.5,-0.146724386782267,0.403865425749246,49.3134671242024,-0.363300192161946,0,5.623909784089176,ns
CENPS|ENSG00000175279.22|chr1,803,719,585,704,641,700,0.289903889920771,0.534726631435716,6639.0,-0.12841656250405,0.121338582032896,687.922113059186,-1.05833248050677,0,9.426101421178615,ns
CORT|ENSG00000241563.4|chr1,38,65,47,46,60,40,0.71638064981108,0.860060886708773,11534.5,-0.146724386782267,0.403865425749246,49.3134671242024,-0.363300192161946,0,5.623909784089176,ns
DFFA|ENSG00000160049.12|chr1,2513,2381,2306,2440,2334,2177,0.0234026372955739,0.0998123342456421,2578.0,-0.142909405903293,0.0630446457975695,2346.35571118845,-2.26679687220643,0,11.196206029429167,ns
PEX14|ENSG00000142655.13|chr1,260,188,227,290,264,296,0.160899713207332,0.374301310421011,5054.0,0.248867688490184,0.17750246420414,251.650718801093,1.40205201998756,0,7.975278908449163,ns
CASZ1|ENSG00000130940.15|chr1,71,66,76,107,65,59,0.963291485806964,0.984968800486607,14063.0,0.015269032405057,0.331765693538029,73.2893003046232,0.0460235422241051,0,6.195530685822108,ns
TARDBP|ENSG00000120948.19|chr1,1410,1210,1272,1171,1249,951,0.001200622687234,0.010627920058317,1203.0,-0.300058841373425,0.0926470074326578,1204.15116772433,-3.23873214784113,0,10.233800802371286,ns
SRM|ENSG00000116649.10|chr1,4557,3723,3114,3608,3655,3232,0.0113603443118825,0.0594522813790906,2073.0,-0.20377325865876,0.0804977778154145,3621.24037170737,-2.53141470719879,0,11.82226822827002,ns
EXOSC10|ENSG00000171824.14|chr1,848,782,740,961,1159,962,0.0055856176901405,0.0347852555797167,1726.0,0.289034147976144,0.104300604907737,899.726719676633,2.77116463736544,0,9.81334305784266,ns
MTOR|ENSG00000198793.14|chr1,514,571,567,489,603,408,0.105133655994233,0.282919862279686,4261.0,-0.239655661621877,0.14789366538509,523.75225573665,-1.6204592738834,0,9.032740742110477,ns
UBIAD1|ENSG00000120942.14|chr1,717,700,666,839,809,862,0.090704450792185,0.256418697072594,4022.0,0.179324344514382,0.106002864553596,760.072671081513,1.69169338271715,0,9.569993552010864,ns
FBXO44|ENSG00000132879.14|chr1,114,87,103,114,124,135,0.407237926502865,0.645459541418748,7971.0,0.21205603156285,0.255870205688371,111.923261016423,0.828764064156485,0,6.806366092626655,ns
MAD2L2|ENSG00000116670.16|chr1,849,893,704,849,879,876,0.998547670530202,0.999292747629953,14422.0,0.0002057386022019,0.113029148705231,837.176769227429,0.001820226061673,0,9.709388468657666,ns
FBXO6|ENSG00000116663.11|chr1,17,22,14,32,53,52,0.0110193427285991,0.0580406872973524,2059.0,1.28333485863895,0.504835576710036,31.2362410020852,2.54208482492918,0,4.965148943567415,ns
DRAXIN|ENSG00000162490.7|chr1,20,19,14,17,20,10,0.676796535682716,1.0,11145.0,-0.270471826174332,0.64886478231909,16.5239224977903,-0.416838505562971,0,4.046484293532462,ns
AGTRAP|ENSG00000177674.16|chr1,320,286,303,254,399,265,0.679146244692433,0.839532834287533,11165.0,-0.0773593431916812,0.187026172444716,302.633590450545,-0.413628435958867,0,8.241428316413645,ns
MTHFR|ENSG00000177000.13|chr1,378,259,316,288,217,290,0.0619978191217831,0.196990069340432,3537.0,-0.342502583749019,0.183518460380926,290.020749881397,-1.86631134022208,0,8.18001231304966,ns
CLCN6|ENSG00000011021.23|chr1,46,52,53,53,43,45,0.602901489754503,0.790784710070531,10215.0,-0.196699061278066,0.378098323840068,48.5629376075776,-0.520232566175744,0,5.601783788797672,ns
KIAA2013|ENSG00000116685.16|chr1,796,583,597,480,583,435,0.0003137733360845,0.0037451164702673,893.0,-0.485089408544554,0.134610386344433,575.972837283794,-3.60365512437754,0,9.169856965956221,ns
PLOD1|ENSG00000083444.17|chr1,560,334,449,453,558,514,0.511780972861915,0.728839248621957,9139.0,0.105128073499172,0.160239827227455,473.175478926543,0.656067067208866,0,8.886231501517297,ns
MFN2|ENSG00000116688.18|chr1,1625,1319,1380,1597,1318,1405,0.306048792725409,0.549710284519174,6837.0,-0.0890780011858138,0.0870286461454503,1430.47163066372,-1.02354805148799,0,10.48227517085404,ns
MIIP|ENSG00000116691.11|chr1,146,125,135,235,147,210,0.0498989698712116,0.170633202204947,3272.0,0.455949484310829,0.232528933571134,164.480708258664,1.96082903451388,0,7.361774571718899,ns
VPS13D|ENSG00000048707.15|chr1,179,191,199,202,189,187,0.710851447227727,0.857150828223228,11479.0,-0.0728509814337477,0.196515953125474,190.455954983145,-0.370712811225218,0,7.573313587102807,ns
DHRS3|ENSG00000162496.9|chr1,251,177,195,259,227,239,0.466644227667204,0.695227936142972,8629.0,0.135143742030251,0.185649772902931,222.304724552781,0.727949945303261,0,7.796394799482125,ns
PDPN|ENSG00000162493.17|chr1,436,348,404,366,339,283,0.0153829649153788,0.0739597863574547,2263.0,-0.357969420104575,0.14772376408568,360.824827956447,-2.4232351668006,0,8.495154802030088,ns
TMEM51|ENSG00000171729.14|chr1,235,196,209,313,206,253,0.35240106640239,0.594830488062148,7383.0,0.180756937425134,0.194374400785545,233.025216240293,0.929942094713209,0,7.864342270733249,ns
EFHD2|ENSG00000142634.13|chr1,131,162,143,147,86,144,0.25958210750436,0.501678673265545,6276.0,-0.304080210194275,0.269723051385304,135.691313191467,-1.12737939390983,0,7.084184553739017,ns
CASP9|ENSG00000132906.18|chr1,180,149,201,252,185,215,0.323820155425569,0.567502728934033,7042.0,0.206639749197517,0.20943827236988,195.307967464231,0.986637957137935,0,7.60960699402592,ns
DNAJC16|ENSG00000116138.13|chr1,306,252,284,304,344,350,0.323689528605834,0.567430922919811,7040.0,0.159781117755624,0.161901319807398,304.413324716777,0.986904355972534,0,8.249887699345768,ns
RSC1A1|ENSG00000215695.2|chr1,42,74,72,74,68,65,0.932908325370176,0.973073935043749,13755.0,0.0300756514731723,0.357251217113714,65.8000268761277,0.0841862813405033,0,6.040016268119129,ns
PLEKHM2|ENSG00000116786.13|chr1,337,222,255,304,307,217,0.733044635449472,0.867877719432651,11708.0,-0.063173562204805,0.185217182837209,270.467584055721,-0.341078301899934,0,8.07931188503032,ns
FBLIM1|ENSG00000162458.13|chr1,176,130,107,136,172,140,0.879965129686993,0.95076048542215,13260.0,0.0365264635663399,0.241875613236353,141.983779999271,0.15101341998727,0,7.149582317735789,ns
SPEN|ENSG00000065526.12|chr1,1919,1730,1696,2607,2791,2629,3.11799067492207e-13,2.6837534370243896e-11,123.0,0.49796517241428,0.0683154692314013,2202.74482067466,7.2892007918082,0,11.10508665883365,ns
ZBTB17|ENSG00000116809.12|chr1,90,90,76,170,146,140,0.0028077231974979,0.0203042114015787,1479.0,0.739861104947918,0.247607453115288,116.857714906705,2.98804052801848,0,6.868609173276963,up
EPHA2|ENSG00000142627.13|chr1,488,317,328,740,547,627,1.3595091472235e-05,0.0002690303428346,536.0,0.675862266357375,0.15535989322609,499.081919649616,4.35030079078271,0,8.963132829730512,up
ARHGEF19|ENSG00000142632.17|chr1,27,23,10,48,37,29,0.115515551612053,0.302040786593433,4399.0,0.838200588738044,0.53257008876373,28.3397612410064,1.57387845547951,0,4.824755698666687,ns
CPLANE2|ENSG00000132881.12|chr1,4,3,15,26,7,40,0.0524809963096867,1.0,3329.0,1.6425130975994,0.847019894009452,15.7226545031841,1.93916708357864,0,3.974772907603272,ns
FBXO42|ENSG00000037637.11|chr1,174,169,173,252,247,189,0.101763108641528,0.276888061714584,4206.0,0.317954843162605,0.194305512503673,198.378420569111,1.63636553109421,0,7.632111288931204,ns
SZRD1|ENSG00000055070.17|chr1,1402,1190,1137,1143,1073,1035,0.0008121083368791,0.0079830928157289,1083.0,-0.285968839725134,0.0853986406491696,1157.52472635661,-3.3486345631652,0,10.17682729647248,ns
NECAP2|ENSG00000157191.20|chr1,457,433,482,467,547,466,0.902016565584099,0.960729313867088,13470.0,0.016511461200297,0.134114862860191,472.622445683905,0.123114327884073,0,8.884544336877218,ns
CROCC|ENSG00000058453.17|chr1,184,156,122,157,74,136,0.144861379298556,0.35121028821504,4798.0,-0.414921463719675,0.284597377381255,137.612711908749,-1.4579244107504,0,7.1044699342379865,ns
ATP13A2|ENSG00000159363.19|chr1,149,162,149,64,53,74,5.49151831995267e-07,1.68517983922721e-05,345.0,-1.35796151351004,0.271142640657736,109.704631429247,-5.00829198320082,0,6.777480623437093,down
SDHB|ENSG00000117118.10|chr1,1916,1957,1650,1760,1913,1503,0.0344892639861618,0.131771143205159,2900.0,-0.188206260262977,0.0890156814181083,1774.14770610787,-2.11430455021704,0,10.792910410421985,ns
PADI2|ENSG00000117115.13|chr1,15,9,18,19,26,9,0.708400754571101,1.0,11459.0,0.260499682820586,0.696514300738565,15.7407543715122,0.374004787187226,0,3.976432778169884,ns
RCC2|ENSG00000179051.14|chr1,11,5,20,14,19,19,0.547964329626925,1.0,9613.0,0.442194643930622,0.735993406495006,14.5599562232528,0.600813322549272,0,3.863934112746016,ns
ARHGEF10L|ENSG00000074964.17|chr1,34,12,26,62,71,21,0.0609433536369711,0.194750161471359,3514.0,1.00438167669282,0.535982896207302,36.4997731896268,1.87390620820175,0,5.189815593969954,ns
ACTL8|ENSG00000117148.8|chr1,66,65,72,75,68,53,0.646145767889938,0.820429988564497,10699.0,-0.149775422245328,0.326220618525209,66.1239143445627,-0.459123101790557,0,6.047100225421046,ns
ALDH4A1|ENSG00000159423.17|chr1,135,147,91,131,125,163,0.750095877179175,0.879139272854636,11845.0,0.0841406872786812,0.264167245655321,131.37461139579,0.318512944592933,0,7.03754268649732,ns
IFFO2|ENSG00000169991.11|chr1,57,69,87,64,78,76,0.846993918620518,0.933473526735072,12957.0,-0.0642417421030363,0.332935751909092,71.8390843080039,-0.192955372724818,0,6.166697055869524,ns
UBR4|ENSG00000127481.15|chr1,605,461,474,657,713,701,0.0047462552299593,0.0306955431396333,1661.0,0.344373529654728,0.121955268926219,595.12336007325,2.82376917936254,0,9.21704493805968,ns
EMC1|ENSG00000127463.16|chr1,438,442,443,537,495,481,0.434760483249058,0.667808386190723,8290.0,0.0995714699157378,0.127480619404078,469.454593730035,0.781071431729747,0,8.87484181502676,ns
MRTO4|ENSG00000053372.5|chr1,3269,2870,2896,3454,3256,2777,0.725985085261047,0.86447014932614,11636.0,-0.022093146738417,0.0630384050772744,3062.04480852925,-0.350471220065523,0,11.580279679377627,ns
AKR7A2|ENSG00000053371.13|chr1,1342,1079,1169,1134,1296,1217,0.500368139545462,0.719342111231739,9039.0,-0.0628168066928757,0.0932123708658452,1198.55815262259,-0.673910620547181,0,10.22708419320267,ns
SLC66A1|ENSG00000040487.13|chr1,168,133,134,170,199,189,0.194003403752585,0.417631971437294,5515.0,0.275439166008593,0.212067678069537,163.846620666322,1.29882671662146,0,7.3562021074023285,ns
CAPZB|ENSG00000077549.19|chr1,3540,2756,2761,2946,2494,2806,0.005749108573389,0.0356357215845845,1734.0,-0.219006456777572,0.0792996570246664,2866.75406648266,-2.76175793180857,0,11.48520242841578,ns
MICOS10|ENSG00000173436.15|chr1,1718,1495,1411,1309,1475,1145,0.000257953971057,0.0031941037328432,861.0,-0.325421076344623,0.0890532312371032,1418.40620640582,-3.6542309787524,0,10.470055038709654,ns
