rownames(tcReadCount),DMSO.P0.1,DMSO.P0.2,DMSO.P0.3,TPG.P0.1,TPG.P0.2,TPG.P0.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
PARK7|ENSG00000116288.13|chr1,1823,2091,1573,1515,1134,1046,0.0004008867204059,0.0089921009575216,511.0,-0.349166609336916,0.0986485862513375,1477.93073721687,-3.53949937455066,0,10.529362944257665,ns
ERRFI1|ENSG00000116285.13|chr1,139,250,144,119,202,122,0.991613544067224,0.997356479650625,12584.0,-0.0032641950526486,0.310548687073218,157.911929069706,-0.010511057326992,0,7.302976349951005,ns
RERE|ENSG00000142599.19|chr1,433,429,376,420,293,124,0.118300569025204,0.394933619409472,3433.0,-0.407634194861033,0.260978316810093,329.64097100536,-1.56194660094179,0,8.36475175569634,ns
ENO1|ENSG00000074800.16|chr1,4684,5673,4365,5096,4391,3422,0.639675799496377,0.856086476597816,9343.0,0.0291606771601756,0.0622888908447648,4485.90362907184,0.468152133786573,0,12.131182911917845,ns
GPR157|ENSG00000180758.12|chr1,61,106,43,7,15,7,0.0002051514620439,0.0053556679642044,439.0,-2.58448764978538,0.696141965586059,35.9325011476011,-3.7125870548683,0,5.167217455155169,down
H6PD|ENSG00000049239.13|chr1,9,49,34,70,31,67,0.0862209678251661,0.332301524281121,2974.0,1.15876540772786,0.675397896877164,43.7988660684905,1.71567814037569,0,5.4528216145187915,ns
SLC25A33|ENSG00000171612.7|chr1,330,465,433,248,202,216,0.0015982356668343,0.0252016480613481,726.0,-0.64983893742523,0.205890962735274,304.629546585998,-3.1562285628863,0,8.250912068060224,down
TMEM201|ENSG00000188807.13|chr1,73,113,75,88,73,14,0.437529842078103,0.732947028059273,7250.0,-0.414709295407056,0.534163674965286,68.069646400497,-0.776371203889908,0,6.088939710310345,ns
CLSTN1|ENSG00000171603.18|chr1,269,274,172,122,112,168,0.0686531261682624,0.290476977534375,2709.0,-0.554344748202656,0.304468642481763,181.24901922664,-1.8206957001684,0,7.501829378222622,ns
CTNNBIP1|ENSG00000178585.15|chr1,42,85,39,128,17,55,0.426737366856734,0.725835549350265,7130.0,0.492687313982226,0.619898492820547,58.5885840937476,0.794787081576037,0,5.872547679743419,ns
LZIC|ENSG00000162441.12|chr1,120,235,150,99,124,85,0.146603136243765,0.436571875195124,3849.0,-0.459909081961257,0.316821445302266,129.553037357354,-1.45163494700454,0,7.017399029522945,ns
NMNAT1|ENSG00000173614.14|chr1,35,34,34,55,93,19,0.170755073854275,0.469463817826265,4171.0,0.86375179738301,0.630576268448632,44.256659021369,1.36978164355605,0,5.467822639672201,ns
UBE4B|ENSG00000130939.20|chr1,45,72,38,61,103,38,0.227562886541509,0.535041194006187,4907.0,0.615584047973854,0.51015509970163,58.1460932690803,1.20666057897664,0,5.8616103577696315,ns
KIF1B|ENSG00000054523.20|chr1,32,52,42,30,10,1,0.103807580828071,0.368829042607361,3226.0,-1.51265737673963,0.929911431110334,25.4845337017882,-1.62666822466467,0,4.671550050945161,ns
PGD|ENSG00000142657.21|chr1,269,381,289,307,300,228,0.751109076862541,0.906137484369902,10419.0,0.0601709032372305,0.189707473143499,288.33601738151,0.317177295338893,0,8.171607251554276,ns
CENPS|ENSG00000175279.22|chr1,243,334,236,252,213,279,0.559176056186509,0.813073494353306,8537.0,0.136556122557006,0.233802641884004,256.492857223788,0.58406578067991,0,8.002774840202369,ns
DFFA|ENSG00000160049.12|chr1,626,764,526,441,572,308,0.0753063544083907,0.307284241448549,2809.0,-0.313144412773727,0.176062900872065,519.616139798004,-1.77859396399058,0,9.021302432810158,ns
PEX14|ENSG00000142655.13|chr1,172,138,160,177,198,134,0.264244733443457,0.575812383028308,5345.0,0.31384147369939,0.281115538231007,162.069011291481,1.11641453785984,0,7.340464453794899,ns
CASZ1|ENSG00000130940.15|chr1,15,8,5,37,23,9,0.159897523086007,0.456360908767882,4016.0,1.43919959236649,1.02403792690991,15.8489684779089,1.40541629811442,0,3.986317041231048,ns
TARDBP|ENSG00000120948.19|chr1,360,550,277,293,259,224,0.0807581565726023,0.320515924735169,2888.0,-0.360662223243414,0.206528898485912,312.870305675885,-1.74630391140161,0,8.289420929571103,ns
SRM|ENSG00000116649.10|chr1,1030,1286,1013,787,844,481,0.0008899538059713,0.0163845492775423,622.0,-0.445164476572558,0.133957113552319,870.636164696525,-3.32318653909106,0,9.765926138162307,ns
EXOSC10|ENSG00000171824.14|chr1,204,45,104,73,48,70,0.174681987584467,0.474048539871667,4225.0,-0.706265536473461,0.520341202914261,90.3143263183302,-1.35731234143654,0,6.4968829515749755,ns
MTOR|ENSG00000198793.14|chr1,24,27,35,41,26,15,0.907823108573816,0.971112316423059,11874.0,0.0860335319494502,0.743046949961131,27.1874842027078,0.11578478581192,0,4.764870752458141,ns
UBIAD1|ENSG00000120942.14|chr1,572,467,371,416,438,228,0.373010098841101,0.677029572908424,6621.0,-0.190237076392644,0.21354577781782,402.461470173593,-0.890849158136667,0,8.65270686256667,ns
FBXO44|ENSG00000132879.14|chr1,31,71,30,21,22,4,0.115776940244861,0.389795879007425,3404.0,-1.28073229550939,0.814327184389304,27.111704416465,-1.57274903756266,0,4.760843908021941,ns
MAD2L2|ENSG00000116670.16|chr1,225,265,211,206,141,38,0.05293680687492,0.252817366833472,2400.0,-0.718187197529287,0.371072550214875,169.968153255513,-1.93543606799643,0,7.409120645288195,ns
AGTRAP|ENSG00000177674.16|chr1,130,139,87,102,70,103,0.749687671365715,0.904960201415172,10412.0,-0.115637581964803,0.362442059544523,103.070594210586,-0.319051221897711,0,6.687488983803166,ns
MTHFR|ENSG00000177000.13|chr1,115,168,161,91,36,51,0.0045297348717947,0.0541960554285092,958.0,-1.1153371777501,0.392903844593363,98.2607824983347,-2.83870263194911,0,6.6185438229033435,ns
KIAA2013|ENSG00000116685.16|chr1,405,661,411,397,303,134,0.0095173378281803,0.0871346285034238,1251.0,-0.629692569120045,0.242853619207104,361.515836729131,-2.59288937581386,0,8.49791503769839,ns
PLOD1|ENSG00000083444.17|chr1,110,59,68,33,54,64,0.442935586679246,0.73685452750617,7300.0,-0.399151954162077,0.520240226937719,64.6416067471117,-0.76724546371894,0,6.014391153392924,ns
MFN2|ENSG00000116688.18|chr1,222,313,311,198,175,175,0.0938338036298339,0.346495830285166,3104.0,-0.396397408072352,0.236582841522648,226.073591811323,-1.6755120765358,0,7.820648667100914,ns
MIIP|ENSG00000116691.11|chr1,56,64,16,69,25,17,0.880662919521864,0.960089288270064,11659.0,-0.106700998794101,0.710729238937538,38.5218282726686,-0.150128899936082,0,5.26760427100018,ns
VPS13D|ENSG00000048707.15|chr1,30,26,15,2,10,83,0.407659905411445,0.70757341987864,6979.0,0.862866944460553,1.04208629182492,30.2970483266757,0.828018707500206,0,4.921105341658362,ns
DHRS3|ENSG00000162496.9|chr1,80,106,70,171,61,43,0.56328438253613,0.81519767583701,8578.0,0.265161372304466,0.458780522078616,84.2757032472268,0.577969986831804,0,6.397044855863427,ns
PDPN|ENSG00000162493.17|chr1,152,145,80,52,63,22,0.0046445653667094,0.0551668479100764,965.0,-1.26232424505252,0.445940005749677,80.182366622598,-2.83070419513138,0,6.325213094869158,ns
TMEM51|ENSG00000171729.14|chr1,228,218,165,277,339,184,0.0137676068289048,0.109430745359842,1442.0,0.598531683327557,0.242982540629421,232.596348813197,2.4632703311815,0,7.8616846400233555,ns
EFHD2|ENSG00000142634.13|chr1,78,77,40,35,30,3,0.0587936235242664,0.2652854689545,2538.0,-1.37253617361234,0.726312064477148,40.4318949358252,-1.88973340901392,0,5.337421915376849,ns
CASP9|ENSG00000132906.18|chr1,70,96,54,99,53,130,0.145842547929133,0.435817634962765,3835.0,0.655992686504671,0.451048031405555,84.6365464384008,1.45437434780608,0,6.403208854926206,ns
DNAJC16|ENSG00000116138.13|chr1,106,160,104,79,116,21,0.208710408441108,0.513466130403946,4668.0,-0.588525449025556,0.468153984194532,91.8525891498318,-1.2571193857041,0,6.521248483627097,ns
RSC1A1|ENSG00000215695.2|chr1,12,40,13,8,3,45,0.812029948997372,0.935110270382419,10936.0,0.260258363727685,1.0944050353529,20.5749951157175,0.237808083223741,0,4.362820183054021,ns
FBLIM1|ENSG00000162458.13|chr1,92,99,81,96,63,96,0.69164517721538,0.881921799090879,9823.0,0.153604998928789,0.387281713559396,87.1474625360765,0.396623423081481,0,6.445386753043099,ns
SPEN|ENSG00000065526.12|chr1,740,947,618,1328,1228,812,5.64999293537473e-10,6.88938500268778e-08,94.0,0.76717922587205,0.123740629660342,933.350780841251,6.1998975435788,0,9.866275580251756,up
ZBTB17|ENSG00000116809.12|chr1,134,118,47,72,112,38,0.648759370833921,0.860929218165211,9419.0,-0.217142702907891,0.476727114171269,83.1720583641919,-0.455486370405775,0,6.3780270315477665,ns
EPHA2|ENSG00000142627.13|chr1,159,446,308,417,407,237,0.0890791480773461,0.33751983002854,3025.0,0.448905648788654,0.264019385669292,319.607918357372,1.70027533262633,0,8.320159341574401,ns
ARHGEF19|ENSG00000142632.17|chr1,31,22,35,18,15,17,0.450357257536567,0.739896191104776,7452.0,-0.613330937029163,0.812553054634182,22.6470666960323,-0.754819557358368,0,4.501252295837174,ns
FBXO42|ENSG00000037637.11|chr1,105,85,32,68,96,5,0.732578078659734,0.897958500438229,10258.0,-0.240071484104919,0.702583544374171,61.3557814305449,-0.341698131172092,0,5.939127387401358,ns
SZRD1|ENSG00000055070.17|chr1,274,343,265,323,253,274,0.353097909754863,0.659047100083087,6413.0,0.1840552723361,0.198207884105361,284.256583100207,0.928597130063011,0,8.151049950663738,ns
NECAP2|ENSG00000157191.20|chr1,208,275,188,272,267,212,0.0587524904357729,0.2652854689545,2537.0,0.397754349640608,0.210447482884299,233.386399917958,1.8900408985138,0,7.866576683371034,ns
SDHB|ENSG00000117118.10|chr1,485,518,371,414,229,236,0.0334222021930617,0.191446917309782,2001.0,-0.435880939732961,0.204930026300997,360.46366188171,-2.12697449759143,0,8.493710019378353,ns
ALDH4A1|ENSG00000159423.17|chr1,20,10,47,105,32,18,0.184334307108061,0.485265719198792,4356.0,1.05376138951138,0.793777551426425,37.853140348181,1.32752732502672,0,5.242341088012802,ns
IFFO2|ENSG00000169991.11|chr1,48,44,83,69,23,25,0.461365883301944,0.749490459721761,7534.0,-0.451242541480229,0.612602214999878,47.1864002751777,-0.736599591760077,0,5.560299211197117,ns
UBR4|ENSG00000127481.15|chr1,31,26,36,49,49,34,0.254830954984882,0.565784308262953,5221.0,0.693151299385122,0.608725009980808,37.5653248268524,1.13869364330369,0,5.231329672170978,ns
EMC1|ENSG00000127463.16|chr1,75,91,97,105,29,31,0.30591497648267,0.614080115664512,5891.0,-0.52587713389278,0.513636521744845,67.824303921545,-1.02383127295223,0,6.08373043114182,ns
MRTO4|ENSG00000053372.5|chr1,1704,1835,1536,1847,1876,1284,0.047525527819461,0.23806500776503,2288.0,0.193829496115549,0.09781530407358,1648.72832205596,1.98158660294859,0,10.687137975303143,ns
AKR7A2|ENSG00000053371.13|chr1,204,282,254,258,282,180,0.428171981133621,0.726507032863035,7146.0,0.176565539544579,0.222845219887075,238.361647290601,0.792323656904338,0,7.897008312676925,ns
SLC66A1|ENSG00000040487.13|chr1,101,146,97,59,26,90,0.167110476084217,0.466105071138512,4110.0,-0.667375426887026,0.483063449367781,84.0446658762507,-1.38154817500779,0,6.393084352682132,ns
CAPZB|ENSG00000077549.19|chr1,522,657,418,565,390,354,0.703907474544761,0.886614008047478,9945.0,-0.0626709435882139,0.164901355575673,468.326913933159,-0.380051112190246,0,8.871372139368765,ns
MICOS10|ENSG00000173436.15|chr1,558,410,428,478,294,205,0.128265026302573,0.408578523073233,3596.0,-0.351588548637962,0.231159321746207,382.15309747135,-1.52097932275461,0,8.578006913674283,ns
NBL1|ENSG00000158747.15|chr1,81,52,58,55,36,27,0.325057397772116,0.632777105071314,6087.0,-0.526259968470583,0.534752803944218,49.8559345712617,-0.984118203007083,0,5.639693340071232,ns
OTUD3|ENSG00000169914.6|chr1,61,58,11,56,62,11,0.813621505066565,0.935136921761684,10955.0,0.176614649538034,0.74913961676644,40.8217578852149,0.235756654147284,0,5.351266404589597,ns
CAMK2N1|ENSG00000162545.6|chr1,200,232,175,182,78,1,0.394783236324623,0.696413995865087,6847.0,-1.13471469695336,1.33342893417888,133.249961212802,-0.850975007267343,0,7.057991302810911,ns
MUL1|ENSG00000090432.7|chr1,331,322,297,225,225,169,0.0522813940815794,0.250627076103331,2391.0,-0.405559157312687,0.208963923190065,253.910468824287,-1.94080945227951,0,7.988176068846479,ns
PINK1|ENSG00000158828.8|chr1,200,270,217,207,161,175,0.665432955184503,0.868827438531678,9584.0,-0.10213475166707,0.236190976301754,200.189286615749,-0.43242444426236,0,7.645220958354724,ns
DDOST|ENSG00000244038.11|chr1,209,298,232,480,432,269,5.6857223943097e-06,0.0002962261367435,220.0,0.886421383490089,0.195343750913871,316.420164872177,4.5377514220095,0,8.305697732803154,up
HP1BP3|ENSG00000127483.19|chr1,209,239,177,121,168,114,0.143841106021396,0.432552597728692,3811.0,-0.396458584516903,0.271243117617131,165.984156835911,-1.46163555411024,0,7.3749017328826465,ns
EIF4G3|ENSG00000075151.24|chr1,441,453,361,326,289,187,0.0195991905073617,0.137735083749466,1631.0,-0.443000338640719,0.18980844515234,329.716102349523,-2.33393376298493,0,8.365080535419766,ns
ECE1|ENSG00000117298.16|chr1,120,119,97,90,146,121,0.328643131914055,0.636460985303225,6125.0,0.339242875734767,0.347282259149605,115.607052046112,0.976850578447269,0,6.853085594893951,ns
USP48|ENSG00000090686.16|chr1,59,64,19,35,54,28,0.966038524318479,0.989855832633567,12370.0,-0.0269478036083684,0.632915427232222,41.604987117811,-0.0425772582700549,0,5.378684566977228,ns
ENSG00000289694|ENSG00000289694.1|chr1,55,53,54,64,65,18,0.980931202286485,0.993814124267352,12499.0,0.0135343041383856,0.56625406447824,49.6283292112078,0.0239014693004568,0,5.6330919805262365,ns
CDC42|ENSG00000070831.18|chr1,845,962,634,826,703,513,0.771605246772485,0.91509788491225,10636.0,-0.0393608291219058,0.135598035976739,723.797181483275,-0.29027580553348,0,9.499441679540967,ns
ZBTB40|ENSG00000184677.18|chr1,34,54,35,38,31,15,0.598453388989562,0.835196973651329,8914.0,-0.348505010158563,0.661769573706618,32.7099082772895,-0.52662591936127,0,5.031655808814776,ns
KDM1A|ENSG00000004487.18|chr1,116,162,114,91,119,92,0.696800856874216,0.883781279350699,9875.0,-0.12619820015399,0.323881948775302,112.770291274074,-0.389642586229905,0,6.817243237327299,ns
LUZP1|ENSG00000169641.14|chr1,105,113,96,97,57,89,0.730685602660174,0.89791956385895,10232.0,-0.130859450076664,0.380169242309878,91.2043074227978,-0.344213669894945,0,6.511030056895382,ns
RPL11|ENSG00000142676.14|chr1,413,549,397,568,398,329,0.380100000594102,0.683083444153277,6688.0,0.145325221999306,0.16557277652892,429.808821409166,0.877712055362694,0,8.747551282760654,ns
ELOA|ENSG00000011007.13|chr1,414,470,417,492,397,320,0.516476915142311,0.787424634392281,8104.0,0.104016569630863,0.160325008641468,409.25987241246,0.648785679241556,0,8.676873408450229,ns
PITHD1|ENSG00000057757.10|chr1,519,648,539,665,530,429,0.303603898029297,0.612091954917022,5865.0,0.143257501650395,0.139255888809043,542.310755437399,1.02873568130997,0,9.082975972818844,ns
LYPLA2|ENSG00000011009.11|chr1,46,65,70,99,68,90,0.0839309540739934,0.32783698159208,2933.0,0.73846698332588,0.427274570359201,73.5516451167792,1.72831952696147,0,6.20068570523594,ns
GALE|ENSG00000117308.15|chr1,37,28,27,70,56,12,0.30804593201038,0.615984381141483,5914.0,0.71170597785495,0.69820901770359,37.0686899170355,1.01933083046643,0,5.212129223165695,ns
HMGCL|ENSG00000117305.15|chr1,23,25,20,56,25,27,0.227448360646562,0.535041194006187,4904.0,0.859416218709845,0.712051534015296,28.9304108232151,1.20695789230809,0,4.854514905137483,ns
FUCA1|ENSG00000179163.12|chr1,62,98,123,82,61,64,0.570783911233697,0.81798760156141,8684.0,-0.238544793212051,0.420790086365468,79.9603914056082,-0.566897369832208,0,6.321213628970251,ns
PNRC2|ENSG00000189266.13|chr1,528,549,439,547,478,575,0.0644261339866335,0.279712740701775,2639.0,0.325266098631331,0.175893727421197,517.892083449949,1.84921943152893,0,9.016507695231724,ns
SRSF10|ENSG00000188529.15|chr1,801,812,624,1120,786,472,0.117120600551343,0.392522680221579,3418.0,0.270450805474739,0.17259423645118,746.401523486296,1.56697472079978,0,9.54380812066413,ns
IFNLR1|ENSG00000185436.12|chr1,53,72,29,24,7,9,0.0232383228685186,0.152723304824559,1744.0,-1.7336468524071,0.763891474847611,29.5368203872185,-2.26949365124535,0,4.884442624494208,ns
NIPAL3|ENSG00000001461.17|chr1,111,122,91,64,107,65,0.563251237743205,0.81519767583701,8577.0,-0.219864235873087,0.380375395132227,90.9777025540811,-0.578019079800515,0,6.507441097821128,ns
RCAN3|ENSG00000117602.13|chr1,69,113,55,46,39,30,0.10177783490513,0.364661678618579,3199.0,-0.797285766047797,0.487250589183105,55.1395861890035,-1.63629512974931,0,5.785016535153263,ns
SRRM1|ENSG00000133226.18|chr1,216,155,134,222,114,194,0.362155625218494,0.667367809687198,6497.0,0.295149640513995,0.323889928578294,172.115531314709,0.911265261657089,0,7.427233478551462,ns
CLIC4|ENSG00000169504.15|chr1,101,232,188,332,215,87,0.198864710177752,0.50330374102494,4533.0,0.455897336998085,0.354841145040058,184.433148914404,1.28479276817411,0,7.526954170251217,ns
RUNX3|ENSG00000020633.19|chr1,181,178,98,135,68,83,0.199089615972157,0.503411687243075,4538.0,-0.454980362346316,0.354304796193379,118.676536259194,-1.28414960010304,0,6.890890915246096,ns
SYF2|ENSG00000117614.10|chr1,469,441,347,407,352,237,0.475787495009726,0.761312194483241,7659.0,-0.134185181969723,0.188173161547711,364.21009770312,-0.713094156818428,0,8.508627111277468,ns
RSRP1|ENSG00000117616.18|chr1,244,259,198,208,168,109,0.181009076105357,0.480928611571535,4317.0,-0.33126568060408,0.247646660908232,190.044224118916,-1.3376545413097,0,7.570191368820316,ns
TMEM50A|ENSG00000183726.11|chr1,631,965,696,650,472,485,0.0607883125721651,0.270689836325624,2574.0,-0.275335166085109,0.14684291080093,627.358812566503,-1.87503206374309,0,9.29314700608317,ns
MACO1|ENSG00000204178.11|chr1,178,179,68,168,110,243,0.126447440976913,0.40620531627729,3568.0,0.600112879242668,0.392676638443017,159.469140852908,1.52826224045858,0,7.317133462380535,ns
LDLRAP1|ENSG00000157978.12|chr1,59,102,107,34,49,15,0.0181290961423022,0.130540126454932,1591.0,-1.26343134977467,0.534679197002479,57.506450715625,-2.36297083720057,0,5.84565189256968,ns
MAN1C1|ENSG00000117643.15|chr1,55,32,27,23,42,22,0.794834566407793,0.92706520276957,10806.0,-0.180737540136231,0.695043164421086,32.9484804742743,-0.260037864391876,0,5.0421400271076795,ns
MTFR1L|ENSG00000117640.18|chr1,97,105,82,100,71,48,0.64058225642983,0.856709664465738,9348.0,-0.180782320564031,0.387209642659857,80.7424800929453,-0.466884861963105,0,6.335255996331017,ns
