rownames(readCount),DMSO.L10a.1,DMSO.L10a.2,DMSO.L10a.3,TPG.L10a.1,TPG.L10a.2,TPG.L10a.3,p.value,q.value,ranking,log2FC,lfcSE,baseMean,stat,zero,log2_baseMean,deg
NOL9|ENSG00000162408.11|chr1,1906,1360,1854,1401,2209,1902,0.344419440128368,0.624001335313623,6888.0,0.135337149368741,0.143142858592379,1731.36107623173,0.945469097792257,0,10.757690915528254,ns
ZBTB48|ENSG00000204859.13|chr1,95,21,69,101,54,71,0.373905408502988,0.649352183121146,7278.0,0.458344470942739,0.515467698437421,67.3714026792161,0.889181751508689,0,6.074064431577595,ns
KLHL21|ENSG00000162413.17|chr1,864,599,790,641,673,563,0.236624087065256,0.517347656911291,5506.0,-0.210473764602497,0.177845052635283,677.145932812711,-1.18346707700735,0,9.403322974619362,ns
PHF13|ENSG00000116273.6|chr1,463,360,450,294,361,345,0.121049434247865,0.354918990006294,3930.0,-0.310623994967487,0.200352972674051,372.788229995365,-1.55038375933076,0,8.542212500423094,ns
THAP3|ENSG00000041988.16|chr1,399,154,382,467,342,342,0.142538794954318,0.391322830099097,4245.0,0.426507113867171,0.290852785627852,341.743269362029,1.46640202515677,0,8.416769113988959,ns
DNAJC11|ENSG00000007923.17|chr1,751,304,624,606,524,325,0.709743865995149,0.870081186533536,11171.0,-0.101655843020077,0.273121476720189,507.937208335421,-0.37220010758884,0,8.988506350507937,ns
CAMTA1|ENSG00000171735.20|chr1,127,146,146,178,235,182,0.0784064098707849,0.275602375447054,3214.0,0.507274956976177,0.288223058351339,167.864403477501,1.76000823764009,0,7.391152521472316,ns
VAMP3|ENSG00000049245.13|chr1,1273,730,1336,833,565,653,0.0095078954396526,0.0743045603005635,1371.0,-0.595361730563189,0.229583013566299,880.848894282731,-2.59323075045907,0,9.78275074221632,ns
PER3|ENSG00000049246.15|chr1,7,20,17,21,27,3,0.87636435892301,1.0,12980.0,0.146454677624898,0.941348489497062,15.8666583826241,0.155579659667956,0,3.9879264144630646,ns
PARK7|ENSG00000116288.13|chr1,11455,11089,11838,7153,9863,8227,0.0018170752199916,0.0240671146957902,796.0,-0.43751903806566,0.140293052309324,9820.89930596174,-3.11860801988255,0,13.261639423748537,ns
ERRFI1|ENSG00000116285.13|chr1,201,191,262,280,446,290,0.006833315792185,0.0596852809613203,1228.0,0.644691897653192,0.238345744275909,272.55717511479,2.70486011659976,0,8.090415089764376,ns
RERE|ENSG00000142599.19|chr1,901,667,808,701,807,608,0.456302515743619,0.717086233540849,8270.0,-0.128543488598076,0.172553394113325,736.885436040697,-0.744949059151248,0,9.525296529985932,ns
ENO1|ENSG00000074800.16|chr1,58947,27691,55804,39288,30088,34843,0.0894828381980922,0.297056729553169,3415.0,-0.33596612272082,0.197844519232409,40144.2764632515,-1.69813206867843,0,15.29290669091108,ns
GPR157|ENSG00000180758.12|chr1,173,196,158,78,162,169,0.252666467109964,0.53530682004504,5726.0,-0.391164649694769,0.341958010063598,154.849823781443,-1.14389673054308,0,7.274725931006333,ns
H6PD|ENSG00000049239.13|chr1,103,87,152,194,158,136,0.0795156274657185,0.2783716510201,3227.0,0.585539535234273,0.333925510375376,137.678466257746,1.75350345224014,0,7.105159120688861,ns
SPSB1|ENSG00000171621.14|chr1,84,51,72,40,83,45,0.504422474860402,0.748990568489305,8893.0,-0.289053532884881,0.433008182583198,60.1784386263264,-0.667547507209847,0,5.911174770264526,ns
SLC25A33|ENSG00000171612.7|chr1,810,597,914,420,550,541,0.0012829501618234,0.0186667710693448,723.0,-0.573586048647654,0.178145227396623,624.06825130515,-3.21976657488904,0,9.285560008020765,ns
TMEM201|ENSG00000188807.13|chr1,185,92,221,252,189,207,0.119715225383889,0.352698427619087,3909.0,0.492736407390445,0.316674747059604,188.517339160233,1.555970003815,0,7.5585534133750025,ns
PIK3CD|ENSG00000171608.18|chr1,46,25,22,8,18,19,0.149593274960909,1.0,4359.0,-1.02500094168717,0.711327255442944,22.3127394367471,-1.4409695872667,0,4.479795745591193,ns
CLSTN1|ENSG00000171603.18|chr1,936,436,794,606,574,503,0.208074440026758,0.481377404635982,5153.0,-0.272392286998058,0.216377051789083,624.417756149935,-1.2588778927609,0,9.28636775262743,ns
CTNNBIP1|ENSG00000178585.15|chr1,453,393,437,252,300,275,0.0041143077102768,0.0422570299808473,1033.0,-0.605631949226479,0.211075857957617,347.375612461659,-2.86926205150419,0,8.440352662833867,down
LZIC|ENSG00000162441.12|chr1,883,695,698,411,829,587,0.109639506432042,0.33468224077963,3750.0,-0.324599813230102,0.202898272663074,667.758829446821,-1.59981555766678,0,9.383183336808719,ns
NMNAT1|ENSG00000173614.14|chr1,162,135,149,155,222,159,0.307701947016016,0.587435279081551,6458.0,0.280253426178487,0.274743202174906,160.980832871145,1.02005590660647,0,7.330745114338908,ns
RBP7|ENSG00000162444.12|chr1,96,78,141,41,68,63,0.0322470478877052,0.160141335759583,2216.0,-0.837540672589614,0.391130181367918,78.784407978698,-2.14133480996134,0,6.299838232721543,ns
UBE4B|ENSG00000130939.20|chr1,534,381,524,419,354,325,0.149124049439082,0.400619118601659,4353.0,-0.321986518353921,0.223193737292529,417.676324591534,-1.44263240653527,0,8.706241558407294,ns
KIF1B|ENSG00000054523.20|chr1,245,112,204,230,263,170,0.270952949631372,0.555224498757259,5950.0,0.31416398070344,0.28537773762868,198.490974754771,1.10087066816759,0,7.632929600303911,ns
PGD|ENSG00000142657.21|chr1,1959,797,1811,1492,1045,1133,0.439271014030723,0.703069470049006,8073.0,-0.186719475982363,0.241419042342616,1340.36962787668,-0.773424805974397,0,10.388415185920111,ns
CENPS-CORT|ENSG00000251503.8|chr1,58,38,49,80,32,41,0.71804173871526,0.875771630157992,11241.5,0.194649674106758,0.539080494217706,50.1772995772962,0.36107719755141,0,5.6489629253141045,ns
CENPS|ENSG00000175279.22|chr1,1113,1132,1242,644,991,780,0.0024756346674347,0.0296448695084295,881.0,-0.529810616496732,0.175068552211862,970.292046476044,-3.02630375246135,0,9.9222752366498,ns
CORT|ENSG00000241563.4|chr1,58,38,49,80,32,41,0.71804173871526,0.875771630157992,11241.5,0.194649674106758,0.539080494217706,50.1772995772962,0.36107719755141,0,5.6489629253141045,ns
DFFA|ENSG00000160049.12|chr1,2794,2513,2764,1974,3174,2588,0.703749732668402,0.867188168544756,11110.0,-0.0567313999929917,0.149189656809114,2590.59700391696,-0.3802636268919,0,11.339068890427182,ns
PEX14|ENSG00000142655.13|chr1,244,116,197,354,361,223,0.0031896457930383,0.0353068992256024,956.0,0.828982551481303,0.281121162710545,244.672774969257,2.94884434700087,0,7.934709769729084,up
CASZ1|ENSG00000130940.15|chr1,36,29,30,27,48,38,0.641436437578954,0.830790072547744,10442.0,0.255889737112858,0.549483540014377,33.9674328264218,0.465691360120018,0,5.086080281943361,ns
TARDBP|ENSG00000120948.19|chr1,1748,1419,1993,1015,1656,1610,0.143926678390641,0.393127193836255,4270.0,-0.24420387638653,0.167111439167699,1539.22089588356,-1.46132351922041,0,10.587984574500506,ns
SRM|ENSG00000116649.10|chr1,8070,2815,6547,4186,2715,2927,0.108462413701031,0.332734152347249,3728.0,-0.683919422712291,0.426080149327639,4393.94632489282,-1.60514265635591,0,12.10130153100864,ns
EXOSC10|ENSG00000171824.14|chr1,811,711,787,703,1033,994,0.144250762057472,0.393631509799254,4276.0,0.258045765267758,0.176726358801123,828.510590022112,1.46014305403162,0,9.694376327866884,ns
MTOR|ENSG00000198793.14|chr1,262,251,319,153,318,289,0.624398986247771,0.821291576429969,10243.0,-0.130692387938901,0.266923209016438,259.627891008598,-0.489625418563181,0,8.020301565632499,ns
UBIAD1|ENSG00000120942.14|chr1,1001,719,990,816,1009,884,0.778333988728906,0.909806958934801,11776.0,0.0430075823959185,0.152785041083821,886.879467340937,0.28149079314855,0,9.79259423603108,ns
FBXO44|ENSG00000132879.14|chr1,217,92,163,142,76,88,0.20276500978044,0.474990417249816,5090.0,-0.493647136996414,0.387565319975917,127.152126649356,-1.27371338856399,0,6.990411781419906,ns
MAD2L2|ENSG00000116670.16|chr1,1436,497,1477,1293,632,607,0.646874983441053,0.833023360999615,10498.0,-0.260586136504688,0.568831456396203,967.583072024158,-0.458107816602857,0,9.9182417191996,ns
FBXO6|ENSG00000116663.11|chr1,62,14,26,54,41,10,0.810510015144425,0.924383831753917,12169.0,0.171855741903841,0.716758069968803,33.444687442943,0.239768129727958,0,5.06370515752037,ns
DRAXIN|ENSG00000162490.7|chr1,22,12,15,25,9,1,0.734528750857242,1.0,11373.0,-0.348813839837147,1.02862320307659,14.0340851057304,-0.339107497083336,0,3.8108631112530893,ns
AGTRAP|ENSG00000177674.16|chr1,636,285,445,328,339,277,0.0606418719546591,0.236071766702894,2876.0,-0.451661755822576,0.240745333887279,373.677653834697,-1.8760976527755,0,8.545650481976674,ns
MTHFR|ENSG00000177000.13|chr1,262,226,361,266,281,258,0.917580778151787,0.968060760059853,13362.0,-0.0250146122017692,0.241730125143906,271.806077449255,-0.103481567251403,0,8.086433904187158,ns
CLCN6|ENSG00000011021.23|chr1,30,31,23,31,69,95,0.029289580683055,0.150860208929472,2134.0,1.20291243025124,0.551904339728219,46.0479965215639,2.17956689893687,0,5.525066483097958,ns
KIAA2013|ENSG00000116685.16|chr1,1124,787,1020,428,575,538,7.99016547864126e-08,8.83508297712737e-06,94.0,-0.888638814143414,0.165563773289821,728.142950833205,-5.36735057727782,0,9.50807790147974,down
PLOD1|ENSG00000083444.17|chr1,514,443,704,360,517,483,0.209958064669191,0.483452397911293,5189.0,-0.25412030099055,0.202699370952064,492.856117421612,-1.25368075784826,0,8.945022722829766,ns
MFN2|ENSG00000116688.18|chr1,1550,1334,1399,1089,1466,1284,0.36770782946282,0.644173722360394,7200.0,-0.140436637436608,0.155906412215914,1336.43469250396,-0.900775249975719,0,10.384173623849719,ns
MIIP|ENSG00000116691.11|chr1,137,141,214,206,243,228,0.0736118475610281,0.264656362348435,3134.0,0.496992946888156,0.277802027459737,192.808240271791,1.78901842953679,0,7.591022900809429,ns
VPS13D|ENSG00000048707.15|chr1,94,114,88,116,178,118,0.19296101950301,0.461670068038487,4959.0,0.45121493225393,0.346590001264724,117.141220846164,1.30186944403308,0,6.872105025185299,ns
DHRS3|ENSG00000162496.9|chr1,401,215,414,227,163,172,0.0064556632775248,0.057252699749653,1209.0,-0.768973033218375,0.282327431157651,258.754604927654,-2.72369223941609,0,8.01544072754485,ns
PDPN|ENSG00000162493.17|chr1,746,591,605,309,402,355,1.43285399542425e-05,0.0006619148634862,225.0,-0.84181006318919,0.194020647014832,493.701491022181,-4.33876536410497,0,8.947495191926974,down
TMEM51|ENSG00000171729.14|chr1,232,189,331,323,376,347,0.0247895164563763,0.134760582660866,2014.0,0.528685026110058,0.235529377083436,295.154253986223,2.24466702479654,0,8.205325324921548,ns
EFHD2|ENSG00000142634.13|chr1,211,212,287,216,226,178,0.5471374508646,0.776413038421907,9394.0,-0.159831888376605,0.265477170491293,219.52234042366,-0.602055114874171,0,7.778223957682748,ns
CASP9|ENSG00000132906.18|chr1,317,217,321,232,369,337,0.450476261044138,0.712241000052349,8196.0,0.169021073115248,0.22398132825021,291.589690373279,0.75462126435126,0,8.187795901516798,ns
DNAJC16|ENSG00000116138.13|chr1,184,187,150,202,334,267,0.0267211017122462,0.142234213971639,2060.0,0.609248879256909,0.274985410637897,218.166597697539,2.21556801083957,0,7.7692864251441724,ns
RSC1A1|ENSG00000215695.2|chr1,26,18,59,93,110,52,0.0071666259672941,0.0615110737440586,1249.0,1.37794793059571,0.512438657424021,58.2842116153869,2.68900074307922,0,5.865033225156963,ns
PLEKHM2|ENSG00000116786.13|chr1,331,253,353,328,220,149,0.261217801118735,0.544544288974755,5832.0,-0.34699712631672,0.308848902815317,270.472324803511,-1.1235174324845,0,8.079337172324584,ns
FBLIM1|ENSG00000162458.13|chr1,190,206,201,137,213,182,0.538196937307655,0.7718197615367,9290.0,-0.171406133218365,0.278463815201013,186.342555827215,-0.61554185449421,0,7.541813375969599,ns
SPEN|ENSG00000065526.12|chr1,1542,667,1441,1523,1591,1526,0.0257406936795977,0.138339591574839,2039.0,0.442478524144807,0.198411816451148,1349.33343787953,2.23010167468403,0,10.398031185753002,ns
ZBTB17|ENSG00000116809.12|chr1,81,79,107,129,143,96,0.153632144391274,0.407096025732554,4416.0,0.494510160514847,0.34658232487272,104.779607536785,1.42681875279258,0,6.711214153136037,ns
FAM131C|ENSG00000185519.9|chr1,19,1,35,33,1,16,0.887021022628965,1.0,13074.0,0.15964876090812,1.12369612874318,17.3487288037464,0.142074673770285,0,4.116758050733029,ns
EPHA2|ENSG00000142627.13|chr1,358,156,313,256,504,388,0.0416990936743051,0.189763738901369,2436.0,0.522498074917224,0.256565339601018,316.385051435738,2.0365107606887,0,8.30553762672512,ns
ARHGEF19|ENSG00000142632.17|chr1,66,22,20,57,50,55,0.226243994554508,0.504306257645198,5388.0,0.683447360974916,0.564790076037201,44.3835377311882,1.21009095232385,0,5.471952761607185,ns
CPLANE2|ENSG00000132881.12|chr1,24,14,40,68,21,49,0.128587178551432,0.368090094702171,4040.0,0.984880419596344,0.648076888770939,36.6306889794349,1.51969687032683,0,5.194980931556715,ns
FBXO42|ENSG00000037637.11|chr1,172,86,191,201,254,222,0.0179765303177018,0.110889054078453,1760.0,0.665812422773497,0.28139642787532,182.951688545772,2.36610118970132,0,7.515318920813134,ns
SZRD1|ENSG00000055070.17|chr1,1737,1213,1859,1057,1027,946,0.0003080518462387,0.0064947076872323,499.0,-0.600877035697681,0.1665202063611,1281.13669380814,-3.60843316753209,0,10.323208700199569,down
NECAP2|ENSG00000157191.20|chr1,802,375,644,450,715,542,0.847211592446911,0.939296166801016,12663.0,-0.0392473503360866,0.203694580352929,567.210608324446,-0.192677440254351,0,9.147740704781546,ns
CROCC|ENSG00000058453.17|chr1,162,117,137,71,126,107,0.174036819335371,0.434632075966326,4712.0,-0.435336662442113,0.320254376800615,117.104083068904,-1.35934648822347,0,6.871647568949156,ns
ATP13A2|ENSG00000159363.19|chr1,181,139,199,116,49,63,0.0072706102601373,0.0620449286074443,1257.0,-1.07772034207718,0.401506952965495,123.648371747336,-2.68418849067802,0,6.95009943162542,ns
SDHB|ENSG00000117118.10|chr1,3362,2787,2980,1989,3489,2896,0.439892451992324,0.703530104017267,8080.0,-0.121397855697293,0.157174793449622,2860.60886590072,-0.772374838438732,0,11.482106534577152,ns
PADI2|ENSG00000117115.13|chr1,14,38,17,39,76,21,0.211828271606703,0.485483963940814,5214.0,0.851199142935557,0.681747998637458,33.9222851197729,1.24855392995178,0,5.084161452875804,ns
RCC2|ENSG00000179051.14|chr1,27,15,23,3,11,16,0.213139660913336,1.0,5238.0,-1.07973324730681,0.867270611539402,15.2329967451109,-1.24497847954319,0,3.929127882019083,ns
ARHGEF10L|ENSG00000074964.17|chr1,25,56,26,20,57,44,0.915805382469458,0.966874671954042,13351.0,0.0659423768609603,0.623752000624434,38.1827789188475,0.105718902376178,0,5.254850199895994,ns
ACTL8|ENSG00000117148.8|chr1,143,71,161,115,80,120,0.71927269348513,0.876378954915948,11253.0,-0.134819927564636,0.375092662066855,112.836279725607,-0.359430991856105,0,6.818087195143559,ns
PAX7|ENSG00000009709.12|chr1,13,17,7,7,8,5,0.371443429139941,1.0,7232.0,-0.925965698717636,1.03601902972126,9.67083823664211,-0.893772867248169,0,3.273640943211445,ns
ALDH4A1|ENSG00000159423.17|chr1,104,59,97,175,158,171,0.0013249615792925,0.0190671725364731,730.0,1.03631119354741,0.322786330762887,126.487239458467,3.21051759254535,0,6.982848037156182,up
IFFO2|ENSG00000169991.11|chr1,82,66,78,43,50,79,0.423811295210713,0.691179783470352,7881.0,-0.347910329765076,0.434982219041445,65.6464470129743,-0.799826555052649,0,6.036645025038672,ns
UBR4|ENSG00000127481.15|chr1,419,135,261,242,292,175,0.713141284201968,0.872559212241937,11202.0,-0.11368654680005,0.309232892755717,244.044762007494,-0.367640537159346,0,7.931001976921569,ns
EMC1|ENSG00000127463.16|chr1,487,342,543,371,591,439,0.746596817119526,0.89301057032552,11491.0,0.0618517205227664,0.191414375250393,449.586123112723,0.323129965771154,0,8.812453695917585,ns
MRTO4|ENSG00000053372.5|chr1,5609,4831,5426,4715,6641,5658,0.373331693199839,0.649006459126798,7270.0,0.117335490986721,0.131800616198992,5400.73413486064,0.890249942455267,0,12.398939814296394,ns
AKR7A2|ENSG00000053371.13|chr1,2481,1517,2512,1629,1569,1534,0.0201551329689835,0.119300940819826,1842.0,-0.383300453503616,0.164970578561015,1833.98228475846,-2.32344734950329,0,10.84076398803641,ns
SLC66A1|ENSG00000040487.13|chr1,255,215,255,347,298,287,0.0950266533310406,0.307570298427591,3503.0,0.416022343441986,0.249196057019441,275.743644930418,1.66945796983268,0,8.107183826151592,ns
