#slamdunk v0.4.2	3	sample info:	sample_0	0	NA	-1									
#annotation:	gencode.v41.customized.canonical.bed	27b6d2bfeb860a3d83e1c37a786d42ca													
Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr1	2030283	2030758	GABRD|ENSG00000187730.9	475	+	0	0.813175851	93	302	0	13	0	0	-1	-1
chr1	2185010	2185395	PRKCZ|ENSG00000067606.17	385	+	0.020592593	18.39028463	71	6750	139	294	80	0	-1	-1
chr1	2189548	2189708	FAAP20|ENSG00000162585.17	160	-	0	9.883214186	26	2102	0	158	2	0	-1	-1
chr1	2306766	2310213	SKI|ENSG00000157933.10	3447	+	0.050819599	108.777908	896	66923	3401	1739	1288	0	-1	-1
chr1	2321253	2321382	MORN1|ENSG00000116151.14	129	-	0.095238095	0.062551989	29	21	2	1	1	0	-1	-1
chr1	2403125	2405436	RER1|ENSG00000157916.20	2311	+	0.011460227	105.0873407	587	57765	662	1680	341	0	-1	-1
chr1	2403974	2405765	PEX10|ENSG00000157911.11	1791	-	0.013362905	40.53368856	380	18035	241	648	135	0	-1	-1
chr1	2505214	2505532	PLCH2|ENSG00000149527.18	318	+	0	0	68	0	0	0	0	0	-1	-1
chr1	2508537	2508846	PANK4|ENSG00000157881.16	309	-	0	0	81	0	0	0	0	0	-1	-1
chr1	2528745	2529468	HES5|ENSG00000197921.6	723	-	0	0	157	0	0	0	0	0	-1	-1
chr1	2563274	2563829	TNFRSF14|ENSG00000157873.18	555	+	0	0	120	0	0	0	0	0	-1	-1
chr1	2589428	2591468	PRXL2B|ENSG00000157870.17	2040	+	0	0	440	0	0	0	0	0	-1	-1
chr1	2590639	2590989	MMEL1|ENSG00000142606.16	350	-	0	0	60	0	0	0	0	0	-1	-1
chr1	2636986	2641367	TTC34|ENSG00000215912.13	4381	-	0	0	946	0	0	0	0	0	-1	-1
chr1	3022821	3022903	ACTRT2|ENSG00000169717.7	82	+	0	0	17	0	0	0	0	0	-1	-1
chr1	3433812	3438621	PRDM16|ENSG00000142611.17	4809	+	0.055219896	10.75894203	1204	7117	393	172	146	0	-1	-1
chr1	3480588	3481113	ARHGEF16|ENSG00000130762.15	525	+	0.028301887	0.813175851	94	318	9	13	3	0	-1	-1
chr1	3487951	3490527	MEGF6|ENSG00000162591.17	2576	-	0.005390836	1.313591759	497	742	4	21	2	0	-1	-1
chr1	3628604	3630127	TPRG1L|ENSG00000158109.15	1523	+	0.043977486	24.70803547	408	13325	586	395	254	0	-1	-1
chr1	3630770	3630974	WRAP73|ENSG00000116213.16	204	-	0.032750315	44.03659992	70	30931	1013	704	406	0	-1	-1
chr1	3733080	3736201	TP73|ENSG00000078900.15	3121	+	0.044593702	14.88737327	647	9082	405	238	170	0	-1	-1
chr1	3771524	3771645	CCDC27|ENSG00000162592.10	121	+	0	0	16	0	0	0	0	0	-1	-1
chr1	3775922	3775956	SMIM1|ENSG00000235169.11	34	+	0	0.500415908	4	32	0	8	1	0	-1	-1
chr1	3778559	3781087	LRRC47|ENSG00000130764.10	2528	-	0.026714479	135.5501591	657	58283	1557	2167	794	0	-1	-1
chr1	3812086	3815401	CEP104|ENSG00000116198.14	3315	-	0.023531952	9.820662198	928	4632	109	157	47	0	-1	-1
chr1	3883742	3885429	DFFB|ENSG00000169598.17	1687	+	0.038570765	20.1417403	536	19367	747	322	193	0	-1	-1
chr1	3889133	3889959	C1orf174|ENSG00000198912.12	826	-	0.051278883	20.51705224	258	16186	830	328	254	0	-1	-1
chr1	5862811	5863264	NPHP4|ENSG00000131697.18	453	-	0.019089574	9.257694301	142	8172	156	148	42	0	-1	-1
chr1	6098575	6101180	KCNAB2|ENSG00000069424.16	2605	+	0	1.125935793	497	507	0	18	0	0	-1	-1
chr1	6185020	6186671	RPL22|ENSG00000116251.11	1651	-	0.016383654	137.2390628	535	95461	1564	2194	585	0	-1	-1
chr1	6219408	6221299	RNF207|ENSG00000158286.13	1891	+	0.030368764	0.688071874	507	461	14	11	7	0	-1	-1
chr1	6221193	6225079	ICMT|ENSG00000116237.16	3886	-	0.029264087	125.166529	1027	78868	2308	2001	827	0	-1	-1
chr1	6245508	6245578	HES3|ENSG00000173673.8	70	+	0	0	14	0	0	0	0	0	-1	-1
chr1	6247353	6249337	GPR153|ENSG00000158292.7	1984	-	0.009168127	14.82482128	411	7417	68	237	53	0	-1	-1
chr1	6264272	6264596	ACOT7|ENSG00000097021.20	324	-	0.004598397	74.62452231	79	36317	167	1193	73	0	-1	-1
chr1	6415232	6418872	HES2|ENSG00000069812.11	3640	-	0.053333333	0.43786392	765	150	8	7	4	0	-1	-1
chr1	6460147	6460944	ESPN|ENSG00000187017.18	797	+	0	0	152	0	0	0	0	0	-1	-1
chr1	6460786	6461433	TNFRSF25|ENSG00000215788.11	647	-	0.011560694	0.875727839	126	346	4	14	4	0	-1	-1
chr1	6467122	6467562	PLEKHG5|ENSG00000171680.23	440	-	0	0.750623862	97	429	0	12	0	0	-1	-1
chr1	6521347	6525853	NOL9|ENSG00000162408.11	4506	-	0.023484507	150.8753963	1326	90911	2135	2412	896	0	-1	-1
chr1	6579585	6579755	TAS1R1|ENSG00000173662.21	170	+	0	0.312759943	30	55	0	5	5	0	-1	-1
chr1	6589213	6589280	ZBTB48|ENSG00000204859.13	67	+	0.051162791	3.190151415	15	645	33	51	30	0	-1	-1
chr1	6590724	6593364	KLHL21|ENSG00000162413.17	2640	-	0.061281467	63.92813227	657	42982	2634	1022	908	0	-1	-1
chr1	6621638	6624030	PHF13|ENSG00000116273.6	2392	+	0.061580381	26.45949114	696	16515	1017	423	341	0	-1	-1
chr1	6633078	6633562	THAP3|ENSG00000041988.16	484	+	0.055443038	17.95242071	102	7900	438	287	241	0	-1	-1
chr1	6634170	6635674	DNAJC11|ENSG00000007923.17	1504	-	0.014721888	37.84395306	324	17457	257	605	148	0	-1	-1
chr1	7766492	7769706	CAMTA1|ENSG00000171735.20	3214	+	0.065138721	14.44950935	1028	8290	540	231	206	0	-1	-1
chr1	7779646	7781432	VAMP3|ENSG00000049245.13	1786	+	0.017695878	70.68374703	558	35545	629	1130	279	0	-1	-1
chr1	7842756	7845177	PER3|ENSG00000049246.15	2421	+	0.101933216	1.000831816	880	569	58	16	15	0	-1	-1
chr1	7847612	7847765	UTS2|ENSG00000049247.14	153	-	0	0	41	0	0	0	0	0	-1	-1
chr1	7915871	7920834	TNFRSF9|ENSG00000049249.10	4963	-	0	0	1507	0	0	0	0	0	-1	-1
chr1	7985055	7985505	PARK7|ENSG00000116288.13	450	+	0.008448963	388.4478487	143	220027	1859	6210	1084	0	-1	-1
chr1	8011727	8013209	ERRFI1|ENSG00000116285.13	1482	-	0.060392074	12.82315765	509	9488	573	205	187	0	-1	-1
chr1	8344014	8344165	SLC45A1|ENSG00000162426.16	151	+	0	0.062551989	25	18	0	1	0	0	-1	-1
chr1	8352404	8355086	RERE|ENSG00000142599.19	2682	-	0.040831119	61.73881267	816	37251	1521	987	602	0	-1	-1
chr1	8861000	8861359	ENO1|ENSG00000074800.16	359	-	0.005671669	2801.578462	87	1596708	9056	44788	4494	0	-1	-1
chr1	8974705	8975092	CA6|ENSG00000131686.15	387	+	0	0	101	0	0	0	0	0	-1	-1
chr1	9002973	9003299	SLC2A7|ENSG00000197241.4	326	-	0	0	92	0	0	0	0	0	-1	-1
chr1	9035106	9037585	SLC2A5|ENSG00000142583.18	2479	-	0	0	689	0	0	0	0	0	-1	-1
chr1	9100305	9104418	GPR157|ENSG00000180758.12	4113	-	0.05542571	12.57294969	1065	5990	332	201	159	0	-1	-1
chr1	9264870	9271337	H6PD|ENSG00000049239.13	6467	+	0.038004751	10.50873407	1591	5473	208	168	95	0	-1	-1
chr1	9367576	9369532	SPSB1|ENSG00000171621.14	1956	+	0.050863724	3.940775277	491	2084	106	63	48	0	-1	-1
chr1	9582502	9585173	SLC25A33|ENSG00000171612.7	2671	+	0.045756513	43.28597606	765	26794	1226	692	434	0	-1	-1
chr1	9613084	9614877	TMEM201|ENSG00000188807.13	1793	+	0.038516661	12.26018975	418	5582	215	196	100	0	-1	-1
chr1	9727047	9729114	PIK3CD|ENSG00000171608.18	2067	+	0.005042017	2.001663633	516	1190	6	32	2	0	-1	-1
chr1	9728926	9730507	CLSTN1|ENSG00000171603.18	1581	-	0.019822704	48.03992718	404	24366	483	768	257	0	-1	-1
chr1	9848276	9850717	CTNNBIP1|ENSG00000178585.15	2441	-	0.019671271	19.32856445	596	11438	225	309	95	0	-1	-1
chr1	9926293	9930398	LZIC|ENSG00000162441.12	4105	-	0.031312857	34.40359369	1287	18395	576	550	224	0	-1	-1
chr1	9982702	9985498	NMNAT1|ENSG00000173614.14	2796	+	0.037505358	8.194310496	769	4666	175	131	89	0	-1	-1
chr1	10015833	10016021	RBP7|ENSG00000162444.12	188	+	0.009350935	3.878223288	44	1818	17	62	7	0	-1	-1
chr1	10179957	10181239	UBE4B|ENSG00000130939.20	1282	+	0.017571297	35.15421755	395	21740	382	562	141	0	-1	-1
chr1	10376588	10381603	KIF1B|ENSG00000054523.20	5015	+	0.022746967	17.63966076	1467	9232	210	282	107	0	-1	-1
chr1	10419750	10420511	PGD|ENSG00000142657.21	761	+	0.013388163	77.81467372	240	42799	573	1244	230	0	-1	-1
chr1	10451596	10452153	CENPS-CORT|ENSG00000251503.8	557	+	0.011415525	2.376975564	189	876	10	38	10	0	-1	-1
chr1	10442406	10442808	CENPS|ENSG00000175279.22	402	+	0.014634558	50.22924678	122	23711	347	803	218	0	-1	-1
chr1	10451596	10451998	CORT|ENSG00000241563.4	402	+	0.011415525	2.376975564	138	876	10	38	10	0	-1	-1
chr1	10456522	10461489	DFFA|ENSG00000160049.12	4967	-	0.027623282	157.1931472	1236	59153	1634	2513	925	0	-1	-1
chr1	10629988	10630758	PEX14|ENSG00000142655.13	770	+	0.047031311	16.26351702	155	7697	362	260	172	0	-1	-1
chr1	10636604	10638941	CASZ1|ENSG00000130940.15	2337	-	0.056937799	4.441191185	556	2090	119	71	47	0	-1	-1
chr1	11022655	11025492	TARDBP|ENSG00000120948.19	2837	+	0.025142656	88.19830382	1002	62563	1573	1410	553	0	-1	-1
chr1	11026523	11026884	MASP2|ENSG00000009724.18	361	-	0	0	115	0	0	0	0	0	-1	-1
chr1	11054589	11054864	SRM|ENSG00000116649.10	275	-	0.009018403	285.0494117	58	125632	1133	4557	627	0	-1	-1
chr1	11066618	11066717	EXOSC10|ENSG00000171824.14	99	-	0.011314068	53.04408627	28	14672	166	848	132	0	-1	-1
chr1	11106535	11107484	MTOR|ENSG00000198793.14	949	-	0.016932926	32.1517221	244	16713	283	514	150	0	-1	-1
chr1	11195024	11195981	ANGPTL7|ENSG00000171819.5	957	+	0	0	267	0	0	0	0	0	-1	-1
chr1	11286132	11288434	UBIAD1|ENSG00000120942.14	2302	+	0.045180863	44.84977577	645	21425	968	717	420	0	-1	-1
chr1	11536687	11537551	DISP3|ENSG00000204624.8	864	+	0.023529412	0.750623862	173	340	8	12	4	0	-1	-1
chr1	11648387	11648693	FBXO2|ENSG00000116661.11	306	-	0	0.250207954	72	106	0	4	0	0	-1	-1
chr1	11661274	11663327	FBXO44|ENSG00000132879.14	2053	+	0.02277294	7.130926691	511	2986	68	114	48	0	-1	-1
chr1	11674480	11674774	MAD2L2|ENSG00000116670.16	294	-	0.006803998	53.10663825	63	21311	145	849	80	0	-1	-1
chr1	11673852	11674354	FBXO6|ENSG00000116663.11	502	+	0.023255814	1.063383805	108	430	10	17	8	0	-1	-1
chr1	11719697	11725857	DRAXIN|ENSG00000162490.7	6160	+	0.014051522	1.25103977	1465	427	6	20	3	0	-1	-1
chr1	11750193	11750769	AGTRAP|ENSG00000177674.16	576	+	0.018096272	20.01663633	120	8289	150	320	89	0	-1	-1
chr1	11789447	11789585	C1orf167|ENSG00000215910.8	138	+	0	0	25	0	0	0	0	0	-1	-1
chr1	11785723	11790679	MTHFR|ENSG00000177000.13	4956	-	0.038561244	23.64465166	1118	12344	476	378	208	0	-1	-1
chr1	11840224	11843130	CLCN6|ENSG00000011021.23	2906	+	0.06305578	2.877391472	780	2474	156	46	33	0	-1	-1
chr1	11845709	11846008	NPPA|ENSG00000175206.11	299	-	0	0	79	0	0	0	0	0	-1	-1
chr1	11857464	11857654	NPPB|ENSG00000120937.9	190	-	0.091911765	0.375311931	71	272	25	6	6	0	-1	-1
chr1	11919591	11920314	KIAA2013|ENSG00000116685.16	723	-	0.043219033	49.79138286	228	35054	1515	796	478	0	-1	-1
chr1	11974809	11975537	PLOD1|ENSG00000083444.17	728	+	0.015336412	35.02911357	161	12128	186	560	117	0	-1	-1
chr1	12011566	12013508	MFN2|ENSG00000116688.18	1942	+	0.021213276	101.6469813	520	68212	1447	1625	534	0	-1	-1
chr1	12031809	12032045	MIIP|ENSG00000116691.11	236	+	0.023178808	9.132590324	46	3020	70	146	55	0	-1	-1
chr1	12142532	12144207	TNFRSF8|ENSG00000120949.15	1675	+	0	0	353	0	0	0	0	0	-1	-1
chr1	12207021	12209220	TNFRSF1B|ENSG00000028137.19	2199	+	0.082417582	0.312759943	483	182	15	5	5	0	-1	-1
chr1	12509025	12512047	VPS13D|ENSG00000048707.15	3022	+	0.019013361	11.19680595	853	7784	148	179	55	0	-1	-1
chr1	12567910	12568339	DHRS3|ENSG00000162496.9	429	-	0.016971862	15.70054912	91	6717	114	251	54	0	-1	-1
chr1	12666736	12667076	AADACL4|ENSG00000204518.3	340	+	0	0	87	0	0	0	0	0	-1	-1
chr1	12725997	12728760	AADACL3|ENSG00000188984.12	2763	+	0	0	774	0	0	0	0	0	-1	-1
chr1	12760952	12763699	CFAP107|ENSG00000157330.10	2747	+	0	0	639	0	0	0	0	0	-1	-1
chr1	12777600	12777906	PRAMEF12|ENSG00000116726.5	306	+	0	0	64	0	0	0	0	0	-1	-1
chr1	12795997	12796628	PRAMEF1|ENSG00000116721.9	631	+	0	0	179	0	0	0	0	0	-1	-1
chr1	12824605	12824941	PRAMEF11|ENSG00000239810.3	336	-	0	0	81	0	0	0	0	0	-1	-1
chr1	12847377	12847407	HNRNPCL1|ENSG00000179172.10	30	-	0	0	8	0	0	0	0	0	-1	-1
chr1	12861780	12861909	PRAMEF2|ENSG00000120952.4	129	+	0	0	47	0	0	0	0	0	-1	-1
chr1	12879212	12879543	PRAMEF4|ENSG00000243073.4	331	-	0	0	80	0	0	0	0	0	-1	-1
chr1	12892896	12892915	PRAMEF10|ENSG00000187545.5	19	-	0	0	4	0	0	0	0	0	-1	-1
chr1	12920414	12920751	PRAMEF7|ENSG00000204510.6	337	+	0	0	75	0	0	0	0	0	-1	-1
chr1	12938472	12938674	PRAMEF6|ENSG00000232423.6	202	-	0	0	49	0	0	0	0	0	-1	-1
chr1	13049476	13049807	PRAMEF27|ENSG00000274764.6	331	-	0	0	80	0	0	0	0	0	-1	-1
chr1	13062207	13062878	HNRNPCL3|ENSG00000277058.3	671	+	0	0	241	0	0	0	0	0	-1	-1
chr1	13077553	13077884	PRAMEF25|ENSG00000229571.7	331	+	0	0	81	0	0	0	0	0	-1	-1
chr1	13115488	13115518	HNRNPCL2|ENSG00000275774.3	30	-	0	0	8	0	0	0	0	0	-1	-1
chr1	13148907	13149236	PRAMEF26|ENSG00000280267.6	329	-	0	0	81	0	0	0	0	0	-1	-1
chr1	13163914	13164585	HNRNPCL4|ENSG00000179412.11	671	-	0	0	241	0	0	0	0	0	-1	-1
chr1	13179133	13179459	PRAMEF9|ENSG00000204505.5	326	+	0	0	80	0	0	0	0	0	-1	-1
chr1	13196188	13196822	PRAMEF13|ENSG00000279169.3	634	-	0	0	180	0	0	0	0	0	-1	-1
chr1	13222695	13223331	PRAMEF18|ENSG00000279804.3	636	-	0	0	184	0	0	0	0	0	-1	-1
chr1	13263112	13263435	PRAMEF5|ENSG00000270601.5	323	+	0	0	81	0	0	0	0	0	-1	-1
chr1	13281304	13281370	PRAMEF8|ENSG00000182330.11	66	-	0	0	21	0	0	0	0	0	-1	-1
chr1	13308888	13308907	PRAMEF33|ENSG00000237700.2	19	+	0	0	4	0	0	0	0	0	-1	-1
chr1	13322265	13322598	PRAMEF15|ENSG00000204501.7	333	+	0	0	81	0	0	0	0	0	-1	-1
chr1	13341892	13342527	PRAMEF14|ENSG00000204481.8	635	-	0	0	179	0	0	0	0	0	-1	-1
chr1	13368431	13369066	PRAMEF19|ENSG00000204480.9	635	-	0	0	183	0	0	0	0	0	-1	-1
chr1	13392503	13392629	PRAMEF17|ENSG00000204479.4	126	+	0	0	50	0	0	0	0	0	-1	-1
chr1	13421259	13421328	PRAMEF20|ENSG00000204478.11	69	+	0	0	25	0	0	0	0	0	-1	-1
chr1	13474973	13475845	LRRC38|ENSG00000162494.6	872	-	0	0	206	0	0	0	0	0	-1	-1
chr1	13615912	13617957	PDPN|ENSG00000162493.17	2045	+	0.014989017	27.272667	589	15478	232	436	108	0	-1	-1
chr1	15114636	15118043	KAZN|ENSG00000189337.17	3407	+	0	0	759	0	0	0	0	0	-1	-1
chr1	15219744	15220478	TMEM51|ENSG00000171729.14	734	+	0.062972907	14.6997173	202	8194	516	235	207	0	-1	-1
chr1	15397414	15398328	FHAD1|ENSG00000142621.21	914	+	0	0	229	0	0	0	0	0	-1	-1
chr1	15428725	15430339	EFHD2|ENSG00000142634.13	1614	+	0.017757484	8.194310496	347	3942	70	131	32	0	-1	-1
chr1	15446590	15449242	CTRC|ENSG00000162438.12	2652	+	0	0	621	0	0	0	0	0	-1	-1
chr1	15472008	15472091	CELA2A|ENSG00000142615.8	83	+	0	0	17	0	0	0	0	0	-1	-1
chr1	15491313	15491395	CELA2B|ENSG00000215704.10	82	+	0	0	18	0	0	0	0	0	-1	-1
chr1	15491401	15492942	CASP9|ENSG00000132906.18	1541	-	0.021030043	11.25935793	442	6990	147	180	64	0	-1	-1
chr1	15568178	15571733	DNAJC16|ENSG00000116138.13	3555	+	0.054067669	19.14090849	1162	11911	644	306	226	0	-1	-1
chr1	15571699	15573650	AGMAT|ENSG00000116771.6	1951	-	0.02173913	0.187655966	523	138	3	3	1	0	-1	-1
chr1	15661723	15662033	RSC1A1|ENSG00000215695.2	310	+	0.033757609	2.627183518	109	1807	61	42	32	0	-1	-1
chr1	15733935	15734769	PLEKHM2|ENSG00000116786.13	834	+	0.015917365	21.08002013	163	11811	188	337	91	0	-1	-1
chr1	15739407	15741392	SLC25A34|ENSG00000162461.8	1985	+	0	0	478	0	0	0	0	0	-1	-1
chr1	15747633	15747982	TMEM82|ENSG00000162460.7	349	+	0	0	73	0	0	0	0	0	-1	-1
chr1	15784662	15786589	FBLIM1|ENSG00000162458.13	1927	+	0.045617872	11.00914998	437	6401	292	176	138	0	-1	-1
chr1	15939428	15940456	SPEN|ENSG00000065526.12	1028	+	0.060039621	120.037266	308	82279	4940	1919	1648	0	-1	-1
chr1	15941869	15941968	ZBTB17|ENSG00000116809.12	99	-	0.042703151	5.629678967	29	2412	103	90	54	0	-1	-1
chr1	16006347	16008807	SRARP|ENSG00000183888.4	2460	+	0	0	540	0	0	0	0	0	-1	-1
chr1	16014029	16015579	HSPB7|ENSG00000173641.18	1550	-	0	0	319	0	0	0	0	0	-1	-1
chr1	16033659	16034050	CLCNKA|ENSG00000186510.12	391	+	0	0	78	0	0	0	0	0	-1	-1
chr1	16056917	16057308	CLCNKB|ENSG00000184908.20	391	+	0	0	82	0	0	0	0	0	-1	-1
chr1	16057769	16058436	FAM131C|ENSG00000185519.9	667	-	0.016494845	0.938279828	140	485	8	15	4	0	-1	-1
chr1	16124337	16125214	EPHA2|ENSG00000142627.13	877	-	0.05862069	30.5253704	236	27550	1615	488	414	0	-1	-1
chr1	16197854	16198586	ARHGEF19|ENSG00000142632.17	732	-	0.048695652	1.68890369	203	1150	56	27	16	0	-1	-1
chr1	16231692	16232047	CPLANE2|ENSG00000132881.12	355	-	0.024590164	0.250207954	71	122	3	4	3	0	-1	-1
chr1	16246840	16250669	FBXO42|ENSG00000037637.11	3829	-	0.053143828	10.884046	1251	6473	344	174	135	0	-1	-1
chr1	16395141	16398145	SZRD1|ENSG00000055070.17	3004	+	0.019784611	87.69788791	733	41042	812	1402	432	0	-1	-1
chr1	16398643	16398764	SPATA21|ENSG00000187144.11	121	-	0	0	28	0	0	0	0	0	-1	-1
chr1	16458891	16460078	NECAP2|ENSG00000157191.20	1187	+	0.031697238	28.58625875	332	19844	629	457	229	0	-1	-1
chr1	16562319	16563942	NBPF1|ENSG00000219481.11	1623	-	0	0	514	0	0	0	0	0	-1	-1
chr1	16972447	16972964	CROCC|ENSG00000058453.17	517	+	0.02359757	11.50956589	119	7077	167	184	83	0	-1	-1
chr1	16974502	16974919	MFAP2|ENSG00000117122.14	417	-	0	0	104	0	0	0	0	0	-1	-1
chr1	16985958	16986220	ATP13A2|ENSG00000159363.19	262	-	0.004101963	9.32024629	48	3413	14	149	14	0	-1	-1
chr1	17018722	17018880	SDHB|ENSG00000117118.10	158	-	0.013399526	119.84961	57	66271	888	1916	383	0	-1	-1
chr1	17066761	17069043	PADI2|ENSG00000117115.13	2282	-	0.007228916	0.938279828	614	415	3	15	3	0	-1	-1
chr1	17244244	17246007	PADI1|ENSG00000142623.11	1763	+	0	0	389	0	0	0	0	0	-1	-1
chr1	17283080	17284233	PADI3|ENSG00000142619.4	1153	+	0	0	271	0	0	0	0	0	-1	-1
chr1	17363756	17364004	PADI4|ENSG00000159339.13	248	+	0	0	72	0	0	0	0	0	-1	-1
chr1	17401439	17401699	PADI6|ENSG00000276747.1	260	+	0	0	50	0	0	0	0	0	-1	-1
