#slamdunk v0.4.2	3	sample info:	sample_0	0	NA	-1
#annotation:	gencode.v41.customized.canonical.bed	27b6d2bfeb860a3d83e1c37a786d42ca
Chromosome	Start	End	Name	Length	Strand	ConversionRate	ReadsCPM	Tcontent	CoverageOnTs	ConversionsOnTs	ReadCount	TcReadCount	multimapCount	ConversionRateLower	ConversionRateUpper
chr1	1211340	1211554	TNFRSF4|ENSG00000186827.12	214	-	0	0	34	0	0	0	0	0	-1.0	-1.0
chr1	1216931	1217511	SDF4|ENSG00000078808.20	580	-	0.014381474710542352	161.20665801896973	104	57435	826	2278	535	0	-1.0	-1.0
chr1	1233269	1235041	B3GALT6|ENSG00000176022.7	1772	+	0.04060587296672938	86.12313556149525	423	41989	1705	1217	798	0	-1.0	-1.0
chr1	1242453	1242547	C1QTNF12|ENSG00000184163.3	94	-	0	0	12	0	0	0	0	0	-1.0	-1.0
chr1	1253912	1255202	UBE2J2|ENSG00000160087.21	1290	-	0.025493150684931506	131.27232248691345	296	73000	1861	1855	803	0	-1.0	-1.0
chr1	1291611	1292025	SCNN1D|ENSG00000162572.21	414	+	0.0	1.1322680106687952	69	378	0	16	0	0	-1.0	-1.0
chr1	1292391	1293563	ACAP3|ENSG00000131584.19	1172	-	0.008870490833826138	5.661340053343976	232	1691	15	80	9	0	-1.0	-1.0
chr1	1311380	1311677	PUSL1|ENSG00000169972.12	297	+	0.009906759906759906	26.60829825071669	53	8580	85	376	44	0	-1.0	-1.0
chr1	1311600	1311858	INTS11|ENSG00000127054.22	258	-	0.008896077638495753	12.03034761335595	53	4946	44	170	22	0	-1.0	-1.0
chr1	1327764	1328896	CPTP|ENSG00000224051.7	1132	+	0.050701530612244895	11.393446857354753	175	3136	159	161	77	0	-1.0	-1.0
chr1	1334465	1335314	TAS1R3|ENSG00000169962.5	849	+	0	0	120	0	0	0	0	0	-1.0	-1.0
chr1	1335278	1336141	DVL1|ENSG00000107404.21	863	-	0.01240474924685451	45.007653424084616	176	22572	280	636	160	0	-1.0	-1.0
chr1	1352691	1353603	MXRA8|ENSG00000162576.17	912	-	0.0	1.6276352653363932	205	683	0	23	0	0	-1.0	-1.0
chr1	1373736	1373800	AURKAIP1|ENSG00000175756.14	64	-	0.0074592784289846245	139.55203231492902	17	26276	196	1972	170	0	-1.0	-1.0
chr1	1385711	1387230	CCNL2|ENSG00000221978.13	1519	-	0.03692599504390125	61.779373332116144	395	32687	1207	873	527	0	-1.0	-1.0
chr1	1401909	1402082	MRPL20|ENSG00000242485.6	173	-	0.016982495583748192	258.79400718848655	56	124540	2115	3657	935	0	-1.0	-1.0
chr1	1418420	1419099	ANKRD65|ENSG00000235098.9	679	-	0.0	0.9199677586683962	150	483	0	13	0	0	-1.0	-1.0
chr1	1427788	1430255	TMEM88B|ENSG00000205116.4	2467	+	0	0	534	0	0	0	0	0	-1.0	-1.0
chr1	1439788	1442882	VWA1|ENSG00000179403.12	3094	+	0.017196904557179708	3.609104284006785	546	1163	20	51	15	0	-1.0	-1.0
chr1	1468531	1470163	ATAD3C|ENSG00000215915.10	1632	+	0	0	356	0	0	0	0	0	-1.0	-1.0
chr1	1495818	1497848	ATAD3B|ENSG00000160072.20	2030	+	0.032265552460538534	14.57795063736074	425	4308	139	206	84	0	-1.0	-1.0
chr1	1534073	1534685	ATAD3A|ENSG00000197785.14	612	+	0.008133501612677044	50.38592647476139	115	14262	116	712	77	0	-1.0	-1.0
chr1	1534778	1535358	TMEM240|ENSG00000205090.9	580	-	0	0	91	0	0	0	0	0	-1.0	-1.0
chr1	1541673	1542065	SSU72|ENSG00000160075.12	392	-	0.013090401739915467	55.55189927343777	116	24369	319	785	161	0	-1.0	-1.0
chr1	1598012	1599334	FNDC10|ENSG00000228594.4	1322	-	0.0029498525073746312	3.5383375333399854	250	1017	3	50	3	0	-1.0	-1.0
chr1	1630531	1630605	MIB2|ENSG00000197530.13	74	+	0.0017301038062283738	5.519806552010377	15	1156	2	78	2	0	-1.0	-1.0
chr1	1634626	1634654	MMP23B|ENSG00000189409.14	28	+	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	1635225	1635763	CDK11B|ENSG00000248333.9	538	-	0.0	0.3538337533339985	139	240	0	5	0	0	-1.0	-1.0
chr1	1661478	1665781	SLC35E2B|ENSG00000189339.12	4303	-	0.02235314503552244	21.86692595604111	1091	11542	258	309	121	0	-1.0	-1.0
chr1	1702379	1702906	CDK11A|ENSG00000008128.23	527	-	0	0	139	0	0	0	0	0	-1.0	-1.0
chr1	1751232	1752903	NADK|ENSG00000008130.15	1671	-	0.01587830335332001	21.65462570404071	446	9006	143	306	95	0	-1.0	-1.0
chr1	1917194	1917296	CALML6|ENSG00000169885.10	102	+	0	0	15	0	0	0	0	0	-1.0	-1.0
chr1	1917591	1917881	TMEM52|ENSG00000178821.13	290	-	0.0	0.49536725466759796	53	173	0	7	0	0	-1.0	-1.0
chr1	1921957	1922286	CFAP74|ENSG00000142609.20	329	-	0	0	47	0	0	0	0	0	-1.0	-1.0
chr1	2030283	2030758	GABRD|ENSG00000187730.9	475	+	0.035830618892508145	1.698402016003193	93	614	22	24	16	0	-1.0	-1.0
chr1	2185010	2185395	PRKCZ|ENSG00000067606.17	385	+	0.020923436586791352	26.254464497382692	71	8555	179	371	92	0	-1.0	-1.0
chr1	2189548	2189708	FAAP20|ENSG00000162585.17	160	-	0.010978956999085087	9.48274458935116	26	2186	24	134	20	0	-1.0	-1.0
chr1	2306766	2310213	SKI|ENSG00000157933.10	3447	+	0.04891120149127266	86.83080306816325	896	47208	2309	1227	908	0	-1.0	-1.0
chr1	2321253	2321382	MORN1|ENSG00000116151.14	129	-	0.038834951456310676	0.3538337533339985	29	103	4	5	4	0	-1.0	-1.0
chr1	2403125	2405436	RER1|ENSG00000157916.20	2311	+	0.012927551844869378	98.578083678852	587	48269	624	1393	304	0	-1.0	-1.0
chr1	2403974	2405765	PEX10|ENSG00000157911.11	1791	-	0.0208398133748056	41.11548213741063	380	16075	335	581	204	0	-1.0	-1.0
chr1	2505214	2505532	PLCH2|ENSG00000149527.18	318	+	0	0	68	0	0	0	0	0	-1.0	-1.0
chr1	2508537	2508846	PANK4|ENSG00000157881.16	309	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	2528745	2529468	HES5|ENSG00000197921.6	723	-	0	0	157	0	0	0	0	0	-1.0	-1.0
chr1	2563274	2563829	TNFRSF14|ENSG00000157873.18	555	+	0	0	120	0	0	0	0	0	-1.0	-1.0
chr1	2589428	2591468	PRXL2B|ENSG00000157870.17	2040	+	0	0	440	0	0	0	0	0	-1.0	-1.0
chr1	2590639	2590989	MMEL1|ENSG00000142606.16	350	-	0	0	60	0	0	0	0	0	-1.0	-1.0
chr1	2636986	2641367	TTC34|ENSG00000215912.13	4381	-	0	0	946	0	0	0	0	0	-1.0	-1.0
chr1	3022821	3022903	ACTRT2|ENSG00000169717.7	82	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr1	3433812	3438621	PRDM16|ENSG00000142611.17	4809	+	0.04728277556033159	5.449039801343577	1204	3257	154	77	55	0	-1.0	-1.0
chr1	3480588	3481113	ARHGEF16|ENSG00000130762.15	525	+	0.007639419404125287	3.821404536007184	94	1309	10	54	7	0	-1.0	-1.0
chr1	3487951	3490527	MEGF6|ENSG00000162591.17	2576	-	0	0	497	0	0	0	0	0	-1.0	-1.0
chr1	3628604	3630127	TPRG1L|ENSG00000158109.15	1523	+	0.04709244532803181	17.691687666699927	408	8048	379	250	183	0	-1.0	-1.0
chr1	3630770	3630974	WRAP73|ENSG00000116213.16	204	-	0.031093990755007704	53.00429624943298	70	32450	1009	749	383	0	-1.0	-1.0
chr1	3733080	3736201	TP73|ENSG00000078900.15	3121	+	0.034738577484691474	16.91325340936513	647	8492	295	239	109	0	-1.0	-1.0
chr1	3771524	3771645	CCDC27|ENSG00000162592.10	121	+	0	0	16	0	0	0	0	0	-1.0	-1.0
chr1	3775922	3775956	SMIM1|ENSG00000235169.11	34	+	0.0	1.7691687666699927	4	100	0	25	0	0	-1.0	-1.0
chr1	3778559	3781087	LRRC47|ENSG00000130764.10	2528	-	0.020284744734497335	137.64133004692542	657	52749	1070	1945	578	0	-1.0	-1.0
chr1	3812086	3815401	CEP104|ENSG00000116198.14	3315	-	0.00847018150388937	15.285618144028737	928	5785	49	216	26	0	-1.0	-1.0
chr1	3883742	3885429	DFFB|ENSG00000169598.17	1687	+	0.024663532745186425	17.691687666699927	536	15529	383	250	85	0	-1.0	-1.0
chr1	3889133	3889959	C1orf174|ENSG00000198912.12	826	-	0.028005284015852047	28.235933516053084	258	18925	530	399	193	0	-1.0	-1.0
chr1	5862811	5863264	NPHP4|ENSG00000131697.18	453	-	0.029887920298879204	12.808781870690748	142	10439	312	181	82	0	-1.0	-1.0
chr1	6098575	6101180	KCNAB2|ENSG00000069424.16	2605	+	0.01833180568285976	2.6891365253383888	497	1091	20	38	10	0	-1.0	-1.0
chr1	6185020	6186671	RPL22|ENSG00000116251.11	1651	-	0.012040517961570593	156.60681922562776	535	95760	1153	2213	462	0	-1.0	-1.0
chr1	6219408	6221299	RNF207|ENSG00000158286.13	1891	+	0.005698005698005698	1.1322680106687952	507	702	4	16	4	0	-1.0	-1.0
chr1	6221193	6225079	ICMT|ENSG00000116237.16	3886	-	0.027689984548391628	102.54102171619277	1027	56952	1577	1449	567	0	-1.0	-1.0
chr1	6245508	6245578	HES3|ENSG00000173673.8	70	+	0	0	14	0	0	0	0	0	-1.0	-1.0
chr1	6247353	6249337	GPR153|ENSG00000158292.7	1984	-	0.004429937048262999	9.411977838684361	411	4289	19	133	13	0	-1.0	-1.0
chr1	6264272	6264596	ACOT7|ENSG00000097021.20	324	-	0.007306590257879656	81.87713052148726	79	34900	255	1157	132	0	-1.0	-1.0
chr1	6415232	6418872	HES2|ENSG00000069812.11	3640	-	0	0	765	0	0	0	0	0	-1.0	-1.0
chr1	6460147	6460944	ESPN|ENSG00000187017.18	797	+	0	0	152	0	0	0	0	0	-1.0	-1.0
chr1	6460786	6461433	TNFRSF25|ENSG00000215788.11	647	-	0.0	0.1415335013335994	126	42	0	2	0	0	-1.0	-1.0
chr1	6467122	6467562	PLEKHG5|ENSG00000171680.23	440	-	0.0	1.0615012600019955	97	562	0	15	0	0	-1.0	-1.0
chr1	6521347	6525853	NOL9|ENSG00000162408.11	4506	-	0.02019228157844708	141.321201081599	1326	73642	1487	1997	684	0	-1.0	-1.0
chr1	6579585	6579755	TAS1R1|ENSG00000173662.21	170	+	0.0	0.21230025200039912	30	54	0	3	0	0	-1.0	-1.0
chr1	6589213	6589280	ZBTB48|ENSG00000204859.13	67	+	0.051978277734678044	7.005908316013171	15	1289	67	99	58	0	-1.0	-1.0
chr1	6590724	6593364	KLHL21|ENSG00000162413.17	2640	-	0.05469946164863931	68.57298139612892	657	40494	2215	969	771	0	-1.0	-1.0
chr1	6621638	6624030	PHF13|ENSG00000116273.6	2392	+	0.05778158702949789	24.980662985380295	696	14001	809	353	275	0	-1.0	-1.0
chr1	6633078	6633562	THAP3|ENSG00000041988.16	484	+	0.037354497354497355	24.414528980045898	102	9450	353	345	211	0	-1.0	-1.0
chr1	6634170	6635674	DNAJC11|ENSG00000007923.17	1504	-	0.010310421286031043	42.60158390141343	324	18040	186	602	127	0	-1.0	-1.0
chr1	7766492	7769706	CAMTA1|ENSG00000171735.20	3214	+	0.04896170699180796	11.676513860021952	1028	5249	257	165	99	0	-1.0	-1.0
chr1	7779646	7781432	VAMP3|ENSG00000049245.13	1786	+	0.02269545666652526	53.57043025476738	558	23573	535	757	238	0	-1.0	-1.0
chr1	7842756	7845177	PER3|ENSG00000049246.15	2421	+	0.0379746835443038	0.8492010080015965	880	395	15	12	5	0	-1.0	-1.0
chr1	7847612	7847765	UTS2|ENSG00000049247.14	153	-	0	0	41	0	0	0	0	0	-1.0	-1.0
chr1	7915871	7920834	TNFRSF9|ENSG00000049249.10	4963	-	0	0	1507	0	0	0	0	0	-1.0	-1.0
chr1	7985055	7985505	PARK7|ENSG00000116288.13	450	+	0.009764608300203072	348.8800807873226	143	174815	1707	4930	938	0	-1.0	-1.0
chr1	8011727	8013209	ERRFI1|ENSG00000116285.13	1482	-	0.04742442393066028	22.291526460041908	509	14191	673	315	221	0	-1.0	-1.0
chr1	8344014	8344165	SLC45A1|ENSG00000162426.16	151	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	8352404	8355086	RERE|ENSG00000142599.19	2682	-	0.027954608358704676	59.373303809444955	816	32517	909	839	376	0	-1.0	-1.0
chr1	8861000	8861359	ENO1|ENSG00000074800.16	359	-	0.005742197533336526	2754.3127027025116	87	1378218	7914	38921	3884	0	-1.0	-1.0
chr1	8974705	8975092	CA6|ENSG00000131686.15	387	+	0	0	101	0	0	0	0	0	-1.0	-1.0
chr1	9002973	9003299	SLC2A7|ENSG00000197241.4	326	-	0	0	92	0	0	0	0	0	-1.0	-1.0
chr1	9035106	9037585	SLC2A5|ENSG00000142583.18	2479	-	0	0	689	0	0	0	0	0	-1.0	-1.0
chr1	9100305	9104418	GPR157|ENSG00000180758.12	4113	-	0.05112552460892789	6.156707308011574	1065	2621	134	87	59	0	-1.0	-1.0
chr1	9264870	9271337	H6PD|ENSG00000049239.13	6467	+	0.0433171183692379	9.058144085350362	1591	4317	187	128	75	0	-1.0	-1.0
chr1	9367576	9369532	SPSB1|ENSG00000171621.14	1956	+	0.06770833333333333	4.316771790674782	491	2112	143	61	56	0	-1.0	-1.0
chr1	9582502	9585173	SLC25A33|ENSG00000171612.7	2671	+	0.04712270133164236	45.78608768141941	765	25232	1189	647	406	0	-1.0	-1.0
chr1	9613084	9614877	TMEM201|ENSG00000188807.13	1793	+	0.02475979305247598	13.587216128025544	418	5412	134	192	70	0	-1.0	-1.0
chr1	9727047	9729114	PIK3CD|ENSG00000171608.18	2067	+	0.03594771241830065	1.415335013335994	516	612	22	20	10	0	-1.0	-1.0
chr1	9728926	9730507	CLSTN1|ENSG00000171603.18	1581	-	0.01204145920130068	43.66308516141542	404	19682	237	617	158	0	-1.0	-1.0
chr1	9848276	9850717	CTNNBIP1|ENSG00000178585.15	2441	-	0.012118880446282582	19.88545693737072	596	10397	126	281	44	0	-1.0	-1.0
chr1	9926293	9930398	LZIC|ENSG00000162441.12	4105	-	0.029998846198223145	37.152544100069846	1287	17334	520	525	197	0	-1.0	-1.0
chr1	9982702	9985498	NMNAT1|ENSG00000173614.14	2796	+	0.058881741712023754	8.704310332016364	769	4042	238	123	87	0	-1.0	-1.0
chr1	10015833	10016021	RBP7|ENSG00000162444.12	188	+	0.0011261261261261261	2.123002520003991	44	888	1	30	1	0	-1.0	-1.0
chr1	10179957	10181239	UBE4B|ENSG00000130939.20	1282	+	0.018948698154256437	26.962132004050687	395	14249	270	381	107	0	-1.0	-1.0
chr1	10376588	10381603	KIF1B|ENSG00000054523.20	5015	+	0.024357838795394153	18.68242217603512	1467	9032	220	264	95	0	-1.0	-1.0
chr1	10419750	10420511	PGD|ENSG00000142657.21	761	+	0.015221389918161705	76.0034902161429	240	37513	571	1074	260	0	-1.0	-1.0
chr1	10451596	10452153	CENPS-CORT|ENSG00000251503.8	557	+	0.006153846153846154	2.830670026671988	189	650	4	40	7	0	-1.0	-1.0
chr1	10442406	10442808	CENPS|ENSG00000175279.22	402	+	0.02145377558221595	49.5367254667598	122	21255	456	700	211	0	-1.0	-1.0
chr1	10451596	10451998	CORT|ENSG00000241563.4	402	+	0.006153846153846154	2.830670026671988	138	650	4	40	7	0	-1.0	-1.0
chr1	10456522	10461489	DFFA|ENSG00000160049.12	4967	-	0.02242957815214633	154.05921620162297	1236	51227	1149	2177	639	0	-1.0	-1.0
chr1	10629988	10630758	PEX14|ENSG00000142655.13	770	+	0.03602001111728738	20.946958197372712	155	8995	324	296	164	0	-1.0	-1.0
chr1	10636604	10638941	CASZ1|ENSG00000130940.15	2337	-	0.030534351145038167	4.175238289341182	556	1703	52	59	22	0	-1.0	-1.0
chr1	11022655	11025492	TARDBP|ENSG00000120948.19	2837	+	0.025566971260830452	67.29917988412652	1002	42242	1080	951	386	0	-1.0	-1.0
chr1	11026523	11026884	MASP2|ENSG00000009724.18	361	-	0	0	115	0	0	0	0	0	-1.0	-1.0
chr1	11054589	11054864	SRM|ENSG00000116649.10	275	-	0.011791166089541604	228.71813815509665	58	89813	1059	3232	591	0	-1.0	-1.0
chr1	11066618	11066717	EXOSC10|ENSG00000171824.14	99	-	0.011024402328750155	68.07761414146132	28	16146	178	962	155	0	-1.0	-1.0
chr1	11106535	11107484	MTOR|ENSG00000198793.14	949	-	0.0157683268895459	28.87283427205428	244	13191	208	408	110	0	-1.0	-1.0
chr1	11195024	11195981	ANGPTL7|ENSG00000171819.5	957	+	0	0	267	0	0	0	0	0	-1.0	-1.0
chr1	11286132	11288434	UBIAD1|ENSG00000120942.14	2302	+	0.04022000687521485	61.00093907478135	645	26181	1053	862	432	0	-1.0	-1.0
chr1	11536687	11537551	DISP3|ENSG00000204624.8	864	+	0.0	0.2830670026671988	173	98	0	4	0	0	-1.0	-1.0
chr1	11648387	11648693	FBXO2|ENSG00000116661.11	306	-	0.0	0.3538337533339985	72	145	0	5	0	0	-1.0	-1.0
chr1	11661274	11663327	FBXO44|ENSG00000132879.14	2053	+	0.016226622662266228	9.55351134001796	511	3636	59	135	48	0	-1.0	-1.0
chr1	11674480	11674774	MAD2L2|ENSG00000116670.16	294	-	0.010458854421647604	61.99167358411655	63	22469	235	876	117	0	-1.0	-1.0
chr1	11673852	11674354	FBXO6|ENSG00000116663.11	502	+	0.0007147962830593281	3.679871034673585	108	1399	1	52	1	0	-1.0	-1.0
chr1	11719697	11725857	DRAXIN|ENSG00000162490.7	6160	+	0.0	0.707667506667997	1465	188	0	10	0	0	-1.0	-1.0
chr1	11750193	11750769	AGTRAP|ENSG00000177674.16	576	+	0.016403046280023433	18.753188926701924	120	6828	112	265	67	0	-1.0	-1.0
chr1	11789447	11789585	C1orf167|ENSG00000215910.8	138	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	11785723	11790679	MTHFR|ENSG00000177000.13	4956	-	0.02548740861088546	20.522357693371916	1118	9848	251	290	148	0	-1.0	-1.0
chr1	11840224	11843130	CLCN6|ENSG00000011021.23	2906	+	0.040413533834586464	3.1845037800059868	780	2128	86	45	26	0	-1.0	-1.0
chr1	11845709	11846008	NPPA|ENSG00000175206.11	299	-	0	0	79	0	0	0	0	0	-1.0	-1.0
chr1	11857464	11857654	NPPB|ENSG00000120937.9	190	-	0.0514018691588785	0.2830670026671988	71	214	11	4	3	0	-1.0	-1.0
chr1	11919591	11920314	KIAA2013|ENSG00000116685.16	723	-	0.043208279430789136	30.783536540057874	228	19325	835	435	214	0	-1.0	-1.0
chr1	11974809	11975537	PLOD1|ENSG00000083444.17	728	+	0.01094391244870041	36.37410984273505	161	10965	120	514	86	0	-1.0	-1.0
chr1	12011566	12013508	MFN2|ENSG00000116688.18	1942	+	0.019314520698755	99.4272846868536	520	61767	1193	1405	455	0	-1.0	-1.0
chr1	12031809	12032045	MIIP|ENSG00000116691.11	236	+	0.011197663096397274	14.861017640027939	46	4108	46	210	41	0	-1.0	-1.0
chr1	12142532	12144207	TNFRSF8|ENSG00000120949.15	1675	+	0	0	353	0	0	0	0	0	-1.0	-1.0
chr1	12207021	12209220	TNFRSF1B|ENSG00000028137.19	2199	+	0.0	0.21230025200039912	483	87	0	3	0	0	-1.0	-1.0
chr1	12509025	12512047	VPS13D|ENSG00000048707.15	3022	+	0.019936785801118406	13.233382374691546	853	8226	164	187	47	0	-1.0	-1.0
chr1	12567910	12568339	DHRS3|ENSG00000162496.9	429	-	0.020833333333333332	16.91325340936513	91	6144	128	239	58	0	-1.0	-1.0
chr1	12666736	12667076	AADACL4|ENSG00000204518.3	340	+	0	0	87	0	0	0	0	0	-1.0	-1.0
chr1	12725997	12728760	AADACL3|ENSG00000188984.12	2763	+	0	0	774	0	0	0	0	0	-1.0	-1.0
chr1	12760952	12763699	CFAP107|ENSG00000157330.10	2747	+	0	0	639	0	0	0	0	0	-1.0	-1.0
chr1	12777600	12777906	PRAMEF12|ENSG00000116726.5	306	+	0	0	64	0	0	0	0	0	-1.0	-1.0
chr1	12795997	12796628	PRAMEF1|ENSG00000116721.9	631	+	0	0	179	0	0	0	0	0	-1.0	-1.0
chr1	12824605	12824941	PRAMEF11|ENSG00000239810.3	336	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	12847377	12847407	HNRNPCL1|ENSG00000179172.10	30	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	12861780	12861909	PRAMEF2|ENSG00000120952.4	129	+	0	0	47	0	0	0	0	0	-1.0	-1.0
chr1	12879212	12879543	PRAMEF4|ENSG00000243073.4	331	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	12892896	12892915	PRAMEF10|ENSG00000187545.5	19	-	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	12920414	12920751	PRAMEF7|ENSG00000204510.6	337	+	0	0	75	0	0	0	0	0	-1.0	-1.0
chr1	12938472	12938674	PRAMEF6|ENSG00000232423.6	202	-	0	0	49	0	0	0	0	0	-1.0	-1.0
chr1	13049476	13049807	PRAMEF27|ENSG00000274764.6	331	-	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	13062207	13062878	HNRNPCL3|ENSG00000277058.3	671	+	0	0	241	0	0	0	0	0	-1.0	-1.0
chr1	13077553	13077884	PRAMEF25|ENSG00000229571.7	331	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13115488	13115518	HNRNPCL2|ENSG00000275774.3	30	-	0	0	8	0	0	0	0	0	-1.0	-1.0
chr1	13148907	13149236	PRAMEF26|ENSG00000280267.6	329	-	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13163914	13164585	HNRNPCL4|ENSG00000179412.11	671	-	0	0	241	0	0	0	0	0	-1.0	-1.0
chr1	13179133	13179459	PRAMEF9|ENSG00000204505.5	326	+	0	0	80	0	0	0	0	0	-1.0	-1.0
chr1	13196188	13196822	PRAMEF13|ENSG00000279169.3	634	-	0	0	180	0	0	0	0	0	-1.0	-1.0
chr1	13222695	13223331	PRAMEF18|ENSG00000279804.3	636	-	0	0	184	0	0	0	0	0	-1.0	-1.0
chr1	13263112	13263435	PRAMEF5|ENSG00000270601.5	323	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13281304	13281370	PRAMEF8|ENSG00000182330.11	66	-	0	0	21	0	0	0	0	0	-1.0	-1.0
chr1	13308888	13308907	PRAMEF33|ENSG00000237700.2	19	+	0	0	4	0	0	0	0	0	-1.0	-1.0
chr1	13322265	13322598	PRAMEF15|ENSG00000204501.7	333	+	0	0	81	0	0	0	0	0	-1.0	-1.0
chr1	13341892	13342527	PRAMEF14|ENSG00000204481.8	635	-	0	0	179	0	0	0	0	0	-1.0	-1.0
chr1	13368431	13369066	PRAMEF19|ENSG00000204480.9	635	-	0	0	183	0	0	0	0	0	-1.0	-1.0
chr1	13392503	13392629	PRAMEF17|ENSG00000204479.4	126	+	0	0	50	0	0	0	0	0	-1.0	-1.0
chr1	13421259	13421328	PRAMEF20|ENSG00000204478.11	69	+	0	0	25	0	0	0	0	0	-1.0	-1.0
chr1	13474973	13475845	LRRC38|ENSG00000162494.6	872	-	0	0	206	0	0	0	0	0	-1.0	-1.0
chr1	13615912	13617957	PDPN|ENSG00000162493.17	2045	+	0.02714299970062868	20.026990438704317	589	10021	272	283	102	0	-1.0	-1.0
chr1	15114636	15118043	KAZN|ENSG00000189337.17	3407	+	0.0449438202247191	0.5661340053343976	759	178	8	8	8	0	-1.0	-1.0
chr1	15219744	15220478	TMEM51|ENSG00000171729.14	734	+	0.04543297746144721	17.903987918700327	202	8430	383	253	177	0	-1.0	-1.0
chr1	15397414	15398328	FHAD1|ENSG00000142621.21	914	+	0	0	229	0	0	0	0	0	-1.0	-1.0
chr1	15428725	15430339	EFHD2|ENSG00000142634.13	1614	+	0.028565150516370028	10.190412096019157	347	4551	130	144	54	0	-1.0	-1.0
chr1	15446590	15449242	CTRC|ENSG00000162438.12	2652	+	0	0	621	0	0	0	0	0	-1.0	-1.0
chr1	15472008	15472091	CELA2A|ENSG00000142615.8	83	+	0	0	17	0	0	0	0	0	-1.0	-1.0
chr1	15491313	15491395	CELA2B|ENSG00000215704.10	82	+	0.0	0.0707667506667997	18	18	0	1	0	0	-1.0	-1.0
chr1	15491401	15492942	CASP9|ENSG00000132906.18	1541	-	0.01850787446832969	15.214851393361938	442	8699	161	215	64	0	-1.0	-1.0
chr1	15568178	15571733	DNAJC16|ENSG00000116138.13	3555	+	0.056130474377017965	24.7683627333799	1162	12079	678	350	257	0	-1.0	-1.0
chr1	15571699	15573650	AGMAT|ENSG00000116771.6	1951	-	0.0	0.21230025200039912	523	126	0	3	0	0	-1.0	-1.0
chr1	15661723	15662033	RSC1A1|ENSG00000215695.2	310	+	0.03672316384180791	4.599838793341981	109	2478	91	65	31	0	-1.0	-1.0
chr1	15733935	15734769	PLEKHM2|ENSG00000116786.13	834	+	0.0141287284144427	15.356384894695537	163	7007	99	217	53	0	-1.0	-1.0
chr1	15739407	15741392	SLC25A34|ENSG00000162461.8	1985	+	0.13043478260869565	0.1415335013335994	478	46	6	2	2	0	-1.0	-1.0
chr1	15747633	15747982	TMEM82|ENSG00000162460.7	349	+	0	0	73	0	0	0	0	0	-1.0	-1.0
chr1	15784662	15786589	FBLIM1|ENSG00000162458.13	1927	+	0.028649100794646592	9.907345093351958	437	4782	137	140	58	0	-1.0	-1.0
