baseMean	log2FoldChange	lfcSE	pvalue	padj
CPTP|ENSG00000224051.7|chr1	107.762020085824	-0.0609783552700212	0.269428823395313	0.743947348946022	0.876661926406894
TAS1R3|ENSG00000169962.5|chr1	0	NA	NA	NA	NA
DVL1|ENSG00000107404.21|chr1	129.039090265745	-0.326255711366345	0.330854249130342	0.127495987524964	0.345876699944711
MXRA8|ENSG00000162576.17|chr1	2.6630995274348	0.00154069134173826	0.374631385104963	0.932593485793408	NA
AURKAIP1|ENSG00000175756.14|chr1	353.219531453571	-0.28651150233606	0.191340162748151	0.08236728857489	0.271053174003257
CCNL2|ENSG00000221978.13|chr1	144.617169694513	0.112289877304528	0.255070664561781	0.551895310453088	0.756332247633034
MRPL20|ENSG00000242485.6|chr1	1453.66103722184	-0.173496887884473	0.116698199193324	0.114906011066088	0.325588528092732
ANKRD65|ENSG00000235098.9|chr1	1.72005647535306	0.00195496248747927	0.374529373188593	0.903320600450704	NA
TMEM88B|ENSG00000205116.4|chr1	0	NA	NA	NA	NA
VWA1|ENSG00000179403.12|chr1	11.4711958781221	-0.0724101553123324	0.376240368897838	0.283877982370105	0.538560073527296
ATAD3C|ENSG00000215915.10|chr1	0	NA	NA	NA	NA
ATAD3B|ENSG00000160072.20|chr1	30.3051779355254	0.0157805074901853	0.360582928111213	0.853364961876157	0.932981452871315
ATAD3A|ENSG00000197785.14|chr1	76.5692002177923	-0.0691310418231983	0.306687119611743	0.69345962431269	0.85000392440836
TMEM240|ENSG00000205090.9|chr1	0.651137363995746	-0.0110478279858757	0.374979757313509	0.729023363481268	NA
SSU72|ENSG00000160075.12|chr1	215.261700000337	-0.486347884453042	0.254721950912808	0.0173993717216661	0.108645296682899
FNDC10|ENSG00000228594.4|chr1	13.9677647903618	-0.196896795834922	0.449941679502128	0.00425239746622201	0.0451754201179375
MIB2|ENSG00000197530.13|chr1	0.976552918149375	-0.0188591974144889	0.375386828957674	0.518826418040897	NA
MMP23B|ENSG00000189409.14|chr1	0	NA	NA	NA	NA
CDK11B|ENSG00000248333.9|chr1	0	NA	NA	NA	NA
SLC35E2B|ENSG00000189339.12|chr1	32.5866548075937	0.191253885438377	0.418089219019055	0.0973730801016603	0.296635136689287
CDK11A|ENSG00000008128.23|chr1	0	NA	NA	NA	NA
NADK|ENSG00000008130.15|chr1	53.8018420198328	0.274518303115573	0.397168084417898	0.174831105960944	0.413575700681178
CALML6|ENSG00000169885.10|chr1	0	NA	NA	NA	NA
TMEM52|ENSG00000178821.13|chr1	2.19142161506522	-0.0221627478813654	0.374574003769552	0.578833424344973	NA
CFAP74|ENSG00000142609.20|chr1	0	NA	NA	NA	NA
GABRD|ENSG00000187730.9|chr1	5.73920937888811	0.0248171906814835	0.37545284362351	0.532220157903402	0.743732734053091
PRKCZ|ENSG00000067606.17|chr1	86.790627511456	0.00167090356656943	0.281156944564545	0.99523985726874	0.997931701687766
FAAP20|ENSG00000162585.17|chr1	9.58607233685557	-0.0879434904225335	0.383877214325174	0.120555198828625	0.335078570069211
SKI|ENSG00000157933.10|chr1	674.85078596635	-0.679635133422378	0.186327757001658	4.80908380297956e-05	0.00174082356787317
MORN1|ENSG00000116151.14|chr1	0	NA	NA	NA	NA
RER1|ENSG00000157916.20|chr1	375.586039308866	-0.278698830921035	0.185896611900707	0.0842161214178659	0.272959759229266
PEX10|ENSG00000157911.11|chr1	120.855222783639	-0.418220243348291	0.400835017586857	0.0683602489533918	0.243923344340496
PLCH2|ENSG00000149527.18|chr1	0	NA	NA	NA	NA
PANK4|ENSG00000157881.16|chr1	0	NA	NA	NA	NA
HES5|ENSG00000197921.6|chr1	0	NA	NA	NA	NA
TNFRSF14|ENSG00000157873.18|chr1	0	NA	NA	NA	NA
PRXL2B|ENSG00000157870.17|chr1	0.48152720031224	-0.0107837636017141	0.374943923189257	0.774834593267546	NA
MMEL1|ENSG00000142606.16|chr1	0	NA	NA	NA	NA
TTC34|ENSG00000215912.13|chr1	0	NA	NA	NA	NA
ACTRT2|ENSG00000169717.7|chr1	0	NA	NA	NA	NA
PRDM16|ENSG00000142611.17|chr1	52.3339109562978	-0.277601917085884	0.430146184134376	0.129111534402361	0.348080020925643
ARHGEF16|ENSG00000130762.15|chr1	6.703208775097	-0.0188406319994422	0.372222544721477	0.629963364945177	0.81062072250456
MEGF6|ENSG00000162591.17|chr1	0	NA	NA	NA	NA
TPRG1L|ENSG00000158109.15|chr1	196.297291356884	-0.544223717450459	0.265814535230037	0.010597928901385	0.0808646796442797
WRAP73|ENSG00000116213.16|chr1	330.965421979853	-0.150083134436526	0.181468882142875	0.343470670957663	0.596746883854906
TP73|ENSG00000078900.15|chr1	90.1757467682614	-0.0598886204243844	0.28705060176317	0.744260762265486	0.876689761708803
CCDC27|ENSG00000162592.10|chr1	0	NA	NA	NA	NA
SMIM1|ENSG00000235169.11|chr1	0.160509066770747	-0.00937109487132992	0.374817048213711	0.867651688054256	NA
LRRC47|ENSG00000130764.10|chr1	635.511982894333	-0.098974711796043	0.152543453502055	0.475455755257481	0.705343566272
CEP104|ENSG00000116198.14|chr1	24.901812934	-0.151723535116129	0.406680705934039	0.0536987127904958	0.210519090235245
DFFB|ENSG00000169598.17|chr1	80.5242620093187	-0.209245683516641	0.32189251695911	0.295623035132981	0.551299783298296
C1orf174|ENSG00000198912.12|chr1	290.456635971994	-0.296302857161914	0.243643152866234	0.117793517077532	0.330393452152503
NPHP4|ENSG00000131697.18|chr1	17.5465098935697	0.0102095526904216	0.367195451439732	0.864918383481371	0.937574596355585
KCNAB2|ENSG00000069424.16|chr1	8.01987152057486	-0.033112377950607	0.374090945627968	0.479333312536581	0.708644551036448
RPL22|ENSG00000116251.11|chr1	702.813978005992	0.00978567450461938	0.13289759838668	0.941493524750578	0.97518814774608
RNF207|ENSG00000158286.13|chr1	2.00709990639833	-0.0119128513421389	0.375042717666477	0.706633490386317	NA
ICMT|ENSG00000116237.16|chr1	541.413963158934	-0.22767784823316	0.183858162848772	0.150225495355732	0.379309528493683
HES3|ENSG00000173673.8|chr1	0	NA	NA	NA	NA
GPR153|ENSG00000158292.7|chr1	14.8080075144757	-0.121910809702485	0.399932828231924	0.00280161840657238	0.034320769121058
ACOT7|ENSG00000097021.20|chr1	188.590193333232	-0.101891004643861	0.223974206161956	0.569185274494776	0.768060602830632
HES2|ENSG00000069812.11|chr1	0	NA	NA	NA	NA
ESPN|ENSG00000187017.18|chr1	0.634482164043572	0.00930359293217342	0.37490179914914	0.679436451631809	NA
TNFRSF25|ENSG00000215788.11|chr1	2.49221792132087	-0.0303987732671215	0.376389372013007	0.263363275479402	NA
PLEKHG5|ENSG00000171680.23|chr1	4.23502507097904	-0.0161273239543982	0.373804255790904	0.514997213296375	0.73353670378237
NOL9|ENSG00000162408.11|chr1	352.295091890882	-0.0650096950747373	0.196577046530947	0.694487369482901	0.850904751474754
TAS1R1|ENSG00000173662.21|chr1	0	NA	NA	NA	NA
ZBTB48|ENSG00000204859.13|chr1	41.0251179366913	0.290225945753717	0.476334319229969	0.0771971358678162	0.260989436388331
KLHL21|ENSG00000162413.17|chr1	386.567448447343	-0.153314520494093	0.194183007506728	0.351936127229775	0.60538644861557
PHF13|ENSG00000116273.6|chr1	201.283866621453	-0.569175124899023	0.266383132998386	0.00790672733111526	0.06701030380782
THAP3|ENSG00000041988.16|chr1	237.724607131074	0.491963803818811	0.273738221297873	0.0202551139714595	0.118866119163297
DNAJC11|ENSG00000007923.17|chr1	135.594166777802	-0.0963294258242434	0.275039992558748	0.603267708891543	0.793652855885093
CAMTA1|ENSG00000171735.20|chr1	56.7882353292339	0.0568243567056701	0.330896033147976	0.711664028125753	0.859971824390677
VAMP3|ENSG00000049245.13|chr1	171.497147545847	-0.877071459548772	0.301660671527946	0.000444024491640322	0.00914554118970618
PER3|ENSG00000049246.15|chr1	1.17204725519234	-0.0113873087391273	0.37501598548066	0.713151818783378	NA
UTS2|ENSG00000049247.14|chr1	0	NA	NA	NA	NA
TNFRSF9|ENSG00000049249.10|chr1	0.160509066770747	-0.00937109487132992	0.374817048213711	0.867651688054256	NA
PARK7|ENSG00000116288.13|chr1	1477.93073721687	-0.333589821699897	0.101636951669592	0.000609742498854427	0.0115614490391251
ERRFI1|ENSG00000116285.13|chr1	157.911929069706	-0.0159307213588633	0.235494118441414	0.929124703722787	0.969149091852497
SLC45A1|ENSG00000162426.16|chr1	0	NA	NA	NA	NA
RERE|ENSG00000142599.19|chr1	329.64097100536	-0.369881911913307	0.242340593483914	0.0531503279279303	0.209802921594782
ENO1|ENSG00000074800.16|chr1	4485.90362907184	0.0275636317078029	0.0633224946760001	0.660291692612983	0.831143424339326
CA6|ENSG00000131686.15|chr1	0	NA	NA	NA	NA
SLC2A7|ENSG00000197241.4|chr1	0	NA	NA	NA	NA
SLC2A5|ENSG00000142583.18|chr1	0	NA	NA	NA	NA
GPR157|ENSG00000180758.12|chr1	35.9325011476011	-2.08665788285655	0.877846565581078	0.000593412810533812	0.011331760437032
H6PD|ENSG00000049239.13|chr1	43.7988660684905	0.28036296404657	0.465221215857876	0.0826255105261716	0.271404480191528
SPSB1|ENSG00000171621.14|chr1	29.0140411836211	-0.1579310099473	0.407993852783061	0.0592174094259707	0.224385001584335
SLC25A33|ENSG00000171612.7|chr1	304.629546585998	-0.560382330576791	0.214518873015765	0.00249762024151166	0.031744978428786
TMEM201|ENSG00000188807.13|chr1	68.069646400497	-0.201897201225747	0.364600024024971	0.261572193411369	0.516656742856077
PIK3CD|ENSG00000171608.18|chr1	5.19130739588945	-0.0191456570782871	0.373385715174819	0.635569778144006	0.814520286664228
CLSTN1|ENSG00000171603.18|chr1	181.24901922664	-0.388751411088346	0.316874427900118	0.0730062544875571	0.252714870734578
CTNNBIP1|ENSG00000178585.15|chr1	58.5885840937476	0.053569283319483	0.339586529643317	0.716552787947434	0.86238206909469
LZIC|ENSG00000162441.12|chr1	129.553037357354	-0.274917953182475	0.285788310164151	0.179640894974386	0.420880553395458
NMNAT1|ENSG00000173614.14|chr1	44.256659021369	0.147792835920415	0.365417976700908	0.338441488446618	0.592796422660408
RBP7|ENSG00000162444.12|chr1	14.8550705524467	-0.123800656681013	0.39733311359077	0.0474729210117644	0.195698379523573
UBE4B|ENSG00000130939.20|chr1	58.1460932690803	0.193107282638365	0.350449833888033	0.308498629409606	0.563867522064378
KIF1B|ENSG00000054523.20|chr1	25.4845337017882	-0.220941293698366	0.45021673217344	0.0420057662090676	0.182335308968759
PGD|ENSG00000142657.21|chr1	288.33601738151	0.0476743278435027	0.1871231398706	0.771211379658719	0.891362559635467
CENPS-CORT|ENSG00000251503.8|chr1	5.83614545552477	-0.0553424666007562	0.380357601800979	0.0940559312759436	0.292036951465745
CENPS|ENSG00000175279.22|chr1	256.492857223788	0.075425093740609	0.211333964060979	0.664967946888534	0.834021121874293
CORT|ENSG00000241563.4|chr1	5.83614545552477	-0.0553424666007562	0.380357601800979	0.0940559312759436	0.292036951465745
DFFA|ENSG00000160049.12|chr1	519.616139798004	-0.285338319921622	0.16780469385701	0.0558279174537695	0.215668681475198
PEX14|ENSG00000142655.13|chr1	162.069011291481	0.199848118426741	0.264252433235545	0.303424219722056	0.558581127779423
CASZ1|ENSG00000130940.15|chr1	15.8489684779089	0.150557493997441	0.398772863970426	0.19332620095657	0.439511521777138
TARDBP|ENSG00000120948.19|chr1	312.870305675885	-0.263231897795784	0.207483055248477	0.12917043902719	0.348080020925643
MASP2|ENSG00000009724.18|chr1	0	NA	NA	NA	NA
SRM|ENSG00000116649.10|chr1	870.636164696525	-0.423254015433905	0.139688999074538	0.00110107906727844	0.0183815233731529
EXOSC10|ENSG00000171824.14|chr1	90.3143263183302	-0.169601669980372	0.328440381902896	0.358259659716836	0.611955767654226
MTOR|ENSG00000198793.14|chr1	27.1874842027078	0.0118864779922953	0.345073528549313	0.932789188759871	0.970850818519139
ANGPTL7|ENSG00000171819.5|chr1	0	NA	NA	NA	NA
UBIAD1|ENSG00000120942.14|chr1	402.461470173593	-0.145688797532973	0.189381194380713	0.368840233309946	0.619078063270627
DISP3|ENSG00000204624.8|chr1	0	NA	NA	NA	NA
FBXO2|ENSG00000116661.11|chr1	0	NA	NA	NA	NA
FBXO44|ENSG00000132879.14|chr1	27.111704416465	-0.234237116282993	0.442708358466397	0.106856868973725	0.312773808422683
MAD2L2|ENSG00000116670.16|chr1	169.968153255513	-0.620465806111705	0.396055493607624	0.0155364583353514	0.101416189170227
FBXO6|ENSG00000116663.11|chr1	9.70086799107039	-0.0441942020893292	0.371422998688259	0.449553800776886	0.686822002717526
DRAXIN|ENSG00000162490.7|chr1	1.84678181221946	-0.00239781117334505	0.374551676841178	0.956355151920921	NA
AGTRAP|ENSG00000177674.16|chr1	103.070594210586	-0.0635789672970795	0.281054333594655	0.728680663723877	0.868712110855556
C1orf167|ENSG00000215910.8|chr1	0	NA	NA	NA	NA
MTHFR|ENSG00000177000.13|chr1	98.2607824983347	-0.839350699296457	0.48150207543758	0.00656088136159339	0.0599278168593951
CLCN6|ENSG00000011021.23|chr1	6.19631996533041	0.0394565406601593	0.375076822205701	0.309075372923779	0.5641226282543
NPPA|ENSG00000175206.11|chr1	0	NA	NA	NA	NA
NPPB|ENSG00000120937.9|chr1	0.390682418397447	-0.0107004132458704	0.374935830412096	0.749860933998318	NA
KIAA2013|ENSG00000116685.16|chr1	361.515836729131	-0.576665402909717	0.241598613892611	0.0038004266609805	0.0420786684162733
PLOD1|ENSG00000083444.17|chr1	64.6416067471117	-0.113486079993254	0.334473899434771	0.491513754981918	0.717093822745366
MFN2|ENSG00000116688.18|chr1	226.073591811323	-0.287022061317066	0.227044904440347	0.119786927482776	0.333634522634022
MIIP|ENSG00000116691.11|chr1	38.5218282726686	-0.0224500339106955	0.334280050394686	0.888130094842389	0.949273954724609
TNFRSF8|ENSG00000120949.15|chr1	0	NA	NA	NA	NA
TNFRSF1B|ENSG00000028137.19|chr1	0	NA	NA	NA	NA
VPS13D|ENSG00000048707.15|chr1	30.2970483266757	-0.0453466696441023	0.36595908450771	0.523671697336683	0.739250246071239
DHRS3|ENSG00000162496.9|chr1	84.2757032472268	0.0379366805733601	0.297762863167302	0.83439839489954	0.924159867024616
AADACL4|ENSG00000204518.3|chr1	0	NA	NA	NA	NA
AADACL3|ENSG00000188984.12|chr1	0	NA	NA	NA	NA
CFAP107|ENSG00000157330.10|chr1	0	NA	NA	NA	NA
PRAMEF12|ENSG00000116726.5|chr1	0	NA	NA	NA	NA
PRAMEF1|ENSG00000116721.9|chr1	0	NA	NA	NA	NA
PRAMEF11|ENSG00000239810.3|chr1	0	NA	NA	NA	NA
HNRNPCL1|ENSG00000179172.10|chr1	0	NA	NA	NA	NA
PRAMEF2|ENSG00000120952.4|chr1	0	NA	NA	NA	NA
PRAMEF4|ENSG00000243073.4|chr1	0	NA	NA	NA	NA
PRAMEF10|ENSG00000187545.5|chr1	0	NA	NA	NA	NA
PRAMEF7|ENSG00000204510.6|chr1	0	NA	NA	NA	NA
PRAMEF6|ENSG00000232423.6|chr1	0	NA	NA	NA	NA
PRAMEF27|ENSG00000274764.6|chr1	0	NA	NA	NA	NA
HNRNPCL3|ENSG00000277058.3|chr1	0	NA	NA	NA	NA
PRAMEF25|ENSG00000229571.7|chr1	0	NA	NA	NA	NA
HNRNPCL2|ENSG00000275774.3|chr1	0	NA	NA	NA	NA
PRAMEF26|ENSG00000280267.6|chr1	0	NA	NA	NA	NA
HNRNPCL4|ENSG00000179412.11|chr1	0	NA	NA	NA	NA
PRAMEF9|ENSG00000204505.5|chr1	0	NA	NA	NA	NA
PRAMEF13|ENSG00000279169.3|chr1	0	NA	NA	NA	NA
PRAMEF18|ENSG00000279804.3|chr1	0	NA	NA	NA	NA
PRAMEF5|ENSG00000270601.5|chr1	0	NA	NA	NA	NA
PRAMEF8|ENSG00000182330.11|chr1	0	NA	NA	NA	NA
PRAMEF33|ENSG00000237700.2|chr1	0	NA	NA	NA	NA
PRAMEF15|ENSG00000204501.7|chr1	0	NA	NA	NA	NA
PRAMEF14|ENSG00000204481.8|chr1	0	NA	NA	NA	NA
PRAMEF19|ENSG00000204480.9|chr1	0	NA	NA	NA	NA
PRAMEF17|ENSG00000204479.4|chr1	0	NA	NA	NA	NA
PRAMEF20|ENSG00000204478.11|chr1	0	NA	NA	NA	NA
LRRC38|ENSG00000162494.6|chr1	0	NA	NA	NA	NA
PDPN|ENSG00000162493.17|chr1	80.182366622598	-0.956565574585791	0.517246805378668	0.00467966121301523	0.0483759977895449
KAZN|ENSG00000189337.17|chr1	0.15382466583052	0.00925185534296445	0.37475451749146	0.787769292118424	NA
TMEM51|ENSG00000171729.14|chr1	232.596348813197	0.457832096248064	0.258820587247556	0.0252270436418017	0.135811690632454
FHAD1|ENSG00000142621.21|chr1	0	NA	NA	NA	NA
EFHD2|ENSG00000142634.13|chr1	40.4318949358252	-0.51190635909031	0.780068874784945	0.0246041747676524	0.133460889468734
CTRC|ENSG00000162438.12|chr1	0	NA	NA	NA	NA
CELA2A|ENSG00000142615.8|chr1	0	NA	NA	NA	NA
CELA2B|ENSG00000215704.10|chr1	0	NA	NA	NA	NA
CASP9|ENSG00000132906.18|chr1	84.6365464384008	0.203927695796262	0.344672044987344	0.28101530973963	0.536910537588548
DNAJC16|ENSG00000116138.13|chr1	91.8525891498318	-0.372409812465221	0.413107965823607	0.0933814956888438	0.290745572010066
AGMAT|ENSG00000116771.6|chr1	0	NA	NA	NA	NA
RSC1A1|ENSG00000215695.2|chr1	20.5749951157175	-0.0362571548418134	0.364732084620818	0.629194834349018	0.810019598142294
PLEKHM2|ENSG00000116786.13|chr1	56.1336012586238	-0.0500214539512803	0.374074068141309	0.309350548045686	0.56427345470634
SLC25A34|ENSG00000162461.8|chr1	0	NA	NA	NA	NA
TMEM82|ENSG00000162460.7|chr1	0	NA	NA	NA	NA
FBLIM1|ENSG00000162458.13|chr1	87.1474625360765	0.0493514699023716	0.285456230455511	0.792622102265344	0.90203452198332
SPEN|ENSG00000065526.12|chr1	933.350780841251	0.739570918064477	0.121762169164139	2.55543742272645e-10	3.27065568234906e-08
ZBTB17|ENSG00000116809.12|chr1	83.1720583641919	-0.0778748956446016	0.299251899085426	0.667478308844776	0.834698658064185
SRARP|ENSG00000183888.4|chr1	0.781364836794895	-0.0112077950088934	0.374994560888578	0.723456790632797	NA
HSPB7|ENSG00000173641.18|chr1	0	NA	NA	NA	NA
CLCNKA|ENSG00000186510.12|chr1	0	NA	NA	NA	NA
CLCNKB|ENSG00000184908.20|chr1	0	NA	NA	NA	NA
FAM131C|ENSG00000185519.9|chr1	3.66178722359325	-0.0395987679704915	0.377579741880992	0.171645743296469	NA
EPHA2|ENSG00000142627.13|chr1	319.607918357372	0.385537596154157	0.254230623881553	0.0506192631313627	0.203214226260373
ARHGEF19|ENSG00000142632.17|chr1	22.6470666960323	-0.0806499155646881	0.358519466288106	0.537747169982896	0.746254165857627
CPLANE2|ENSG00000132881.12|chr1	9.66256572277986	-0.0381463883239307	0.375165554714214	0.186606884518974	0.430702150163909
FBXO42|ENSG00000037637.11|chr1	61.3557814305449	-0.180702002890284	0.367948766539095	0.275136144337892	0.531097140577536
SZRD1|ENSG00000055070.17|chr1	284.256583100207	0.134735960783843	0.195999298443638	0.428788192931342	0.669168509537648
SPATA21|ENSG00000187144.11|chr1	0	NA	NA	NA	NA
NECAP2|ENSG00000157191.20|chr1	233.386399917958	0.303966646406509	0.224210445243737	0.0975022459842775	0.296828552308874
NBPF1|ENSG00000219481.11|chr1	0.15382466583052	0.00925185534296445	0.37475451749146	0.787769292118424	NA
CROCC|ENSG00000058453.17|chr1	32.2145532685305	-0.252199447035424	0.473266202054668	0.0393182903607232	0.17592460373784
MFAP2|ENSG00000117122.14|chr1	0	NA	NA	NA	NA
ATP13A2|ENSG00000159363.19|chr1	12.8493738581507	-0.100786087086671	0.390717997556849	0.00766160339419287	0.0656333849330419
SDHB|ENSG00000117118.10|chr1	360.46366188171	-0.382232318848083	0.197769865795806	0.0244906886236048	0.133175257188952
PADI2|ENSG00000117115.13|chr1	0	NA	NA	NA	NA
PADI1|ENSG00000142623.11|chr1	0	NA	NA	NA	NA
PADI3|ENSG00000142619.4|chr1	0	NA	NA	NA	NA
PADI4|ENSG00000159339.13|chr1	0	NA	NA	NA	NA
PADI6|ENSG00000276747.1|chr1	0	NA	NA	NA	NA
RCC2|ENSG00000179051.14|chr1	15.0098304897997	-0.11819763103833	0.39054226119095	0.143589163150564	0.369577949014057
ARHGEF10L|ENSG00000074964.17|chr1	14.1639319480624	-0.187679892192788	0.443673886434361	0.00304277533320571	0.036186811512494
ACTL8|ENSG00000117148.8|chr1	18.7960397828271	-0.0211237313179113	0.364979889789023	0.753822873116211	0.881674250312487
IGSF21|ENSG00000117154.12|chr1	0.651137363995746	-0.0110478279858757	0.374979757313509	0.729023363481268	NA
KLHDC7A|ENSG00000179023.9|chr1	1.72323874036054	-0.0206816895795571	0.375490303561985	0.477563116962511	NA
PAX7|ENSG00000009709.12|chr1	0.414279611428818	-0.000316336557494229	0.374492547499024	0.993536655832619	NA
ALDH4A1|ENSG00000159423.17|chr1	37.853140348181	0.18095436999524	0.404049503902784	0.149828481514023	0.379043962973849
IFFO2|ENSG00000169991.11|chr1	47.1864002751777	-0.11663661903541	0.346090530782137	0.462809691468302	0.695314001254292
UBR4|ENSG00000127481.15|chr1	37.5653248268524	0.16695853949081	0.372605495747276	0.307904899137196	0.563356972536419
EMC1|ENSG00000127463.16|chr1	67.824303921545	-0.242064860170622	0.379206356905195	0.197726022549594	0.445378012426063
MRTO4|ENSG00000053372.5|chr1	1648.72832205596	0.17850628843549	0.104961844131719	0.0756075193273865	0.25715167361238
AKR7L|ENSG00000211454.16|chr1	0	NA	NA	NA	NA
AKR7A3|ENSG00000162482.5|chr1	0.690132511031053	0.00948387803240969	0.374924901750605	0.673835489748041	NA
AKR7A2|ENSG00000053371.13|chr1	238.361647290601	0.125426872863642	0.212479116939123	0.474565740156563	0.704772334234436
SLC66A1|ENSG00000040487.13|chr1	84.0446658762507	-0.370064915038454	0.440680434288637	0.0859864632676618	0.276623213701971
CAPZB|ENSG00000077549.19|chr1	468.326913933159	-0.0530299174700677	0.161697087038411	0.711962426608209	0.859971824390677
MICOS10|ENSG00000173436.15|chr1	382.15309747135	-0.29075902455226	0.192074827728288	0.0782602467484318	0.263259046555817
NBL1|ENSG00000158747.15|chr1	49.8559345712617	-0.149418774259067	0.34507213157574	0.397361873485286	0.643341756281889
HTR6|ENSG00000158748.4|chr1	3.51513705663761	-0.000973213649816639	0.374606552316197	0.98569204836933	NA
TMCO4|ENSG00000162542.14|chr1	5.09272873643771	-0.0037320303321091	0.372400447006393	0.966743581957311	0.986752136107761
RNF186|ENSG00000178828.7|chr1	0	NA	NA	NA	NA
OTUD3|ENSG00000169914.6|chr1	40.8217578852149	0.0491879596286367	0.332499611462988	0.757903734264464	0.884426684801612
PLA2G2E|ENSG00000188784.4|chr1	0	NA	NA	NA	NA
PLA2G2A|ENSG00000188257.12|chr1	0	NA	NA	NA	NA
PLA2G5|ENSG00000127472.11|chr1	0	NA	NA	NA	NA
PLA2G2D|ENSG00000117215.15|chr1	0	NA	NA	NA	NA
PLA2G2F|ENSG00000158786.5|chr1	0	NA	NA	NA	NA
PLA2G2C|ENSG00000187980.7|chr1	0	NA	NA	NA	NA
UBXN10|ENSG00000162543.6|chr1	0	NA	NA	NA	NA
VWA5B1|ENSG00000158816.16|chr1	0	NA	NA	NA	NA
CAMK2N1|ENSG00000162545.6|chr1	133.249961212802	-0.0880923752721976	0.381933075342245	0.146019019606865	0.37284158536188
MUL1|ENSG00000090432.7|chr1	253.910468824287	-0.306768240276987	0.223037628945194	0.0930500329236909	0.290302061509751
FAM43B|ENSG00000183114.8|chr1	1.44458160093672	-0.0115886830035006	0.375009850950841	0.748462858750953	NA
CDA|ENSG00000158825.6|chr1	4.70686561590674	-0.0680249120656136	0.381757501546797	0.0711979753200942	0.249731040469038
PINK1|ENSG00000158828.8|chr1	200.189286615749	-0.0716132614293693	0.21867396537135	0.684013684607454	0.844327167037158
DDOST|ENSG00000244038.11|chr1	316.420164872177	0.796623866365501	0.223198235471736	5.44678716341566e-05	0.00190744002585934
KIF17|ENSG00000117245.13|chr1	1.23261044313554	-0.0189916245399311	0.375435970382947	0.463089762540106	NA
SH2D5|ENSG00000189410.12|chr1	12.6982013683706	-0.0921425055682177	0.387838887280358	0.00681307287754681	0.0611924365133716
HP1BP3|ENSG00000127483.19|chr1	165.984156835911	-0.270319837970349	0.267420405017613	0.174109796933843	0.41266631984915
EIF4G3|ENSG00000075151.24|chr1	329.716102349523	-0.372024834599741	0.199810398754775	0.0298733213670377	0.149103100286454
ECE1|ENSG00000117298.16|chr1	115.607052046112	0.148393447723709	0.288269202371369	0.440357002544486	0.679825434072178
NBPF3|ENSG00000142794.19|chr1	5.35580320552333	-0.0863122026916009	0.388810783149437	0.0233047203114626	0.129015987676897
ALPL|ENSG00000162551.14|chr1	0.390682418397447	-0.0107004132458704	0.374935830412096	0.749860933998318	NA
USP48|ENSG00000090686.16|chr1	41.604987117811	0.0160628777297068	0.33156198063911	0.921502667839257	0.965773843560501
LDLRAD2|ENSG00000187942.12|chr1	0	NA	NA	NA	NA
HSPG2|ENSG00000142798.20|chr1	4.18812742194162	-0.0288949398505055	0.374985801097744	0.464094549752718	0.69656296305898
