baseMean	log2FoldChange	lfcSE	pvalue	padj
ACAP2	72.4861474898256	0.142369430943854	0.290343252159431	0.388573692696846	0.674780253517388
ACAP3	6.49534375857438	-0.0154227633401508	0.324632580636306	0.746573363612613	0.895335336038896
ACAT1	114.008889386622	-0.112519229547967	0.252744634871405	0.501596760776928	0.756568287359352
ACAT2	550.952328880553	0.698482390256151	0.167159228536165	4.74579107825988e-06	0.000235379469847264
ACBD3	484.022373221137	0.190970039200112	0.157202910122356	0.166515784918906	0.444594831943044
ACBD4	4.0674021232563	-0.0285899505407928	0.330578675904301	0.142305977264259	0.409649341293293
ACBD5	316.315738512005	0.0971159716999361	0.175184274098333	0.513783026272683	0.765693447504881
ACBD6	142.377711374323	-0.0733213111351019	0.237672915255071	0.654281609354941	0.852822235641957
ACBD7	61.2798701309067	-0.0216091455920575	0.2842523384814	0.873095646466256	0.956291061002229
ACCS	0	NA	NA	NA	NA
ACCSL	0	NA	NA	NA	NA
ACD	93.5878976180088	0.169847058231755	0.277338210146356	0.330003179874538	0.624012901553805
ACE	2.80234940438285	-0.0107505969953052	0.328308356403917	0.711759983356953	NA
ACE2	0	NA	NA	NA	NA
ACER1	0	NA	NA	NA	NA
ACER2	0.4715949440003	-0.0133380542803174	0.329074021250622	0.660307740756914	NA
ACER3	45.7991933348301	-0.323330799600314	0.536197459021397	0.0167856399424885	0.122172754354135
ACHE	0	NA	NA	NA	NA
ACIN1	396.939329143972	0.296937210528588	0.173599878107864	0.0466912240327046	0.225231431746047
ACKR1	0	NA	NA	NA	NA
ACKR2	0	NA	NA	NA	NA
ACKR3	0	NA	NA	NA	NA
ACKR4	0.12384236477538	-0.0070722754678781	0.328816486737616	0.887230250218113	NA
ACLY	489.419763468664	0.186641677865898	0.156399485631283	0.174131936957515	0.455504507504391
ACMSD	0	NA	NA	NA	NA
ACO1	14.0311235666959	-0.128056975393475	0.356881202485479	0.0820787297767048	0.307435242233798
ACO2	216.555436989363	0.429848303908788	0.255367889268825	0.0261507691930073	0.160112702085067
ACOD1	0	NA	NA	NA	NA
ACOT1	0	NA	NA	NA	NA
ACOT11	5.18448412506915	0.0179199328565738	0.327744245542816	0.492062265484452	0.750564593845911
ACOT12	0.12384236477538	-0.0070722754678781	0.328816486737616	0.887230250218113	NA
ACOT13	76.6255674128028	-0.108571117067105	0.278587063610412	0.500095288562564	0.756144076306598
ACOT2	343.017103234189	0.296349374937422	0.188329438140807	0.0608886997627961	0.261082409086815
ACOT4	0	NA	NA	NA	NA
ACOT6	0	NA	NA	NA	NA
ACOT7	187.029174299752	-0.0535096813266111	0.208424276545925	0.738771938722698	0.891610812455553
ACOT8	53.6076909712122	0.074126431999416	0.289342211658092	0.61877814810853	0.835350499946515
ACOT9	101.894780398949	0.267473523736475	0.333223701784432	0.146809733712686	0.416478695859636
ACOX1	111.103375145842	0.107365486141198	0.253080512121465	0.52379853383788	0.773639545185346
ACOX2	0	NA	NA	NA	NA
ACOX3	9.02235494690794	-0.0160196451125502	0.326661393827575	0.588610506380885	0.817601268441593
ACOXL	18.1680364670901	0.0898892149341467	0.330774043558091	0.338990306976925	0.631784553691718
ACP1	307.495529590802	-0.569587822437982	0.262373501333821	0.00493821820334173	0.0563690273924028
ACP2	102.662304327756	0.3774195217009	0.418184125635321	0.0620127891885692	0.263486646951139
ACP3	1.38613355431712	0.0097221266539255	0.328960339087106	0.610737343218984	NA
ACP4	0	NA	NA	NA	NA
ACP5	0	NA	NA	NA	NA
ACP6	96.4284610443663	0.348365896257771	0.344014463074209	0.0882737917744175	0.318531626093039
ACP7	0	NA	NA	NA	NA
ACR	0	NA	NA	NA	NA
ACRBP	0	NA	NA	NA	NA
ACRV1	0	NA	NA	NA	NA
ACSBG1	0	NA	NA	NA	NA
ACSBG2	1.16749422811634	-0.00866636789140436	0.328961569326317	0.737100342624104	NA
ACSF2	3.50922457448597	-0.0111651263155067	0.328505932183795	0.52619482638236	NA
ACSF3	17.5555748483511	-0.0662896236864411	0.327427785015288	0.363168733785488	0.654453023456956
ACSL1	34.9141255150661	-0.208020005390371	0.397156962611479	0.0653946050032562	0.270852421570869
ACSL3	399.072333831061	-0.15569134702846	0.175038264602015	0.293121691357061	0.58950622129964
ACSL4	51.9530038418388	-0.0386020569838579	0.289152454695705	0.772307608753024	0.907268638813288
ACSL5	0	NA	NA	NA	NA
ACSL6	1.21924021707758	-0.00875930020476939	0.328960771324904	0.763159704816596	NA
ACSM1	0	NA	NA	NA	NA
ACSM2A	0.333569779461811	-0.00787171848968833	0.328883009859552	0.807850699722954	NA
ACSM2B	0.12384236477538	-0.0070722754678781	0.328816486737616	0.887230250218113	NA
ACSM3	2.3941247125607	0.000791867090655504	0.328674138608403	0.926511769422987	NA
ACSM4	0	NA	NA	NA	NA
ACSM5	0	NA	NA	NA	NA
ACSM6	0	NA	NA	NA	NA
ACSS1	60.2209254931503	0.0746256331684909	0.293924230793885	0.598567410504723	0.822640891310457
ACSS2	16.3923708399484	-0.075560771980487	0.331578636460786	0.270402603365074	0.567239632905407
ACSS3	11.2996101809736	0.0306815347053488	0.324242549319898	0.588410406543129	0.817520315381506
ACTA1	0	NA	NA	NA	NA
ACTA2	57.1769264345653	0.0139885408861956	0.324550285055406	0.74167547001893	0.892844992570559
ACTB	713.731162738093	0.00706089035965307	0.145794303491688	0.958246855028907	0.985163901518483
ACTBL2	2.7858669127425	0.0117763993388125	0.328395080607553	0.600996419051499	NA
ACTC1	0	NA	NA	NA	NA
ACTG1	13986.9959882128	0.205798329185226	0.0561121578038515	0.000195721522006528	0.00521125502820613
ACTG2	0.37152709432614	-0.00806653050375159	0.328910252999502	0.762885682880702	NA
ACTL10	0	NA	NA	NA	NA
ACTL6A	132.454693408894	-0.0458105015017792	0.279693737611419	0.738083577112858	0.891610812455553
ACTL6B	0	NA	NA	NA	NA
ACTL7A	0	NA	NA	NA	NA
ACTL7B	0	NA	NA	NA	NA
ACTL8	19.0347484961672	-0.0137476152943747	0.321328809791776	0.799695789945981	0.921654546792634
ACTL9	0	NA	NA	NA	NA
ACTN1	259.637807526995	-0.138515954430866	0.230528823015914	0.402088473397374	0.685663197977395
ACTN2	10.9212533957057	0.0189364145898052	0.327104112052425	0.530207883808957	0.778795603571596
ACTN3	0	NA	NA	NA	NA
ACTN4	0.6511262412354	0.000664486306680927	0.328276771889929	0.944900667713415	NA
ACTR10	90.5153939281369	0.242726536554583	0.318949021587312	0.182995363994878	0.465951370984552
ACTR1A	267.504831917	0.574868856860818	0.224435252574027	0.00211956902568986	0.0312088266886058
ACTR1B	59.9844448829375	0.0552177427536103	0.291994362607207	0.687129352094501	0.868580958056025
ACTR2	231.727434645376	-0.255619086945624	0.227080011877814	0.139859465827276	0.405875185564494
ACTR3	285.134816499579	-0.115658223745215	0.187784959767962	0.453778481528795	0.722060163085574
ACTR3B	20.2468037997826	-0.366292195565248	0.708279848835476	0.00540288853399541	0.0597791764956172
ACTR3C	0	NA	NA	NA	NA
ACTR5	84.515394771213	1.01157983882874	0.450321275082971	0.00166512170596541	0.0259071365021258
ACTR6	145.36283226454	0.832557468841822	0.37034785649381	0.00198716805893295	0.0298431599238236
ACTR8	56.1675848149005	-0.171788197605524	0.343306123024542	0.207064490450006	0.496316041395805
ACTRT1	0	NA	NA	NA	NA
ACTRT2	0	NA	NA	NA	NA
ACTRT3	10.8297196135235	0.028438186171291	0.329001385009261	0.234229635574408	0.526605590588407
ACVR1	67.4149345936727	0.160661185862875	0.300070669137062	0.333625846849224	0.627407486904589
ACVR1B	214.943595132588	0.116247220811518	0.226106721107929	0.483331715405386	0.745162551634564
ACVR1C	2.82038749515181	-0.0230349495817739	0.329902850697306	0.23751091626986	NA
ACVR2A	56.4996766468578	-0.00422403565670715	0.307160958924045	0.960235791343909	0.986338412950271
ACVR2B	188.19633083473	-0.146618418228607	0.257660883433462	0.378116951587679	0.667589133449717
ACVRL1	1.80029766325705	-0.0141299975267863	0.329171575535932	0.550081301046351	NA
ACY1	34.0987264970107	0.0848176569665006	0.322277428946702	0.405444823790951	0.687798014415454
ACY3	0	NA	NA	NA	NA
ACYP1	107.150683690552	-0.243731269389959	0.337582763126542	0.159018334253805	0.436090003713633
ACYP2	29.9865403558446	-0.177889383284002	0.369492644245011	0.128464589699261	0.389038154621167
ADA	16.4641255246763	-0.131165277823478	0.360466251762647	0.0430623097267939	0.215386277154103
ADA2	0	NA	NA	NA	NA
ADAD1	0	NA	NA	NA	NA
ADAD2	0	NA	NA	NA	NA
ADAL	87.2666564887578	0.0781340819613301	0.25981511558416	0.637303889005735	0.84405244530122
ADAM10	121.19710049788	-0.115584193661667	0.277275615292359	0.46232109365399	0.728255210921827
ADAM11	2.14970134415936	-0.0113914804075107	0.328448724369825	0.652942859698159	NA
ADAM12	3.22312113985456	-0.000191811073381207	0.328712497374005	0.974923597828984	NA
ADAM15	3.80133763518363	-0.0482051640650135	0.333875490151233	0.0574004835769142	NA
ADAM17	137.267844458647	-0.0152222554043826	0.246836965543322	0.921725071810284	0.974002242392802
ADAM18	0	NA	NA	NA	NA
ADAM19	12.8167811651169	-0.0471110676086141	0.32962318473838	0.225415921615339	0.516766784709335
ADAM2	0	NA	NA	NA	NA
ADAM20	0	NA	NA	NA	NA
ADAM21	2.03551785278721	0.00209813029468598	0.328728686510886	0.900964124581666	NA
ADAM22	9.74697089658913	-0.08752140231909	0.341015805973376	0.124567781194209	0.382971186503475
ADAM23	19.0479696555287	-0.106042470221162	0.340145069986718	0.207294456107358	0.496485685490379
ADAM28	0	NA	NA	NA	NA
ADAM29	0	NA	NA	NA	NA
ADAM30	0	NA	NA	NA	NA
ADAM32	0	NA	NA	NA	NA
ADAM33	0	NA	NA	NA	NA
ADAM7	0	NA	NA	NA	NA
ADAM8	0.166784889730906	-0.00707805690057443	0.328816801250947	0.886417409135629	NA
ADAM9	38.952040683558	0.0881796176072765	0.317889659193752	0.433579162570826	0.708977284370252
ADAMDEC1	0	NA	NA	NA	NA
ADAMTS1	1497.07468226872	1.19611300547122	0.106772847452402	3.25932527687038e-30	1.44526004296302e-27
ADAMTS10	1.11458128297842	-0.00872491274884312	0.328970239167876	0.726495797809325	NA
ADAMTS12	0	NA	NA	NA	NA
ADAMTS13	0	NA	NA	NA	NA
ADAMTS14	0.505282690553385	-0.00078303732012428	0.328633418166754	0.994841497538036	NA
ADAMTS15	25.6332200972586	-0.0243862024442293	0.305957875815369	0.829156160205164	0.937512408247806
ADAMTS16	0.12384236477538	-0.0070722754678781	0.328816486737616	0.887230250218113	NA
ADAMTS17	107.151246126067	0.202459105965643	0.274646102315321	0.259724454603606	0.555849867667528
ADAMTS18	0.952781603338712	-0.0154518709130189	0.329224139784159	0.519856399614699	NA
ADAMTS19	32.0810055404011	-0.113178230093572	0.340185962031881	0.188748396129591	0.473472641204973
ADAMTS2	13.6688586535902	-0.082341442977296	0.338204299457979	0.1089115254423	0.356989160256953
ADAMTS20	8.63506508519684	-0.0628468131240139	0.333301128195788	0.218162008981781	0.50892178217012
ADAMTS3	6.45266686662223	-0.0828090203590475	0.343365784807971	0.0278587680538126	0.166805754038073
ADAMTS4	1.16250901802514	-0.0158534248892963	0.329277583354705	0.482866227679024	NA
ADAMTS5	0	NA	NA	NA	NA
ADAMTS6	2.56232279893053	-0.0177305652113328	0.32936850819884	0.486497377968813	NA
ADAMTS7	0.12384236477538	-0.0070722754678781	0.328816486737616	0.887230250218113	NA
ADAMTS8	11.882934972293	-0.0976629943307799	0.347359332462248	0.010817056360039	0.0942374542871174
ADAMTS9	8.41469466154778	-0.0288572073698901	0.3283757996771	0.478676847061427	0.741861190132571
ADAMTSL1	2.56771755550985	-0.0215757614277673	0.329752157558658	0.277449086953976	NA
ADAMTSL2	0	NA	NA	NA	NA
ADAMTSL3	0	NA	NA	NA	NA
ADAMTSL4	0	NA	NA	NA	NA
ADAMTSL5	10.5765230726694	0.0443428936509861	0.326565229597158	0.479418832745912	0.742302473960759
ADAP1	3.05548381635141	-0.0234838135885761	0.329651810662743	0.347703168129235	NA
ADAP2	48.4122663419309	-1.48664153189688	0.844638872350496	0.00155824821512663	0.0246434069577433
ADAR	351.368540952637	-0.365155132732903	0.19847968707584	0.0262346102422787	0.160481709121126
ADARB1	59.9673730243329	0.0646769602048036	0.296571838951851	0.626981509562491	0.840129100530643
ADARB2	0	NA	NA	NA	NA
ADAT1	170.062548179962	0.0962938683269798	0.245668605810693	0.561517032849681	0.799917196555538
ADAT2	54.3940058570261	0.0216316333148413	0.280163356634091	0.887694624976563	0.963006513501984
ADAT3	69.886468770443	0.0259235565600187	0.284880263752963	0.852473386577861	0.947884683491992
ADCK1	10.4001251744836	-0.0266997090416672	0.324219015523543	0.620745737851651	0.836635212963723
ADCK2	141.668126671369	-0.24804778471435	0.261004147978719	0.173834498337374	0.455175546520915
ADCK5	0	NA	NA	NA	NA
ADCY1	55.580134709413	0.0249186250966721	0.298799476676545	0.834138866225463	0.93859976414535
ADCY10	3.9155882846209	-0.0496967361499109	0.334204540489323	0.0521714964855727	0.240305706345253
ADCY2	0	NA	NA	NA	NA
ADCY3	44.2795926611929	-1.46047112844905	0.947418419545672	0.00220850496509617	0.0322301946108782
ADCY4	0	NA	NA	NA	NA
ADCY5	1.95827908898224	-0.0160940251448391	0.329366598018214	0.386881187010126	NA
ADCY6	3.26755954682106	-0.0247699202555894	0.329797923703353	0.321944637638338	NA
ADCY7	6.7315957145862	-0.017051531375076	0.328760969318656	0.253168368412067	0.54857680778719
ADCY8	0	NA	NA	NA	NA
ADCY9	77.5291232560236	-0.259415334496073	0.339603017433142	0.157077608927681	0.433389000031317
ADCYAP1	0	NA	NA	NA	NA
ADCYAP1R1	0.924089036211411	0.00940975013120731	0.328942528777022	0.621494809605242	NA
ADD1	166.940242947067	-0.0879379104958749	0.219754078498485	0.592511837758469	0.819662704285744
ADD2	84.1014787346417	-0.0146160338437295	0.258367737258603	0.925732626246733	0.974695199558436
ADD3	190.228805215474	-0.569464282427133	0.332061782284454	0.0121144078197238	0.0994071229562956
ADGB	0	NA	NA	NA	NA
ADGRA1	0	NA	NA	NA	NA
ADGRA2	6.28277601511623	-0.0758327695878022	0.341504907570819	0.011694201840801	0.0971343321488435
ADGRA3	52.9900431989632	-0.0978611100395977	0.294642967371419	0.510710414287984	0.763816821889225
ADGRB1	1.66784889730906	-0.00879953533251964	0.328973860545984	0.729168257145705	NA
ADGRB2	0.12384236477538	-0.0070722754678781	0.328816486737616	0.887230250218113	NA
ADGRB3	0	NA	NA	NA	NA
ADGRD1	0	NA	NA	NA	NA
ADGRD2	0	NA	NA	NA	NA
ADGRE1	0	NA	NA	NA	NA
ADGRE2	2.64301813496982	-0.000705025442286974	0.328675239371981	0.972585734321315	NA
ADGRE3	11.7165043143571	0.0284888286445707	0.320201786612622	0.722507097123305	0.885676164033449
ADGRE5	50.7538010438844	0.00138815896104745	0.286656584114457	0.993958366289771	0.99798335388939
ADGRF1	0	NA	NA	NA	NA
ADGRF3	0	NA	NA	NA	NA
ADGRF4	3.53107261983998	0.006812970555101	0.328132459669393	0.808900715520152	NA
ADGRF5	0	NA	NA	NA	NA
ADGRG1	0	NA	NA	NA	NA
ADGRG2	0	NA	NA	NA	NA
ADGRG3	0.152405027134697	-0.00715614062251323	0.328834160594405	0.881218179701791	NA
ADGRG4	0	NA	NA	NA	NA
ADGRG5	0	NA	NA	NA	NA
ADGRG6	11.5126841268125	-0.0678862046381548	0.336520361010252	0.0142448040921738	0.109896051898556
ADGRG7	0	NA	NA	NA	NA
ADGRL1	0.166784889730906	-0.00707805690057443	0.328816801250947	0.886417409135629	NA
ADGRL2	160.155438630695	-0.899018785386484	0.393751724980145	0.00136329496309922	0.0226114672005168
ADGRL3	14.3732922802272	-0.128082827964183	0.360185079546931	0.031543167561739	0.178799348593531
ADGRL4	0	NA	NA	NA	NA
ADGRV1	95.9963321130528	0.057249803864705	0.266913269201186	0.714699924266554	0.88248639036833
ADH1A	0	NA	NA	NA	NA
ADH1B	0	NA	NA	NA	NA
ADH1C	0	NA	NA	NA	NA
ADH4	0	NA	NA	NA	NA
ADH5	153.929739747287	-0.255729866842037	0.278597925259576	0.162913660397611	0.440279322720127
ADH6	0	NA	NA	NA	NA
ADH7	0	NA	NA	NA	NA
ADHFE1	3.99103924071215	0.0011057912094665	0.328686882914388	0.83539607509618	0.939121865783108
ADI1	0	NA	NA	NA	NA
ADIG	0	NA	NA	NA	NA
ADIPOQ	0	NA	NA	NA	NA
ADIPOR1	109.504292436352	-0.123859013948464	0.261040813246333	0.459560583065446	0.726089346602923
ADIPOR2	2.66855823569449	-0.00972804682538503	0.329014001216733	0.704957696500437	NA
ADIRF	0.171712911091574	0.0063881516856907	0.328828174759777	0.769098573588592	NA
ADK	394.709953711728	0.13552015500985	0.195299545126621	0.387923454109018	0.674304395155704
ADM	133.70595559062	0.62549193483988	0.350504576666787	0.00983966808219315	0.0888344035392364
ADM2	0	NA	NA	NA	NA
ADM5	6.5973811439294	0.0648385124064007	0.334909056685634	0.217247940840985	0.507836883608214
ADNP	406.860716454259	-0.109732303132577	0.16603910414851	0.441460163892105	0.713059097726359
ADNP2	586.947268327947	0.0616534098691016	0.137234426875877	0.621737889825389	0.837366479877124
ADO	616.969725639589	0.0491364798623479	0.15027728543586	0.711750990797246	0.881520962338646
ADORA1	2.0294055714528	-0.0178997688103142	0.32944247933382	0.358176594420147	NA
ADORA2A	19.4569375648861	-0.0377008949149408	0.323519665886949	0.510947076229482	0.763816821889225
ADORA2B	93.5638986059296	-0.134539425835541	0.270651739757472	0.423159753883121	0.701698913226248
ADORA3	0	NA	NA	NA	NA
