baseMean	log2FoldChange	lfcSE	pvalue	padj
ABCA12	2.27448302432287	0.0114187812693048	0.193027519381307	0.176267801700741	NA
ABCA13	1.88715653277399	0.00938828236588545	0.1928775881774	0.251498623855776	NA
ABCA2	14.6163465192336	-0.0272371544928443	0.191120190744913	0.484360078347159	NA
ABCA3	193.213817745188	-0.846708012498548	0.269287158812105	8.75921874655216e-05	0.00163417769635487
ABCA4	0.307103627539851	0.00274429912502187	0.192588844221246	0.767038507975273	NA
ABCA5	110.994346443549	0.0558985489641303	0.171859157369216	0.527734732412292	0.762361711084255
ABCA6	0	NA	NA	NA	NA
ABCA7	20.4984617879448	0.0249460538955796	0.189263626880021	0.569592966341601	NA
ABCA8	0	NA	NA	NA	NA
ABCA9	0	NA	NA	NA	NA
ABCB1	183.0057818749	-0.130348059458158	0.184498080186941	0.212843348077068	0.472378203862003
ABCB10	468.49707160945	-0.0898748845153609	0.131239013181007	0.361613213149271	0.631142619536571
ABCB11	0	NA	NA	NA	NA
ABCB4	18.4644363129625	0.0541367352069656	0.198197081366431	0.22023464660947	NA
ABCB5	1.67685694013423	0.00025808182025975	0.192157041630311	0.985891177373695	NA
ABCB6	122.591509558226	-1.12066702715595	0.342033551194773	4.42344322349096e-05	0.000926036198197771
ABCB7	1105.42510844343	0.0383405257390665	0.0969876331076306	0.649512516881058	0.840873905463513
ABCB8	121.039196111354	-0.0118307775140841	0.165792869178872	0.885825976520961	0.954165024929349
ABCB9	147.483963616027	-0.115983462006005	0.185712822560174	0.248894050381127	0.517994146764097
ABCC1	4.0090159822104	0.0146241711465306	0.192630546540611	0.451246452472146	NA
ABCC10	82.881608156011	-0.0487028492111944	0.182098535021045	0.504950689113149	0.74720679353291
ABCC11	1.77132800984409	-0.00335090181330859	0.19241915349043	0.68266815373183	NA
ABCC12	1.00153374662859	0.00488272651772128	0.192646747934586	0.528730588263853	NA
ABCC2	21.3965146734328	-0.0736958505822981	0.211206199015156	0.0102340986673387	NA
ABCC3	2.78528585727725	0.0170414245142146	0.193231052362959	0.216166590619824	NA
ABCC4	1240.61731051268	-0.227274451179895	0.107500049589865	0.013225826943833	0.0767968631076066
ABCC5	535.136044572387	0.0223531207766643	0.116850569306871	0.81087449573508	0.920367079738573
ABCC6	0.773843167385385	0.00180293417267939	0.192521006518504	0.880249277737409	NA
ABCC8	22.3274603616848	-0.0445763522481576	0.19704833019774	0.126231633616806	NA
ABCC9	2.29974642145367	-0.00663263883114436	0.19256165892309	0.477752726321956	NA
ABCD1	17.6778648274235	-0.04056251987802	0.193176714031005	0.360940705531816	NA
ABCD2	2.87007481700897	-0.0233049227524252	0.194531119215865	0.0388882512783266	NA
ABCD3	831.436987752176	-0.201110227076889	0.116945501423771	0.0379791786331355	0.160095359189445
ABCD4	279.102169300585	0.0516750670014399	0.147804672987443	0.595884134379687	0.808276064966799
ABCE1	1780.45255415415	-0.0983474189140043	0.0844536021618608	0.195350505230054	0.452394858088712
ABCF1	0	NA	NA	NA	NA
ABCF2	1230.58289695051	0.0134947772834253	0.0927122929859102	0.868464437473108	0.94766485325139
ABCF2-H2BE1	6.11713484242221	-0.00592819221624197	0.191387848048851	0.765194446415759	NA
ABCF3	63.2888250142611	0.0912056479587828	0.203261899420458	0.223523531262287	NA
ABCG1	15.27180579279	-0.00690559230988628	0.188988152215133	0.839847808748159	NA
ABCG2	36.6520148413352	-0.00136917390537013	0.18206719936851	0.972835954768298	NA
ABCG4	2.06814250486942	-0.00985863768674824	0.19290724355084	0.238786379171856	NA
ABCG5	0	NA	NA	NA	NA
ABCG8	0.159635912305683	-0.00253665695920986	0.192585097885023	0.809837851875957	NA
ABHD1	6.182596547039	0.00687956544878232	0.191234817361839	0.75098434459298	NA
ABHD10	727.933187378166	0.229476039622513	0.125577973132284	0.0246000563024417	0.119328273108039
ABHD11	149.640990681504	-0.0123971290276187	0.157758049691252	0.889465056048766	0.955888956808487
ABHD12	488.894431515568	-0.145213595328551	0.140999956942606	0.162760218866125	0.405407214066137
ABHD12B	0.319271824611366	-0.00281177226031453	0.19259730778462	0.732397546480251	NA
ABHD13	260.949652353276	0.194291699217024	0.185995156808739	0.0976373356961384	0.293236383618967
ABHD14A	60.0059381456906	-0.0927083975169109	0.207389561588561	0.18361572602293	NA
ABHD14A-ACY1	186.654963168674	-0.0333115766393864	0.160788147418925	0.708064630688702	0.871920147921351
ABHD14B	55.5600765965655	-0.099023819632685	0.212258181854831	0.156322663126798	NA
ABHD15	120.389078971533	-0.333722316749943	0.410263027587457	0.0241475888278927	0.117651291446287
ABHD16A	2.45196485296379	-0.000243870063127741	0.192211673496785	0.969785915995585	NA
ABHD16B	0	NA	NA	NA	NA
ABHD17A	45.9602161204665	0.079344975248593	0.200324840371227	0.249130053970653	NA
ABHD17B	342.195864831362	0.00602869488846286	0.131953445639787	0.951358825805691	0.982277246787643
ABHD17C	264.830987893214	2.25223019023373e-05	0.142244971943665	0.998778672643051	0.999930384170147
ABHD18	377.126848161627	0.0208575370617434	0.134778569260896	0.830325899197352	0.930548939661723
ABHD2	660.681722540657	-0.191751444367449	0.128587843368983	0.0587115007321923	0.212765001195671
ABHD3	327.367797700891	-0.101586649078305	0.150430788961925	0.320254459629578	0.588979165259205
ABHD4	111.069499190895	0.0288194297654706	0.171034400105039	0.723145567699485	0.879294025726273
ABHD5	489.60131456245	0.0596464955018719	0.123675713780124	0.533620884795551	0.767364581114528
ABHD6	78.8432262139694	-0.0747603169895206	0.191156605425189	0.329210897155693	0.598368335097097
ABHD8	127.901741065132	0.090938010228653	0.182339691027164	0.329645372305086	0.598829664267771
ABI1	561.467734743408	-0.00558618110966549	0.118719846053826	0.951234873848407	0.982277246787643
ABI2	1426.410637637	-0.117481386395911	0.0882983186838614	0.132994690659217	0.354007332903764
ABI3	0	NA	NA	NA	NA
ABI3BP	96.9022039305693	0.0233352167483717	0.169830094039694	0.777660923145288	0.907316698317111
ABITRAM	220.590272701956	0.178373501120628	0.190759714291336	0.121200367321159	0.333377622190086
ABL1	296.862895203488	0.118049452753352	0.169530827935746	0.2555649193748	0.525395401749641
ABL2	820.195505861255	-0.0939150372322228	0.110732978438454	0.303377140495345	0.570819732277334
ABLIM1	911.792085718467	-0.128885039049447	0.107601992642792	0.152077708068003	0.388157271311146
ABLIM2	8.65942655631889	0.051936961950721	0.2014424905744	0.0419817463766004	NA
ABLIM3	4.42625572775016	-0.00772137471850787	0.192264364726761	0.490348949190956	NA
ABO	0	NA	NA	NA	NA
ABR	2.50317314993167	-0.0207169938038344	0.194111909029615	0.0574571314338012	NA
ABRA	0	NA	NA	NA	NA
ABRACL	848.645036875234	-0.461335821934973	0.125070108205081	2.90868444776229e-05	0.000652911019154587
ABRAXAS1	95.2059869980367	0.183902012390202	0.268511668241033	0.0719454739970252	0.240641033779488
ABRAXAS2	422.21275687528	0.228512882116005	0.20982647734339	0.0635045725527922	0.223116338552316
ABT1	556.556648932602	-0.0901622479442586	0.133713298076166	0.362241985305552	0.631142619536571
ABTB1	5.8258821259438	-0.00396166736461965	0.191082801711917	0.858565158285626	NA
ABTB2	112.830617389963	0.129160773756954	0.209206012142375	0.177932299367065	0.427794677201668
ACAA1	232.680406521134	-0.11120697847207	0.164154742696592	0.283204580695799	0.550911476018904
ACAA2	566.010029390087	-0.0859806202259804	0.126973667779644	0.376275117377959	0.644352101066002
ACACA	41.2945925402062	-0.0744893387427868	0.198523730803514	0.267285813660497	NA
ACACB	43.7756064254172	0.0161841473988569	0.180178012751721	0.807539156522642	NA
ACAD10	117.185686796026	-0.0309754909286405	0.167330875857574	0.71187273709204	0.874425053503954
ACAD11	272.713416691326	-0.101593116852091	0.160190011010768	0.31999651900896	0.588613648728283
ACAD8	180.377405623702	0.0556274298233799	0.16726798878449	0.537437418813846	0.769713567267453
ACAD9	391.463778433445	0.0534021126158852	0.14213750734662	0.585016381539443	0.801405551457256
ACADL	23.5468551587725	0.0434400049021236	0.195157428309772	0.24554810316801	NA
ACADM	1297.21822192832	-0.060573173127015	0.0929196900410078	0.455192365048472	0.706923766678433
ACADS	91.9461134757428	0.0715143877445532	0.189010322031605	0.353234153811746	0.623826175018517
ACADSB	325.52633874195	-0.202977564446389	0.173434871710771	0.0809555313581957	0.261540547051949
ACADVL	354.610366214063	-0.0813547189804077	0.15311362194466	0.411968551525383	0.674613443231596
ACAN	0.169596386571733	0.00204314033329984	0.192575931228686	0.84552961543451	NA
ACAP1	0	NA	NA	NA	NA
ACAP2	412.848842750778	0.0723900744855587	0.130438462791607	0.459433146419155	0.710399858393041
ACAP3	107.688129069879	0.0727183275097818	0.18187877235553	0.397048777433875	0.66310829566912
ACAT1	983.615844738501	-0.191089544880975	0.117732854517452	0.0467277475571175	0.183198096847934
ACAT2	2177.40618706542	-0.182516398670887	0.0776542292365139	0.0101343555069182	0.0634609768015078
ACBD3	1113.64537059733	0.2596427615081	0.108405077750788	0.00534740838948975	0.0403568802588301
ACBD4	71.1065077777149	-0.0206743849386444	0.173972391770063	0.785473883316809	0.909560336818685
ACBD5	788.401313496232	0.0565573171072764	0.104926042139257	0.522181193209039	0.758482294079855
ACBD6	734.82555197166	-0.130556654664395	0.123268378960144	0.179025805967838	0.429489171180743
ACBD7	369.626296675283	-0.0824250790437777	0.151248700415468	0.404390301274303	0.668974742514549
ACCS	16.2071976534547	0.015050384555079	0.188644404184622	0.713791100675889	NA
ACCSL	0	NA	NA	NA	NA
ACD	294.045843938981	-0.00871397193217109	0.139432520105374	0.926864650669354	0.973770954702172
ACE	30.3246415702065	-0.123270447354092	0.242180076712174	0.0421566693508898	NA
ACE2	0.361192490068739	-0.00280757099776036	0.192600319496068	0.730094900811258	NA
ACER1	0	NA	NA	NA	NA
ACER2	2.56594551550127	0.000653386159689451	0.192513115199261	0.901956908810216	NA
ACER3	564.002874652639	0.069260075363469	0.120322150013242	0.466812225952425	0.715537460235223
ACHE	6.52220139785508	-0.0308616263500563	0.194740795950122	0.202257138070722	NA
ACIN1	1657.74537666884	-0.0251829784939333	0.0837151521221971	0.731904663792471	0.884010685868132
ACKR1	0	NA	NA	NA	NA
ACKR2	1.07215911618909	-0.00597214251553442	0.19269124130871	0.450325627019378	NA
ACKR3	0	NA	NA	NA	NA
ACKR4	0.460655441309777	0.00288332383213668	0.192594797794591	0.735223485871749	NA
ACLY	4398.70136853442	-0.148802830393497	0.0649227554405142	0.014561252903311	0.0825012542936417
ACMSD	0	NA	NA	NA	NA
ACO1	168.132203754995	0.0472580058961528	0.157796093388208	0.618951351490631	0.822375151465589
ACO2	1112.46208585447	-0.0223007218587605	0.0967391688891684	0.786552567800011	0.909560336818685
ACOD1	0	NA	NA	NA	NA
ACOT1	0	NA	NA	NA	NA
ACOT11	12.5574972521181	-0.00558141569340246	0.190825006930721	0.797953254289803	NA
ACOT12	0.307103627539851	0.00274429912502187	0.192588844221246	0.767038507975273	NA
ACOT13	572.610373593575	-0.127751487605481	0.128601390951023	0.198158722432049	0.454763520854903
ACOT2	594.11308941416	-0.0652378678566404	0.116761406738517	0.485284785603902	0.730764475142591
ACOT4	0	NA	NA	NA	NA
ACOT6	0	NA	NA	NA	NA
ACOT7	1141.06969713386	-0.0932970323691622	0.102019156302798	0.278323247490736	0.545730071683727
ACOT8	341.145398654241	0.0091413428840542	0.133348438423263	0.926245489152341	0.973326127457559
ACOT9	435.545135432959	0.320003096474581	0.193126442774219	0.0163406168063625	0.0895279254144343
ACOX1	776.456395213572	-0.175937650805692	0.123975287566044	0.0757165922935204	0.249643830824525
ACOX2	5.54193428526967	0.00624236478189412	0.192149724217646	0.584705355387469	NA
ACOX3	44.6843921199874	0.0565254665245001	0.192298394847455	0.35820837405143	NA
ACOXL	47.4638743765913	-0.963138591391331	0.628223232643322	0.00334178623640099	NA
ACP1	1503.0796055587	0.0384108454775909	0.0864806151656995	0.618471884292425	0.822158319992176
ACP2	259.236571749232	0.0938333937661598	0.156511268901591	0.355690547111391	0.625364263892401
ACP3	9.93678155414354	0.0550745402680285	0.202343942962116	0.0466848098505671	NA
ACP4	0	NA	NA	NA	NA
ACP5	0	NA	NA	NA	NA
ACP6	497.849547293998	0.0716461047880528	0.124967138075402	0.457969911206678	0.709133104490689
ACP7	0.153551813769926	0.00237288310987119	0.192575495604549	0.845679683415031	NA
ACR	0	NA	NA	NA	NA
ACRBP	0.519370522623343	-0.00116411882358708	0.192510287739455	0.910393918892369	NA
ACRV1	0	NA	NA	NA	NA
ACSBG1	4.15497887657731	0.0073791410816376	0.191959914615525	0.631961221744358	NA
ACSBG2	0.798179561528415	-0.0030449322042641	0.192608069049338	0.67761968709204	NA
ACSF2	32.4034768249712	-0.011721478873696	0.185293552370437	0.813105062886872	NA
ACSF3	155.124383100712	0.0623725210361799	0.16438106003363	0.510198039077959	0.751429193643252
ACSL1	236.055533958558	-0.0487221226867283	0.155613416882545	0.605800994811551	0.814183444494486
ACSL3	1892.94682406591	0.00578068673007774	0.0802148773331161	0.936390651692535	0.977684653552139
ACSL4	294.360994355288	-0.0485245949343974	0.145154820077895	0.615302605865899	0.820273781691685
ACSL5	0.33909636630817	-0.000411147517300332	0.192500754833138	0.980364683456404	NA
ACSL6	33.4736190222995	-0.00132394906362177	0.183172394878115	0.981177916390505	NA
ACSM1	0.180596245034369	-0.00259732638919038	0.192588555048421	0.808169468614259	NA
ACSM2A	0.355483313060174	-0.0048373175602173	0.192628584007416	0.660532109216244	NA
ACSM2B	0.508789159715199	0.00239756565758195	0.192593219367492	0.735894016348096	NA
ACSM3	10.3157678118994	0.0165324133894069	0.190677668225109	0.605311539506327	NA
ACSM4	0	NA	NA	NA	NA
ACSM5	0.174887068025805	-0.00256716150583083	0.192586747920485	0.80998000475102	NA
ACSM6	0	NA	NA	NA	NA
ACSS1	286.866228085016	-0.137813980769916	0.160779473620598	0.198922650355768	0.45609565025081
ACSS2	95.2436627205989	0.0536570538777172	0.175903678731585	0.525155447535222	0.761467741366324
ACSS3	57.1676731842087	0.038713005973638	0.181976154622875	0.580553632860394	NA
ACTA1	7.20017075001302	-0.0601117087709514	0.206509033725923	0.000429938284296685	NA
ACTA2	121.721593926338	-0.177849394814045	0.239392901684135	0.100606637991378	0.298344022466669
ACTB	3148.89403426806	-0.212965187707641	0.0737623077065836	0.00163789436930219	0.0171806135109082
ACTBL2	10.6149607841777	0.0204809024280817	0.191875653148957	0.43858262950324	NA
ACTC1	0.460655441309777	0.00288332383213668	0.192594797794591	0.735223485871749	NA
ACTG1	40225.8801197063	-0.322978684880853	0.0425114302570421	1.00115390546097e-14	1.30993084682946e-12
ACTG2	0.541788735103108	-0.00290817257956304	0.192605778826299	0.702432810351349	NA
ACTL10	1.34993570395043	-0.000387063012536171	0.192548910266393	0.96416900758838	NA
ACTL6A	649.623275112463	-0.0234519896483682	0.109981514171258	0.794138804740087	0.913571989164209
ACTL6B	1.20304675036435	0.000186967767526073	0.192470509264517	0.986010398174364	NA
ACTL7A	0	NA	NA	NA	NA
ACTL7B	0.460655441309777	0.00288332383213668	0.192594797794591	0.735223485871749	NA
ACTL8	66.1495978049318	-0.0288544082268718	0.176631742140161	0.697270366563176	NA
ACTL9	0	NA	NA	NA	NA
ACTN1	1417.48690173913	0.00734853302466239	0.0909929492359204	0.924469900111433	0.97275172464509
ACTN2	51.7928775875229	0.0406139538947798	0.185032201996698	0.529797363031992	NA
ACTN3	0.678385546286932	0.0024541547046282	0.192596272443581	0.725816986785054	NA
ACTN4	0.513983434333975	-0.00274657495802921	0.192505314161318	0.810551760310087	NA
ACTR10	552.145430455429	0.117902884722194	0.128380388787042	0.232101436993808	0.495601608216968
ACTR1A	1283.94676846006	-0.0953853679601796	0.102093654003326	0.27029831175136	0.538939706280066
ACTR1B	458.785528387113	-0.0816203530253534	0.135274488447957	0.410450234821039	0.673517679052874
ACTR2	2698.20354451245	-0.214025064948271	0.0819930178195204	0.00398991387577429	0.0331736652012538
ACTR3	1221.44295788664	-0.00338903169481397	0.0994532294602415	0.962003468388392	0.986663954497755
ACTR3B	76.2535431302759	-0.040949041815185	0.177073039700289	0.596168251809378	0.808319825372582
ACTR3C	3.22797662604836	-0.0236316209435381	0.19412675331145	0.138872361443205	NA
ACTR5	171.85735720136	0.0635800112731759	0.160860484261662	0.509861216008762	0.751365103071302
ACTR6	603.940311354641	0.241548719636099	0.136344525507796	0.0251718641429212	0.121391375866735
ACTR8	141.757916055124	0.0664617493763743	0.172439303377956	0.462201374489886	0.712144095141078
ACTRT1	0	NA	NA	NA	NA
ACTRT2	0	NA	NA	NA	NA
ACTRT3	11.3875597512527	0.0189077946400371	0.191163755022595	0.527693351395809	NA
ACVR1	131.099609033508	0.135444797872035	0.200910327540019	0.18743146684255	0.442922648831349
ACVR1B	414.959022194575	-0.0517237976242783	0.135427859218541	0.578905303156115	0.797124309308384
ACVR1C	28.1361122036384	-0.0340828387792721	0.188206041172729	0.524520083205211	NA
ACVR2A	116.249541291857	0.0787839803568353	0.179760562338242	0.382427988116318	0.649507073241447
ACVR2B	578.520595731053	-0.0613861374236123	0.118461824597049	0.51294027555507	0.752208143163696
ACVRL1	9.99404748257925	-0.043873124707383	0.198775389690327	0.0237117158544949	NA
ACY1	182.827757475328	-0.0346950377220333	0.162863273938053	0.691475077729982	0.863686185692792
ACY3	0.169596386571733	0.00204314033329984	0.192575931228686	0.84552961543451	NA
ACYP1	351.098799074444	-0.0947992320320148	0.143581906017978	0.346428959975818	0.615488579238796
ACYP2	198.107391669995	0.0581014821294627	0.15611560329083	0.548043217688344	0.777345357266639
ADA	157.447242309732	-0.140062036108542	0.197440167962595	0.181685719483223	0.433091816437418
ADA2	4.42671214306205	0.0194804810886809	0.19294148680635	0.338895341162799	NA
ADAD1	0	NA	NA	NA	NA
ADAD2	0	NA	NA	NA	NA
ADAL	441.631036616333	-0.0618032918941761	0.130607201386965	0.524789978968576	0.761048789684048
ADAM10	638.063536672539	0.0470672966842891	0.123535284599448	0.621437865292633	0.823285122897674
ADAM11	48.8390014166815	0.0106986524643746	0.17946760336055	0.877712029978521	NA
ADAM12	20.6194288361381	-0.0321399323854746	0.190069815147251	0.493717734647677	NA
ADAM15	52.5879408129133	-0.0377688255668206	0.185062666698405	0.54172035877205	NA
ADAM17	711.04099572933	0.15878380634321	0.123319960566461	0.107140983468907	0.310343705101897
ADAM18	0	NA	NA	NA	NA
ADAM19	23.7373593604058	-0.0600739123499114	0.199126865287935	0.221518275301304	NA
ADAM2	0	NA	NA	NA	NA
ADAM20	0	NA	NA	NA	NA
ADAM21	5.20489693587957	-0.0428320608893172	0.199016228019141	0.0262057732682117	NA
ADAM22	153.182365108869	-0.0746146601515586	0.17408137101412	0.414873241421579	0.676533209691075
ADAM23	85.5607519941655	-0.130365592950355	0.217379666820097	0.157561010069927	0.397228930516311
ADAM28	0	NA	NA	NA	NA
ADAM29	0	NA	NA	NA	NA
ADAM30	0	NA	NA	NA	NA
ADAM32	0	NA	NA	NA	NA
ADAM33	0	NA	NA	NA	NA
ADAM7	0.153551813769926	0.00237288310987119	0.192575495604549	0.845679683415031	NA
ADAM8	32.1476577922643	-0.120407761933907	0.236177768088625	0.0672713426593713	NA
ADAM9	101.105683023795	0.0840379485102551	0.188315397700315	0.321987343807946	0.591400470414889
ADAMDEC1	0	NA	NA	NA	NA
ADAMTS1	2306.78209072141	0.762078580972046	0.0822180151802172	1.51733561593344e-21	3.35297452552047e-19
ADAMTS10	4.99813985890711	-0.0327370930319723	0.196118179451601	0.0393910147185054	NA
ADAMTS12	0.307103627539851	0.00274429912502187	0.192588844221246	0.767038507975273	NA
ADAMTS13	0.921310882619554	0.00311360089710038	0.192603311420408	0.713411796229099	NA
ADAMTS14	0.847981932858665	0.00249449420293394	0.192598301029496	0.719074983535431	NA
ADAMTS15	65.8061891606813	-0.130191406665821	0.233111020051141	0.10047986574415	NA
ADAMTS16	5.05554838841881	-0.0394868399699602	0.197796066483543	0.0475219576657271	NA
ADAMTS17	264.200350026419	0.364170616795568	0.261071706420563	0.0172600627913693	0.0931275444369923
ADAMTS18	64.3938485756173	-0.0198474770892602	0.176079807662122	0.784052622549276	NA
ADAMTS19	222.12885591071	0.0194413897651193	0.147013323495233	0.834686125261343	0.932413031190231
ADAMTS2	87.4026328724745	-0.032185686549912	0.17390695275072	0.684239657602314	0.858775609642485
ADAMTS20	44.8065393309449	0.0150508183167952	0.181581097234362	0.808366156759253	NA
ADAMTS3	56.8130211048113	0.0195841594720566	0.178387311921853	0.779189996652515	NA
ADAMTS4	4.71689293408931	-0.0219259923603089	0.193749730169699	0.141499903032887	NA
ADAMTS5	0.902981225171847	-0.00285311651338579	0.192607377075644	0.68602055797763	NA
ADAMTS6	53.9629929941842	0.0129647694569126	0.178501348813742	0.847674724677157	NA
ADAMTS7	2.16802928095809	-0.00562586099356567	0.192616063741816	0.248732204773541	NA
ADAMTS8	57.8761152010013	-0.101932872717717	0.209492004766914	0.186808237923453	NA
ADAMTS9	28.6873580868219	0.0608787249563551	0.198270158408951	0.244119087546182	NA
ADAMTSL1	8.44648611634006	-0.0261975908626327	0.192473234419478	0.41360603668292	NA
ADAMTSL2	0	NA	NA	NA	NA
ADAMTSL3	1.01157992191595	-0.00252528358723168	0.19246100972169	0.833418140409502	NA
ADAMTSL4	0	NA	NA	NA	NA
ADAMTSL5	22.7766496259413	0.0768626693324456	0.211984094518833	0.0246679128236266	NA
ADAP1	38.1106982820594	0.0267209352538472	0.185848764151445	0.625981106744027	NA
ADAP2	195.977869005596	0.0116612374148149	0.149693238855257	0.902827003218206	0.96326161707699
ADAR	2206.67997995205	-0.208506637936402	0.0852531365366833	0.00664642528928943	0.0468737965082937
ADARB1	221.884415852801	0.0601298535099426	0.161824573838261	0.523992405934495	0.760557653570664
ADARB2	0	NA	NA	NA	NA
ADAT1	564.071948288988	0.0292393858789896	0.115986173590167	0.759165112824766	0.896555320015401
ADAT2	249.328865042212	0.0821089230462241	0.154584908835628	0.413338381314891	0.67511273640435
ADAT3	59.3783291888076	-0.0270323123883858	0.181564082515486	0.671466189145565	NA
ADCK1	88.475568956795	0.109619839790416	0.204879090652715	0.209439842646357	0.469598600964008
ADCK2	406.109965267629	-0.0839896159925475	0.140568935453836	0.399542381070446	0.665168162960742
ADCK5	0	NA	NA	NA	NA
ADCY1	213.276963016325	-0.342011049158384	0.250758364256477	0.0211590314012898	0.107146772110221
ADCY10	13.154850502169	-0.0197740018632064	0.189735797231411	0.61629893014524	NA
ADCY2	1.18717470600213	0.00254485636127933	0.192600743296176	0.710567618816554	NA
ADCY3	205.881100283685	-0.472989184102539	0.277796349590816	0.00675546564810166	0.0473072890174105
ADCY4	0	NA	NA	NA	NA
ADCY5	19.9175123576758	-0.000621633214399479	0.187755715490202	0.985270412815128	NA
ADCY6	29.1528851413521	-0.0375920575813392	0.188913706450578	0.489704629555178	NA
ADCY7	49.3311418359078	-0.0408784643832723	0.18590344692641	0.513445173376696	NA
ADCY8	0	NA	NA	NA	NA
ADCY9	295.105526967363	-0.452998636742207	0.211249733227439	0.00325252149926966	0.0284710156590999
ADCYAP1	0.159635912305683	-0.00253665695920986	0.192585097885023	0.809837851875957	NA
ADCYAP1R1	9.7938318793814	0.00455859078666031	0.190514502304863	0.866122204956815	NA
ADD1	995.578772789504	-0.208524989558669	0.107296891324686	0.0222408216440993	0.110974338535493
ADD2	526.223269353434	-0.0613040746821244	0.123564675033389	0.51987420660991	0.757148041403769
ADD3	1660.51831752724	-0.0358156686898061	0.0849442771645925	0.632171606373323	0.830973490254637
ADGB	0	NA	NA	NA	NA
ADGRA1	1.5101503779042	0.0047260598844698	0.192477250219565	0.673370304840637	NA
ADGRA2	21.8435791711276	-0.105393878275448	0.230365612604089	0.0307692901068277	NA
ADGRA3	344.49744090354	-0.130718962456955	0.172058623287445	0.215130677328887	0.475187820768225
ADGRB1	8.89638309988236	0.00481560837404825	0.19116713481822	0.823896216156476	NA
ADGRB2	26.5456683453637	-0.0275875848799324	0.187777280494938	0.586880385366929	NA
ADGRB3	0	NA	NA	NA	NA
ADGRD1	0.847981932858665	0.00249449420293394	0.192598301029496	0.719074983535431	NA
ADGRD2	0.317000242547602	0.00229805904595049	0.192586867082341	0.769357144424435	NA
ADGRE1	0	NA	NA	NA	NA
ADGRE2	3.68588470001086	-0.00599439877461936	0.19174381349245	0.731728205832661	NA
ADGRE3	75.1207672931517	-0.0880029146232126	0.200206031570788	0.240328744346467	0.506641728594715
ADGRE5	306.981360244107	-0.0967350664150863	0.150629514980144	0.340696951621372	0.610008834360687
ADGRF1	0	NA	NA	NA	NA
ADGRF3	0	NA	NA	NA	NA
ADGRF4	8.50471862972125	0.00555878548231004	0.190086006628312	0.858037802545723	NA
ADGRF5	3.24201763680191	8.51255834446084e-05	0.192530770742925	0.952744624749416	NA
ADGRG1	1.9753937932645	-0.000299945546761424	0.192551076682235	0.958149592040432	NA
ADGRG2	12.7398730413655	0.0102724129920292	0.190097951008772	0.745094894514863	NA
ADGRG3	3.95176771879229	0.00351148082335864	0.192171982568684	0.724309892887517	NA
ADGRG4	0	NA	NA	NA	NA
ADGRG5	0.541788735103108	-0.00290817257956304	0.192605778826299	0.702432810351349	NA
ADGRG6	140.091020708533	-0.523137330456326	0.329553085694117	0.0067896216814155	0.0474129199438172
ADGRG7	0	NA	NA	NA	NA
