baseMean	log2FoldChange	lfcSE	pvalue	padj
ABI1	344.564379536621	0.0685312266325826	0.197425142117045	0.608079301258722	0.822208249172737
ABI2	723.97411827235	-0.225870053186825	0.208630272945207	0.122392974823291	0.362767069249648
ABI3	0.161465876443096	-0.00465494465161136	0.263989137966486	0.866084838217994	NA
ABI3BP	77.6192462899185	-0.0792527179034523	0.253087938100022	0.438818849323566	0.70499169703309
ABITRAM	171.917069143091	-0.122678338060418	0.236882212170396	0.355100218135327	0.6399004952286
ABL1	208.359531913801	0.17141939883989	0.243459546440979	0.234386298627444	0.517793385931745
ABL2	336.348464620108	-0.15476921991597	0.217909546622686	0.272975933969756	0.559648910449325
ABLIM1	447.871629438726	-0.181127560562918	0.203303667684315	0.205795198281935	0.481665699030714
ABLIM2	3.59359264890137	-0.0105499941733057	0.263520649206177	0.680135740157176	NA
ABLIM3	4.03128686240087	-0.0160710637636897	0.264629270919446	0.255635114224063	NA
ABO	0	NA	NA	NA	NA
ABR	0	NA	NA	NA	NA
ABRA	0	NA	NA	NA	NA
ABRACL	1285.28039228945	-0.18414291663598	0.130528560177693	0.105346197174536	0.334780448972643
ABRAXAS1	83.6874060784085	0.116475567811463	0.281707892067407	0.159157937050452	0.41931854100959
ABRAXAS2	242.151227628798	0.134980497608955	0.219653672725566	0.336166213571556	0.622328721971594
ABT1	777.444554504519	0.195570286802529	0.175703193306039	0.150777672004002	0.407651557130065
ABTB1	2.04001159177372	0.00606121480676162	0.263828924993945	0.624450973644119	NA
ABTB2	80.147742498898	0.0283478791303227	0.23927681815579	0.785588456992827	0.91347494999166
ACAA1	285.649518960749	-0.0073705535771529	0.195112637846828	0.953016174976993	0.984475144113882
ACAA2	743.992279750607	0.333493589726245	0.177700412563572	0.0196975927167524	0.116677411591731
ACACA	18.3893051218742	-0.00501492309918559	0.259393057299885	0.898420936180383	0.962211995055534
ACACB	13.3692697748143	0.0123297533328656	0.263155908157463	0.519245015713741	NA
ACAD10	52.1082180525405	0.147318939105667	0.297184511398538	0.152526968108077	0.409768602730522
ACAD11	275.774087721018	0.80450928285861	0.316116123599589	0.000795184442082883	0.0111716096464405
ACAD8	128.354596331568	-0.102902913722987	0.267799178478179	0.254776041502574	0.539320701646233
ACAD9	346.725776755713	0.404300828572929	0.281134925613955	0.0267580071240769	0.144110621623086
ACADL	22.8175714496158	-0.0537430684532094	0.26777681595888	0.157080598702932	0.41643270552178
ACADM	1387.11129957581	0.0410279110814684	0.125807259649501	0.706877359047412	0.876136150800267
ACADS	98.3114303469507	0.114517453323623	0.256242309728441	0.339298727303803	0.625133583469014
ACADSB	219.137425146105	-0.142852732294877	0.236773555259351	0.298188478101089	0.586743095765161
ACADVL	458.073542194536	-0.0126429548741319	0.174886346841037	0.920469277148137	0.970764188954913
ACAN	0	NA	NA	NA	NA
ACAP1	0	NA	NA	NA	NA
ACAP2	174.047787848555	0.219483864392641	0.277399813414978	0.146915824389058	0.400962406518752
ACAP3	82.5378382213502	0.0487942103505771	0.241252421994292	0.648556906959118	0.843503108464835
ACAT1	1162.1176324137	0.140562849897269	0.130654935702908	0.217831231797723	0.496747182649657
ACAT2	2990.7887679425	0.122232475165177	0.089678666868401	0.145237005373274	0.398684457877864
ACBD3	704.95513336257	0.351380137527098	0.179478863495701	0.0151298561144241	0.0986932656369715
ACBD4	30.8953003529543	-0.0159918445876235	0.257028726389251	0.766855274246668	0.90506221346058
ACBD5	547.860504605059	0.0358632441902562	0.161928288646426	0.779835340748842	0.910767316304343
ACBD6	761.57598785232	-0.178420088322304	0.158688088406888	0.167334064134871	0.430943552484092
ACBD7	242.069825250419	-0.11231124683059	0.220974624789611	0.403936653186171	0.678860220017856
ACCS	10.4371297092429	0.00743590501078728	0.263155898316678	0.625826958654826	NA
ACCSL	0	NA	NA	NA	NA
ACD	412.352877249373	0.410922918227046	0.239931036966952	0.0176625399169823	0.108437577506406
ACE	13.056539728659	-0.016426557937525	0.261482930864983	0.62750791760406	NA
ACE2	0	NA	NA	NA	NA
ACER1	0	NA	NA	NA	NA
ACER2	0.491493348773222	-0.0086743062328744	0.26411804167778	0.646277735798794	NA
ACER3	188.231949278778	-0.242195457656863	0.286607817178642	0.119186158766051	0.357081752976622
ACHE	4.15481080672146	-0.00651936684470327	0.263588980608187	0.694522343949369	NA
ACIN1	1327.35786330621	0.133797095308533	0.126150169195622	0.228818492515971	0.511831267483737
ACKR1	0	NA	NA	NA	NA
ACKR2	0	NA	NA	NA	NA
ACKR3	0	NA	NA	NA	NA
ACKR4	0.130195217786575	-0.00456737527631171	0.263979545904409	0.872073489702978	NA
ACLY	4292.82552234537	0.086896332444227	0.0854805386882492	0.281501412899989	0.569453016166342
ACMSD	0	NA	NA	NA	NA
ACO1	147.750283939896	0.0506456878325509	0.227423134299609	0.67342166757297	0.858067344854926
ACO2	1078.87709204713	0.133203684421245	0.137308898394734	0.262501854025858	0.548548815778772
ACOD1	0	NA	NA	NA	NA
ACOT1	0	NA	NA	NA	NA
ACOT11	13.4050521349294	-0.000883768083053282	0.260747403666855	0.964728305581091	NA
ACOT12	0.130195217786575	-0.00456737527631171	0.263979545904409	0.872073489702978	NA
ACOT13	867.321545421182	-0.222532110366614	0.162002335084408	0.0907409735283702	0.307735320024834
ACOT2	770.421685453641	-0.0111501715730264	0.151027137054751	0.926751286123301	0.97294085724619
ACOT4	0	NA	NA	NA	NA
ACOT6	0	NA	NA	NA	NA
ACOT7	1779.49443635099	0.0372345352749709	0.111516030995391	0.699344473754366	0.871177985301209
ACOT8	494.649727135775	-0.182700506042821	0.188776690148098	0.192836625389332	0.466704578462872
ACOT9	445.698614802355	0.22415527102494	0.224854178707614	0.136634798095389	0.385621996103576
ACOX1	442.55474640955	-0.186217703962929	0.222991014098172	0.198630326597204	0.473126115984602
ACOX2	2.59698248337633	-0.012451598068855	0.264370307566727	0.294803050668494	NA
ACOX3	26.7124570193611	-0.0109661943167706	0.254404805710746	0.869129923558146	0.948940366619698
ACOXL	34.2860340099752	0.0678254998870224	0.263321560462942	0.379331604609165	0.65968208881758
ACP1	1277.64529506974	-0.156554026148722	0.143872892129866	0.196039255675941	0.47071642763022
ACP2	321.889080762186	0.185402406416236	0.231486876845683	0.205806923542507	0.481665699030714
ACP3	5.8058979851359	-0.00605883669633937	0.262657710558756	0.760899832150554	NA
ACP4	0	NA	NA	NA	NA
ACP5	0.168561595887031	-0.00461330355329127	0.263980934808798	0.87130331787129	NA
ACP6	503.164496604315	0.177829383415431	0.18382102649356	0.201363816698867	0.475777074123406
ACP7	0	NA	NA	NA	NA
ACR	0	NA	NA	NA	NA
ACRBP	0	NA	NA	NA	NA
ACRV1	0	NA	NA	NA	NA
ACSBG1	0.161465876443096	-0.00465494465161136	0.263989137966486	0.866084838217994	NA
ACSBG2	1.17993117120922	-0.00563240978615548	0.264055095852071	0.722240997066614	NA
ACSF2	25.918975514575	-0.0871185839235216	0.278302915756761	0.107663120027866	0.338758649167096
ACSF3	102.606040376495	0.0237513731850716	0.230905474241457	0.836032884660566	0.935457400193228
ACSL1	170.958468865613	-0.0727824091725146	0.228646665497153	0.554921137949608	0.788514151094939
ACSL3	1472.23130827195	0.0206203162252743	0.131817476094281	0.857530348375725	0.943472901787456
ACSL4	176.851733244781	0.344710639203864	0.354581280477873	0.0537401160126244	0.223221746806453
ACSL5	5.78402955680284	0.0249931083312625	0.265687568107419	0.0491300723204791	NA
ACSL6	26.4229259973472	-0.0399719486688799	0.263434139783618	0.328360714277349	0.6154411816133
ACSM1	0	NA	NA	NA	NA
ACSM2A	0.337123191774061	-0.0049688908596309	0.264010778332674	0.792980865378614	NA
ACSM2B	0.130195217786575	-0.00456737527631171	0.263979545904409	0.872073489702978	NA
ACSM3	10.8593999363948	0.00810966968173701	0.262632365794939	0.721361765480669	NA
ACSM4	0	NA	NA	NA	NA
ACSM5	0	NA	NA	NA	NA
ACSM6	0	NA	NA	NA	NA
ACSS1	411.546394283278	0.0996924624995319	0.186782826141268	0.463046625457938	0.72435103620953
ACSS2	77.5667809054668	0.0206530961238381	0.246458512913308	0.810749559209721	0.925439383207189
ACSS3	43.8698117766513	0.0373820709817325	0.256031483947958	0.589296713200178	0.811048107317236
ACTA1	0.61759757051354	0.00577523933041113	0.264028729601269	0.649013303969725	NA
ACTA2	201.865483576331	-0.0218915998576495	0.21483084077639	0.855925684603598	0.942617294964185
ACTB	3955.40664701005	0.206373587575995	0.0864768618063032	0.0112409693048735	0.0806953595867092
ACTBL2	3.33593981758762	-4.72779034335063e-05	0.263455984289757	0.968832916790242	NA
ACTC1	2.00719210416901	0.00641428891700627	0.264058307663727	0.616886500947563	NA
ACTG1	47065.5543367113	0.0308164720104723	0.0545960238062084	0.56573838911141	0.795591323424914
ACTG2	0.390585653359724	-0.00529829890267574	0.264030516165392	0.748176573272309	NA
ACTL10	0.807329382215478	-0.00556661910498699	0.264046530100381	0.758109981200138	NA
ACTL6A	533.177931699674	0.00619295872674627	0.168901671391196	0.965243539037724	0.989173769084574
ACTL6B	0.154399392628385	0.00454945053571042	0.263966062439745	0.789320209615498	NA
ACTL7A	0	NA	NA	NA	NA
ACTL7B	0	NA	NA	NA	NA
ACTL8	99.9966338867073	-0.0888997014117973	0.250942209493824	0.416133675148939	0.687433409569319
ACTL9	0	NA	NA	NA	NA
ACTN1	1538.94355886729	-0.0766646320925302	0.124581671838776	0.481581397558955	0.737580081700945
ACTN2	13.0159753643007	0.0165657457424544	0.263676329270669	0.342884605943156	NA
ACTN3	0	NA	NA	NA	NA
ACTN4	0.657857185180401	0.000237240515572791	0.263698127876974	0.960551702966495	NA
ACTR10	446.103953948589	0.368661957799159	0.244658200036147	0.0293736071342055	0.153234515275735
ACTR1A	1416.59536904053	0.199689699234052	0.124221587143201	0.0669663586421303	0.254743446830636
ACTR1B	396.76146501812	-0.31360523006393	0.228304418954283	0.0511432183390193	0.216484232895294
ACTR2	1760.60651667129	-0.274391188160859	0.132144869053767	0.0171694992614571	0.106777505819667
ACTR3	1089.1708791813	0.00438732920593609	0.131206668709844	0.973984882482282	0.992713329749206
ACTR3B	59.0038028942253	-0.134055824219427	0.288985643314339	0.164885428137941	0.427522226489906
ACTR3C	2.77552757958808	-0.02121246418729	0.265192043678189	0.140753982330071	NA
ACTR5	190.301103568987	1.26634758428432	0.370269986621039	3.25504936627602e-05	0.000837535174019336
ACTR6	466.609176928514	0.873293029441453	0.24631455627579	2.95628638694387e-05	0.000781743166986312
ACTR8	161.675280605917	0.0244079308838981	0.228052159266578	0.83227804836451	0.933906669323171
ACTRT1	0	NA	NA	NA	NA
ACTRT2	0	NA	NA	NA	NA
ACTRT3	12.3759746661006	0.0161465315930116	0.26396342586601	0.26043734974046	NA
ACVR1	82.6513487204934	0.0706432506830284	0.245639042857558	0.519063661599657	0.765749203848848
ACVR1B	240.412403264233	-0.00173552376811933	0.206740267364655	0.981434918915037	0.994933072489891
ACVR1C	11.8699540546736	-0.106335745561081	0.296103806346651	0.00249681502794525	NA
ACVR2A	74.1299623794475	0.0850470115783262	0.266144030565595	0.294405460523337	0.583006316671084
ACVR2B	318.987002712779	-0.200100055464808	0.26339024412198	0.163594991475618	0.425482984413955
ACVRL1	6.21499023620219	-0.0425939519876053	0.268448799598556	0.0408794338929842	NA
ACY1	281.354465910992	0.202206342890673	0.233143974046885	0.178384743278577	0.446380019118884
ACY3	0	NA	NA	NA	NA
ACYP1	382.94549576676	-0.177980724166705	0.203104080954991	0.219323770547736	0.499238310285499
ACYP2	118.192202962727	-0.0180040329823904	0.227095202508114	0.876294634808448	0.951649700619076
ADA	167.186578787057	-0.929433696467119	0.505394428901371	0.00241039782000923	0.0263136263820274
ADA2	0	NA	NA	NA	NA
ADAD1	0	NA	NA	NA	NA
ADAD2	0	NA	NA	NA	NA
ADAL	346.85718993153	-0.0647283313079418	0.198593064411332	0.625796699719647	0.832248157521771
ADAM10	304.414292437723	-0.321479969224606	0.290131766627049	0.0594417896320803	0.23673338827385
ADAM11	54.5374415625636	-0.0555462412174917	0.253377319337235	0.527125452716137	0.77220911381778
ADAM12	10.5756543458635	-0.0311140241515403	0.265766188328116	0.0243666332937834	NA
ADAM15	72.9200321828557	-0.0418655473512252	0.241827097188971	0.682987591987853	0.861920856195406
ADAM17	424.740914771836	-0.0102770661784066	0.18153467206513	0.936107094852699	0.977037056199504
ADAM18	0	NA	NA	NA	NA
ADAM19	20.1905082660874	-0.0405961154505342	0.264513253907275	0.271257636914833	0.558113197246152
ADAM2	0	NA	NA	NA	NA
ADAM20	0	NA	NA	NA	NA
ADAM21	5.9167962656902	0.00106559973369207	0.263806631137923	0.957782234031607	NA
ADAM22	83.2350953262094	0.0843718803827027	0.259707285883281	0.367477312801336	0.64959372837925
ADAM23	76.4022983749311	-0.343074612342452	0.692515986745882	0.00380274757470966	0.0369308394660099
ADAM28	0	NA	NA	NA	NA
ADAM29	0	NA	NA	NA	NA
ADAM30	0	NA	NA	NA	NA
ADAM32	0	NA	NA	NA	NA
ADAM33	0	NA	NA	NA	NA
ADAM7	0	NA	NA	NA	NA
ADAM8	0.467318409560636	-0.00911858694868937	0.264104502329397	0.651643969540862	NA
ADAM9	102.168342209691	0.102372601293816	0.253633048329272	0.373638199633877	0.655983248764304
ADAMDEC1	0	NA	NA	NA	NA
ADAMTS1	1826.73977212589	1.06257141644716	0.122542996727992	3.42819559241815e-19	9.12856733329949e-17
ADAMTS10	1.17175696007917	-0.00567036204670951	0.264059297817508	0.711895689603843	NA
ADAMTS12	0	NA	NA	NA	NA
ADAMTS13	0	NA	NA	NA	NA
ADAMTS14	2.66963802966981	0.00688299965500184	0.263974354104319	0.447867519108314	NA
ADAMTS15	31.0757143152288	-0.0261505477034165	0.253380882328998	0.724806595396265	0.885561152394799
ADAMTS16	0.130195217786575	-0.00456737527631171	0.263979545904409	0.872073489702978	NA
ADAMTS17	154.596278238545	0.221137174094341	0.289451445091513	0.139715663681074	0.389766857902696
ADAMTS18	8.06943814702445	-0.0192714373468338	0.264274490130776	0.152883459030054	NA
ADAMTS19	68.1389324700147	-0.0356438073918523	0.254025474857634	0.610808945200916	0.824638889582654
ADAMTS2	113.884251573841	-0.326579461090412	0.443067849312018	0.0423472570670793	0.193408892468312
ADAMTS20	11.6353292028648	-0.0599607786174196	0.27206438983455	0.0438342765282986	NA
ADAMTS3	20.3098009275014	-0.0157277129836994	0.259959420222161	0.701993467594981	0.87243583466886
ADAMTS4	2.86921639876485	-0.00527540898890702	0.263957407338221	0.414229860633734	NA
ADAMTS5	0	NA	NA	NA	NA
ADAMTS6	4.2344960293375	-0.0173856991794897	0.264767125181443	0.189272688607881	NA
ADAMTS7	6.92403630872017	0.0207272069448673	0.264103456989854	0.408382684572701	NA
ADAMTS8	32.0800096581179	-0.283871191285781	0.57030353485971	0.000805582512504703	0.0112349814472337
ADAMTS9	19.3435250245748	0.00419682005460309	0.256054741327102	0.95145587679417	0.983826054692269
ADAMTSL1	7.02718155305629	-0.0297040130002808	0.265375571568255	0.141175175167917	NA
ADAMTSL2	0	NA	NA	NA	NA
ADAMTSL3	0	NA	NA	NA	NA
ADAMTSL4	0	NA	NA	NA	NA
ADAMTSL5	17.9690475420244	-0.0570898972734443	0.267847603319114	0.239583810567224	0.523218506769925
ADAP1	30.5105074175757	-0.0931408490474867	0.285193131105586	0.00338342463799791	0.0341624445371041
ADAP2	144.410669272634	-0.290124930181147	0.348326662813323	0.0740645723557015	0.271894630802431
ADAR	1492.19649214351	-0.19098906814848	0.120153319485946	0.0739719743806874	0.271728940217796
ADARB1	135.629878822453	0.0573782364596955	0.228634162076898	0.637393059868238	0.837927666603015
ADARB2	0	NA	NA	NA	NA
ADAT1	409.013718893121	0.115124744256936	0.187350751620123	0.401061115436477	0.676374584724003
ADAT2	100.182570457348	0.117224023557307	0.258196384487134	0.324419567412054	0.611509643430782
ADAT3	95.6294303080662	0.0775763289761012	0.251129173074468	0.45226803518566	0.715950366773926
ADCK1	64.7621600171843	0.0567745654603585	0.249248916268556	0.564568239214383	0.794814491285378
ADCK2	573.461280008677	0.00904839968371995	0.159058665696702	0.94463002347611	0.980690956279476
ADCK5	0	NA	NA	NA	NA
ADCY1	131.884207136158	0.1182549718633	0.257716824126848	0.315098179231477	0.603222563484436
ADCY10	6.33239734118667	-0.0331634460345748	0.266279670981723	0.0405751320002986	NA
ADCY2	0	NA	NA	NA	NA
ADCY3	174.380047502833	-0.873599105178689	0.401644979643003	0.00172289574080598	0.0202476843010473
ADCY4	0	NA	NA	NA	NA
ADCY5	9.55665259702022	-0.0307015132642354	0.26405632673307	0.34164069565567	NA
ADCY6	12.739887097411	-0.11222408464836	0.299774676357529	0.00237846958858444	NA
ADCY7	31.6979461676833	-0.00811472065845036	0.252772290687413	0.907192937612314	0.96505084634081
ADCY8	0	NA	NA	NA	NA
ADCY9	150.54614681832	0.0263875774239354	0.222427584252398	0.828889745555618	0.932840986731478
ADCYAP1	0	NA	NA	NA	NA
ADCYAP1R1	0.926396355770311	0.00612436999568606	0.264044499348603	0.635235682146474	NA
ADD1	653.544681785335	0.068441662657786	0.163030453271273	0.597016976903454	0.815387243912542
ADD2	398.230730817574	-0.242452279776007	0.23617196630647	0.115139905585446	0.350900652106877
ADD3	781.53160271705	-0.416964048346196	0.1748011766917	0.00406855553486688	0.0385637093329684
ADGB	0	NA	NA	NA	NA
ADGRA1	0	NA	NA	NA	NA
ADGRA2	8.48679627643244	-0.0624721425006714	0.274836464101853	0.00333210186127249	NA
ADGRA3	162.280001485037	-0.192198835922606	0.279229945588282	0.170740117956804	0.436086181263752
ADGRB1	6.68111633605193	0.0116127079864624	0.264238858817645	0.0938239999461272	NA
ADGRB2	23.4665545843011	-0.0523031128441499	0.262486800203354	0.419874915361913	0.690444891698104
ADGRB3	0	NA	NA	NA	NA
ADGRD1	0	NA	NA	NA	NA
ADGRD2	0	NA	NA	NA	NA
ADGRE1	0	NA	NA	NA	NA
ADGRE2	4.21265505395905	0.000978929999466934	0.263924138318868	0.911716516065033	NA
ADGRE3	81.5430309808519	-0.105285402047554	0.263263859974136	0.316411483813298	0.604221395874293
ADGRE5	236.086313287195	0.16546231662898	0.231213545529049	0.252027287760461	0.535879748348612
ADGRF1	0	NA	NA	NA	NA
ADGRF3	1.3593809120183	-0.00965982353827136	0.264220565362697	0.435224677118885	NA
ADGRF4	8.51783100869932	-0.00192571199135344	0.261821387438638	0.932373565162274	NA
ADGRF5	0	NA	NA	NA	NA
ADGRG1	0	NA	NA	NA	NA
ADGRG2	1.29259244672104	0.00971472825739057	0.264186080259644	0.460194507185911	NA
ADGRG3	2.18656677229879	-0.00539669355094754	0.263953441514264	0.533158381340846	NA
ADGRG4	0	NA	NA	NA	NA
ADGRG5	0	NA	NA	NA	NA
ADGRG6	60.9129945680067	-0.219671301079276	0.392753503018988	0.0115877669650724	0.0821039181621778
ADGRG7	0	NA	NA	NA	NA
ADGRL1	0.168561595887031	-0.00461330355329127	0.263980934808798	0.87130331787129	NA
ADGRL2	224.968320215801	-0.504871410527103	0.397582586555179	0.0182292533746242	0.110729417050105
ADGRL3	38.1406615531026	-0.114549092224483	0.297118425651306	0.00396188466574585	0.0379611543286945
ADGRL4	2.26052227020334	-0.00586800076911882	0.264061156630245	0.740565550801462	NA
ADGRV1	190.489775234094	0.0412466755794571	0.224302004529869	0.731034264168568	0.889483469974419
ADH1A	0	NA	NA	NA	NA
ADH1B	0	NA	NA	NA	NA
ADH1C	0	NA	NA	NA	NA
ADH4	0	NA	NA	NA	NA
ADH5	1061.80664743108	-0.0420309707114213	0.134263968855903	0.7138625500696	0.880409973965631
ADH6	0	NA	NA	NA	NA
ADH7	0	NA	NA	NA	NA
ADHFE1	3.87314480248682	0.000503024745618373	0.263923133597895	0.865054715194858	NA
ADI1	4.48952641623412	-0.0197176441858111	0.264978660544861	0.147304702420004	NA
ADIG	0	NA	NA	NA	NA
ADIPOQ	0	NA	NA	NA	NA
